epoch,learning_rate,step,training_auroc,training_domain_acc,training_domain_loss,training_domain_weight,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,6,,,,,,,,0.49919354915618896,0.6689766049385071
0,4.001942670583958e-06,6,0.4764929413795471,0.4969976246356964,0.697338879108429,0.0833333358168602,1.4195475578308105,0.7222087383270264,1.4195475578308105,,
1,,13,,,,,,,,0.5064516067504883,0.6683569550514221
1,4.040205567434896e-06,13,0.4958248734474182,0.4806794226169586,0.7006554007530212,0.1666666716337204,1.4171888828277588,0.7165335416793823,1.4171888828277588,,
2,,20,,,,,,,,0.52338707447052,0.668202817440033
2,4.147169875068357e-06,20,0.5293902158737183,0.4821628928184509,0.699923574924469,0.25,1.4088668823242188,0.7089433670043945,1.4088668823242188,,
3,,27,,,,,,,,0.522580623626709,0.6693463325500488
3,4.322683253121795e-06,27,0.5295040607452393,0.4919411242008209,0.6988435387611389,0.3333333432674408,1.4040991067886353,0.7052558064460754,1.4040991067886353,,
4,,34,,,,,,,,0.5288306474685669,0.6698787808418274
4,4.566494226310169e-06,34,0.5540485382080078,0.4969976246356964,0.6995914578437805,0.4166666567325592,1.4000993967056274,0.7005080580711365,1.4000993967056274,,
5,,41,,,,,,,,0.5338709950447083,0.6713690757751465
5,4.878252639173297e-06,41,0.5619939565658569,0.4806794226169586,0.7057914733886719,0.5,1.4021189212799072,0.6963274478912354,1.4021189212799072,,
6,,48,,,,,,,,0.5344758033752441,0.6737381219863892
6,5.25751283930731e-06,48,0.5871014595031738,0.4806794226169586,0.7117164134979248,0.5833333134651184,1.4046626091003418,0.6929464340209961,1.4046626091003418,,
7,,55,,,,,,,,0.5556451678276062,0.6755515933036804
7,5.7037318583752494e-06,55,0.6024291515350342,0.4919411242008209,0.7141311764717102,0.6666666865348816,1.4039372205734253,0.6898061633110046,1.4039372205734253,,
8,,62,,,,,,,,0.5699596405029297,0.6778429746627808
8,6.2162680478650145e-06,62,0.6080971956253052,0.49576911330223083,0.7183272242546082,0.75,1.4061673879623413,0.6878399848937988,1.4061673879623413,,
9,,69,,,,,,,,0.5883064866065979,0.6802884936332703
9,6.794390628783731e-06,69,0.6195091009140015,0.47822239995002747,0.7312663793563843,0.8333333134651184,1.4168329238891602,0.6855664253234863,1.4168329238891602,,
10,,76,,,,,,,,0.5955645442008972,0.6825833916664124
10,7.437268777721329e-06,76,0.6293269395828247,0.47486087679862976,0.7429414987564087,0.9166666865348816,1.426978349685669,0.6840367913246155,1.426978349685669,,
11,,83,,,,,,,,0.6060484051704407,0.6833627223968506
11,8.143982995534316e-06,83,0.6315536499023438,0.4711136519908905,0.751836359500885,1.0,1.4347602128982544,0.6829237341880798,1.4347602128982544,,
12,,90,,,,,,,,0.6080645322799683,0.6831752061843872
12,8.913521014619619e-06,90,0.6427820920944214,0.4422186017036438,0.765289306640625,1.0,1.4464693069458008,0.6811802387237549,1.4464693069458008,,
13,,97,,,,,,,,0.6100805997848511,0.6830159425735474
13,9.744779163156636e-06,97,0.652074933052063,0.3438863158226013,0.7865923643112183,1.0,1.4658491611480713,0.6792566776275635,1.4658491611480713,,
14,,104,,,,,,,,0.6157258152961731,0.680395781993866
14,1.0636567822075449e-05,104,0.6605010032653809,0.2650008499622345,0.8045195937156677,1.0,1.4822118282318115,0.6776920557022095,1.4822118282318115,,
15,,111,,,,,,,,0.6217741966247559,0.6773356199264526
15,1.1587609151320066e-05,111,0.6715840101242065,0.17375393211841583,0.8207899928092957,1.0,1.4960898160934448,0.6752997040748596,1.4960898160934448,,
16,,118,,,,,,,,0.6306451559066772,0.6730906963348389
16,1.2596541637321934e-05,118,0.6744433641433716,0.11321286857128143,0.8403729200363159,1.0,1.5140548944473267,0.673681914806366,1.5140548944473267,,
17,,125,,,,,,,,0.6189516186714172,0.6703051328659058
17,1.366191736451583e-05,125,0.6818066835403442,0.06961053609848022,0.8645853996276855,1.0,1.5366976261138916,0.6721121668815613,1.5366976261138916,,
18,,132,,,,,,,,0.6270161271095276,0.6684134006500244
18,1.4782214748265687e-05,132,0.6919597387313843,0.05083693191409111,0.8849019408226013,1.0,1.5544673204421997,0.6695654392242432,1.5544673204421997,,
19,,139,,,,,,,,0.6294354796409607,0.6665754318237305
19,1.5955825801938772e-05,139,0.6971406936645508,0.02696925774216652,0.9048921465873718,1.0,1.572205662727356,0.6673135757446289,1.572205662727356,,
20,,146,,,,,,,,0.6427419185638428,0.6657578945159912
20,1.7181064322357997e-05,146,0.7038208246231079,0.021465066820383072,0.9199026226997375,1.0,1.5845017433166504,0.6645991206169128,1.5845017433166504,,
21,,153,,,,,,,,0.6459677219390869,0.6668721437454224
21,1.845618498919066e-05,153,0.7050354480743408,0.010153585113584995,0.9417099952697754,1.0,1.6037709712982178,0.6620610356330872,1.6037709712982178,,
22,,160,,,,,,,,0.6471773982048035,0.6661171317100525
22,1.9779357899096794e-05,160,0.7107793688774109,0.009180055931210518,0.9611258506774902,1.0,1.6204798221588135,0.659354031085968,1.6204798221588135,,
23,,167,,,,,,,,0.6447581052780151,0.6632406711578369
23,2.1148687665117905e-05,167,0.7206224799156189,0.010337953455746174,0.961846113204956,1.0,1.6176600456237793,0.6558138132095337,1.6176600456237793,,
24,,174,,,,,,,,0.6358871459960938,0.6602994203567505
24,2.256220977869816e-05,174,0.7223178148269653,0.007625979371368885,0.9664086699485779,1.0,1.6199486255645752,0.6535399556159973,1.6199486255645752,,
25,,181,,,,,,,,0.6290322542190552,0.6574974060058594
25,2.401790152362082e-05,181,0.7252529859542847,0.009040447883307934,0.9679853916168213,1.0,1.6189237833023071,0.6509383916854858,1.6189237833023071,,
26,,188,,,,,,,,0.6233870983123779,0.6526251435279846
26,2.551367288106121e-05,188,0.7365638017654419,0.006468081846833229,0.9586541056632996,1.0,1.6056779623031616,0.6470238566398621,1.6056779623031616,,
27,,195,,,,,,,,0.5987902879714966,0.6453425884246826
27,2.7047391995438375e-05,195,0.7381578683853149,0.00542430579662323,0.9409459829330444,1.0,1.586966872215271,0.646020770072937,1.586966872215271,,
28,,202,,,,,,,,0.5879032611846924,0.6472459435462952
28,2.8616854251595214e-05,202,0.7432692050933838,0.006792058702558279,0.9164783358573914,1.0,1.560021162033081,0.6435427069664001,1.560021162033081,,
29,,209,,,,,,,,0.5580645203590393,0.6482232213020325
29,3.0219811378628947e-05,209,0.7457742691040039,0.015832506120204926,0.8851180672645569,1.0,1.5238854885101318,0.6387674808502197,1.5238854885101318,,
30,,216,,,,,,,,0.5713709592819214,0.6470586061477661
30,3.1853971449891105e-05,216,0.7442054748535156,0.024757588282227516,0.8501399755477905,1.0,1.486976981163025,0.6368373036384583,1.486976981163025,,
31,,223,,,,,,,,0.5417338609695435,0.6427068710327148
31,3.351698615006171e-05,223,0.7523279190063477,0.04580366238951683,0.8086255192756653,1.0,1.4416569471359253,0.6330313682556152,1.4416569471359253,,
32,,230,,,,,,,,0.5590725541114807,0.6424487829208374
32,3.5206474422011524e-05,230,0.753947377204895,0.13229474425315857,0.7632297277450562,1.0,1.3934597969055176,0.630230188369751,1.3934597969055176,,
33,,237,,,,,,,,0.5542338490486145,0.6399972438812256
33,3.692002792377025e-05,237,0.7558704614639282,0.3218955397605896,0.7200280427932739,1.0,1.3478918075561523,0.6278638243675232,1.3478918075561523,,
34,,244,,,,,,,,0.5764113068580627,0.6399912238121033
34,3.865517646772787e-05,244,0.7584514021873474,0.625272810459137,0.6734398603439331,1.0,1.2973941564559937,0.6239542961120605,1.2973941564559937,,
35,,251,,,,,,,,0.5647177696228027,0.6310380697250366
35,4.0409446228295565e-05,251,0.7609058618545532,0.8557775020599365,0.6331467628479004,1.0,1.254740595817566,0.6215938329696655,1.254740595817566,,
36,,258,,,,,,,,0.5752016305923462,0.635683000087738
36,4.2180319724138826e-05,258,0.767459511756897,0.9285145401954651,0.5919714570045471,1.0,1.2095030546188354,0.6175317168235779,1.2095030546188354,,
37,,265,,,,,,,,0.5854839086532593,0.6402400732040405
37,4.396525037009269e-05,265,0.7612854242324829,0.9801580309867859,0.5573968291282654,1.0,1.1708322763442993,0.6134353876113892,1.1708322763442993,,
38,,272,,,,,,,,0.6070564389228821,0.6384729743003845
38,4.5761698856949806e-05,272,0.7664979696273804,0.9844930768013,0.5329960584640503,1.0,1.1413317918777466,0.6083356738090515,1.1413317918777466,,
39,,279,,,,,,,,0.5834677219390869,0.6336987018585205
39,4.756708221975714e-05,279,0.7640435099601746,0.9855707287788391,0.5185610055923462,1.0,1.125727891921997,0.6071669459342957,1.125727891921997,,
