epoch,learning_rate,step,training_auroc,training_coral_loss,training_coral_weight,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,6,,,,,,,0.5812499523162842,0.689109206199646
0,4.000557510153158e-06,6,0.5392332673072815,0.00012362704728730023,0.02500000223517418,0.6906048655509949,0.6906017065048218,0.6906048655509949,,
1,,13,,,,,,,0.6451612710952759,0.6761005520820618
1,4.011530563730048e-06,13,0.5800987482070923,0.00014995552191976458,0.05000000447034836,0.6825857162475586,0.6825782656669617,0.6825857162475586,,
2,,20,,,,,,,0.6622984409332275,0.66896653175354
2,4.042216914967867e-06,20,0.5861842632293701,0.0001322373136645183,0.07499999552965164,0.677182674407959,0.677172839641571,0.677182674407959,,
3,,27,,,,,,,0.6651209592819214,0.6630367040634155
3,4.092603376193438e-06,27,0.599531888961792,0.00013121162191964686,0.10000000894069672,0.6712104082107544,0.6711972951889038,0.6712104082107544,,
4,,34,,,,,,,0.6560484170913696,0.6631161570549011
4,4.162671302765375e-06,34,0.5952302813529968,0.00015065030311234295,0.125,0.6719982624053955,0.6719794273376465,0.6719982624053955,,
5,,41,,,,,,,0.6933467388153076,0.6609053015708923
5,4.252387952874415e-06,41,0.6228744983673096,0.00013687882164958864,0.14999999105930328,0.6652883291244507,0.6652677655220032,0.6652883291244507,,
6,,48,,,,,,,0.6816532015800476,0.6584935784339905
6,4.3617214942059945e-06,48,0.620938777923584,0.00014596480468753725,0.17499998211860657,0.6620802283287048,0.662054717540741,0.6620802283287048,,
7,,55,,,,,,,0.6737903356552124,0.6627305150032043
7,4.49062326879357e-06,55,0.6248354911804199,0.0001336958521278575,0.20000001788139343,0.6572968363761902,0.6572701334953308,0.6572968363761902,,
8,,62,,,,,,,0.6756048202514648,0.6568666100502014
8,4.639040525944438e-06,62,0.6627024412155151,0.00013751964434050024,0.20000001788139343,0.6502159237861633,0.6501883864402771,0.6502159237861633,,
9,,69,,,,,,,0.6497983336448669,0.6604599952697754
9,4.806915057997685e-06,69,0.6667256951332092,0.00014545783051289618,0.20000001788139343,0.6520172953605652,0.6519882082939148,0.6520172953605652,,
10,,76,,,,,,,0.6923387050628662,0.6491036415100098
10,4.99417456012452e-06,76,0.6800733804702759,0.00014119551633484662,0.20000001788139343,0.646182656288147,0.646154522895813,0.646182656288147,,
11,,83,,,,,,,0.66794353723526,0.6451072096824646
11,5.200744453759398e-06,83,0.6921432018280029,0.0001545339764561504,0.20000001788139343,0.641542911529541,0.6415119767189026,0.641542911529541,,
12,,90,,,,,,,0.6635080575942993,0.6482221484184265
12,5.4265392464003526e-06,90,0.6933451294898987,0.0001460103376302868,0.20000001788139343,0.6409528851509094,0.6409237384796143,0.6409528851509094,,
13,,97,,,,,,,0.6572580337524414,0.6402689814567566
13,5.671465714840451e-06,97,0.7395243048667908,0.00015387330495286733,0.20000001788139343,0.6317304968833923,0.6316996812820435,0.6317304968833923,,
14,,104,,,,,,,0.6568548679351807,0.6365084648132324
14,5.9354233599151485e-06,104,0.7405617237091064,0.00016622728435322642,0.20000001788139343,0.628892719745636,0.6288595199584961,0.628892719745636,,
15,,111,,,,,,,0.6812499761581421,0.6260040998458862
15,6.218304861249635e-06,111,0.7433957457542419,0.00016160530503839254,0.20000001788139343,0.6258763670921326,0.6258440017700195,0.6258763670921326,,
16,,118,,,,,,,0.65625,0.6274927854537964
16,6.519993348774733e-06,118,0.7441548109054565,0.00016526778927072883,0.20000001788139343,0.6177595853805542,0.6177264451980591,0.6177595853805542,,
17,,125,,,,,,,0.6643145084381104,0.6200439929962158
17,6.840362857474247e-06,125,0.7408148050308228,0.00018497301789466292,0.20000001788139343,0.6125180721282959,0.6124810576438904,0.6125180721282959,,
18,,132,,,,,,,0.6582661271095276,0.6236112117767334
18,7.179284239100525e-06,132,0.7397013902664185,0.0001785248750820756,0.20000001788139343,0.6125310659408569,0.6124954223632812,0.6125310659408569,,
19,,139,,,,,,,0.6741935014724731,0.6200453042984009
19,7.536617886216845e-06,139,0.7466093301773071,0.00018830763292498887,0.20000001788139343,0.605826199054718,0.6057884693145752,0.605826199054718,,
20,,146,,,,,,,0.6899193525314331,0.6127479672431946
20,7.912217370176222e-06,146,0.7520748376846313,0.00020340835908427835,0.20000001788139343,0.5973290205001831,0.5972883105278015,0.5973290205001831,,
21,,153,,,,,,,0.6699596643447876,0.6110718250274658
21,8.3059258031426e-06,153,0.7420040369033813,0.0001966780109796673,0.20000001788139343,0.5995010733604431,0.5994617938995361,0.5995010733604431,,
22,,160,,,,,,,0.6977822780609131,0.6037476658821106
22,8.71758493303787e-06,160,0.7505313754081726,0.0002246306830784306,0.20000001788139343,0.589458167552948,0.5894132852554321,0.589458167552948,,
23,,167,,,,,,,0.67177414894104,0.6031594276428223
23,9.147023774858098e-06,167,0.7556427121162415,0.00023070209135767072,0.20000001788139343,0.5834640860557556,0.5834179520606995,0.5834640860557556,,
24,,174,,,,,,,0.7189515829086304,0.596575915813446
24,9.594067705620546e-06,174,0.7493231296539307,0.00023946125293150544,0.20000001788139343,0.5822002291679382,0.582152247428894,0.5822002291679382,,
25,,181,,,,,,,0.694556474685669,0.6002104878425598
25,1.0058528459921945e-05,181,0.7644484043121338,0.00026067750877700746,0.20000001788139343,0.571555495262146,0.5715032815933228,0.571555495262146,,
26,,188,,,,,,,0.696169376373291,0.6089075207710266
26,1.0540221410337836e-05,188,0.7516194581985474,0.00026899357908405364,0.20000001788139343,0.5742338299751282,0.574180006980896,0.5742338299751282,,
27,,195,,,,,,,0.6800403594970703,0.5951412320137024
27,1.1038943739549723e-05,195,0.7673330307006836,0.0002907468006014824,0.20000001788139343,0.5645124316215515,0.5644543766975403,0.5645124316215515,,
28,,202,,,,,,,0.7167338728904724,0.5816924571990967
28,1.155449263023911e-05,202,0.7655364274978638,0.0003062986070290208,0.20000001788139343,0.5635406970977783,0.563479483127594,0.5635406970977783,,
29,,209,,,,,,,0.6804435849189758,0.5864102244377136
