,,count,roc_auc_score,average_precision_score,f1_score,p_value
exp29_exp20b_tta_ensemble,0,87,0.6353115959027289,0.5080129699118141,0.5053763440860215,0.0002640357937944485
exp29_exp20b_tta_ensemble,1,147,0.6353115959027289,0.7442481536498171,0.6737588652482269,0.00026403579379444915
