epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.49092742800712585,0.3328469693660736
0,4.0030536183621734e-06,6,0.3534310460090637,,
1,,13,,0.5377016067504883,0.32992905378341675
1,4.063194410264259e-06,13,0.33334437012672424,,
2,,20,,0.5721774101257324,0.3261833190917969
2,4.2312722143833525e-06,20,0.3363828659057617,,
3,,27,,0.6161290407180786,0.3203974962234497
3,4.506909135670867e-06,27,0.33769723773002625,,
4,,34,,0.6574597358703613,0.3146738111972809
4,4.889483989245491e-06,34,0.3256620466709137,,
5,,41,,0.6879031658172607,0.30896249413490295
5,5.3781350288772956e-06,41,0.324175626039505,,
6,,48,,0.7185483574867249,0.30262643098831177
6,5.971763130219188e-06,48,0.323707640171051,,
7,,55,,0.7338709831237793,0.2972385287284851
7,6.66903088131221e-06,55,0.32060420513153076,,
8,,62,,0.7346774339675903,0.2941364645957947
8,7.468368494301103e-06,62,0.31535017490386963,,
9,,69,,0.7435483932495117,0.29104551672935486
9,8.367976079171058e-06,69,0.3160167932510376,,
10,,76,,0.7560484409332275,0.28474509716033936
10,9.365828191221226e-06,76,0.3074979782104492,,
11,,83,,0.7737903594970703,0.27680811285972595
11,1.0459676559548825e-05,83,0.3075784146785736,,
12,,90,,0.7693548202514648,0.2711232602596283
12,1.1647061910480261e-05,90,0.2977958023548126,,
13,,97,,0.7790322303771973,0.2671763598918915
13,1.2925307601108216e-05,97,0.29773664474487305,,
14,,104,,0.7558467388153076,0.27666497230529785
14,1.4291535080701578e-05,104,0.29342687129974365,,
15,,111,,0.7592741847038269,0.2686307430267334
15,1.5742669347673655e-05,111,0.29348990321159363,,
16,,118,,0.7600806951522827,0.2645680010318756
16,1.7275442587560974e-05,118,0.2761822044849396,,
17,,125,,0.7764112949371338,0.2685845196247101
17,1.8886405086959712e-05,125,0.2742484211921692,,
18,,132,,0.7409273982048035,0.2842526435852051
18,2.0571924324030988e-05,132,0.2792748510837555,,
19,,139,,0.7350806593894958,0.2765465974807739
19,2.2328211343847215e-05,139,0.2683613896369934,,
20,,146,,0.7552419304847717,0.2929898202419281
20,2.4151308025466278e-05,146,0.26389279961586,,
21,,153,,0.7300403118133545,0.2869359850883484
21,2.603711254778318e-05,153,0.2615789771080017,,
22,,160,,0.7235887050628662,0.30533719062805176
22,2.7981373932561837e-05,160,0.25878116488456726,,
23,,167,,0.7177419662475586,0.2984650433063507
23,2.9979719329276122e-05,167,0.25253361463546753,,
24,,174,,0.7368952035903931,0.31271228194236755
24,3.2027644920162857e-05,174,0.2498331218957901,,
25,,181,,0.7036290168762207,0.3191170394420624
25,3.412054866203107e-05,181,0.24352337419986725,,
26,,188,,0.7030242085456848,0.34344202280044556
26,3.625369936344214e-05,188,0.24056972563266754,,
27,,195,,0.6979838609695435,0.3256388306617737
27,3.842230944428593e-05,195,0.24172981083393097,,
28,,202,,0.6935483813285828,0.330547034740448
28,4.0621500374982134e-05,202,0.23542648553848267,,
29,,209,,0.7032257914543152,0.36663028597831726
29,4.2846299038501456e-05,209,0.2318422496318817,,
30,,216,,0.7018145322799683,0.36383557319641113
30,4.509171412792057e-05,216,0.2368040531873703,,
31,,223,,0.70322585105896,0.33930113911628723
31,4.735268157674e-05,223,0.25123754143714905,,
