epoch,learning_rate,step,training_auroc,training_domain_balanced_blend,training_domain_balanced_loss,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
21,1.1210221600777004e-05,219,0.6542681455612183,0.5,0.6791228652000427,0.6774229407310486,0.6774229407310486,0.6774229407310486,,
22,,229,,,,,,,0.5844069719314575,0.6668981909751892
22,1.1892304428329226e-05,229,0.6727522611618042,0.5,0.6762657165527344,0.6742389798164368,0.6742389798164368,0.6742389798164368,,
23,,239,,,,,,,0.5898067355155945,0.6648097038269043
23,1.2602339666045737e-05,239,0.6699408292770386,0.5,0.6755064129829407,0.6734954714775085,0.6734954714775085,0.6734954714775085,,
24,,249,,,,,,,0.5946381092071533,0.6619295477867126
24,1.333983163931407e-05,249,0.6841777563095093,0.5,0.6720525026321411,0.6701866984367371,0.6701866984367371,0.6701866984367371,,
25,,259,,,,,,,0.5960590839385986,0.6622264981269836
25,1.4104270121606532e-05,259,0.6836872100830078,0.5,0.6738771200180054,0.6712220311164856,0.6712220311164856,0.6712220311164856,,
26,,269,,,,,,,0.5983327031135559,0.6608997583389282
26,1.4895115782564972e-05,269,0.6874469518661499,0.5,0.672935426235199,0.669482409954071,0.669482409954071,0.669482409954071,,
27,,279,,,,,,,0.6047744750976562,0.6595557332038879
27,1.5711817468400113e-05,279,0.6982592344284058,0.5,0.6695863604545593,0.6668861508369446,0.6668861508369446,0.6668861508369446,,
28,,289,,,,,,,0.615384578704834,0.6568721532821655
28,1.6553813111386262e-05,289,0.6980558633804321,0.5,0.6685023307800293,0.6654573082923889,0.6654573082923889,0.6654573082923889,,
29,,299,,,,,,,0.6145319938659668,0.6559688448905945
29,1.7420510630472563e-05,299,0.7133935689926147,0.5,0.665411114692688,0.6624523401260376,0.6624523401260376,0.6624523401260376,,
30,,309,,,,,,,0.610363781452179,0.6504824161529541
30,1.831130612117704e-05,309,0.7153675556182861,0.5,0.6637357473373413,0.6601276993751526,0.6601276993751526,0.6601276993751526,,
31,,319,,,,,,,0.6079955101013184,0.6455079913139343
31,1.9225581127102487e-05,319,0.7213494777679443,0.5,0.6609212756156921,0.6574599742889404,0.6574599742889404,0.6574599742889404,,
32,,329,,,,,,,0.616047739982605,0.6431808471679688
32,2.0162699001957662e-05,329,0.7207633256912231,0.5,0.6604095697402954,0.6563689112663269,0.6563689112663269,0.6563689112663269,,
33,,339,,,,,,,0.6148162484169006,0.6411939263343811
33,2.112200490955729e-05,339,0.7264820337295532,0.5,0.6578121781349182,0.653586208820343,0.653586208820343,0.653586208820343,,
34,,349,,,,,,,0.6195529103279114,0.6374735236167908
34,2.2102824004832655e-05,349,0.7303822040557861,0.5,0.6547510623931885,0.650611162185669,0.650611162185669,0.650611162185669,,
35,,359,,,,,,,0.622205376625061,0.6322250962257385
35,2.310448144271504e-05,359,0.728384256362915,0.5,0.652953565120697,0.6486580967903137,0.6486580967903137,0.6486580967903137,,
36,,369,,,,,,,0.6170897483825684,0.6302542090415955
36,2.4126278731273487e-05,369,0.7337919473648071,0.5,0.6506074666976929,0.6459373831748962,0.6459373831748962,0.6459373831748962,,
37,,379,,,,,,,0.616237223148346,0.6251963376998901
37,2.516750646464061e-05,379,0.7364718914031982,0.5,0.6494977474212646,0.6445901393890381,0.6445901393890381,0.6445901393890381,,
38,,389,,,,,,,0.6252368688583374,0.6221742630004883
38,2.6227422495139763e-05,389,0.7386133670806885,0.5,0.6462892293930054,0.6410714983940125,0.6410714983940125,0.6410714983940125,,
39,,399,,,,,,,0.6269420385360718,0.6236252784729004
39,2.7305308321956545e-05,399,0.7366154193878174,0.5,0.6452197432518005,0.6392199397087097,0.6392199397087097,0.6392199397087097,,
