epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.5112903118133545,0.6739543676376343
0,4.0030536183621734e-06,6,0.6930066347122192,,
1,,13,,0.524193525314331,0.669999361038208
1,4.063194410264259e-06,13,0.6736994385719299,,
2,,20,,0.5403226017951965,0.6733425259590149
2,4.2312722143833525e-06,20,0.6723738312721252,,
3,,27,,0.5810483694076538,0.6721655130386353
3,4.506909135670867e-06,27,0.6622045040130615,,
4,,34,,0.625,0.664344310760498
4,4.889483989245491e-06,34,0.6687427163124084,,
5,,41,,0.6508064270019531,0.6512899398803711
5,5.3781350288772956e-06,41,0.6569824814796448,,
6,,48,,0.6689516305923462,0.640653133392334
6,5.971763130219188e-06,48,0.6515533924102783,,
7,,55,,0.6875,0.6323609948158264
7,6.66903088131221e-06,55,0.6484514474868774,,
8,,62,,0.7096774578094482,0.6251540780067444
8,7.468368494301103e-06,62,0.6482166051864624,,
9,,69,,0.7241935729980469,0.6185029149055481
9,8.367976079171058e-06,69,0.6351370811462402,,
10,,76,,0.7427419424057007,0.6146348118782043
10,9.365828191221226e-06,76,0.6309959292411804,,
11,,83,,0.7540322542190552,0.6068346500396729
11,1.0459676559548825e-05,83,0.624283492565155,,
12,,90,,0.7560484409332275,0.5969261527061462
12,1.1647061910480261e-05,90,0.6228801012039185,,
13,,97,,0.7572580575942993,0.5837470293045044
13,1.2925307601108216e-05,97,0.6186248064041138,,
14,,104,,0.7576613426208496,0.5778602361679077
14,1.4291535080701578e-05,104,0.6069345474243164,,
15,,111,,0.7600806951522827,0.5787792801856995
15,1.5742669347673655e-05,111,0.5980477929115295,,
16,,118,,0.7584677934646606,0.5612871646881104
16,1.7275442587560974e-05,118,0.5956325531005859,,
17,,125,,0.7548387050628662,0.554151713848114
17,1.8886405086959712e-05,125,0.5829017758369446,,
18,,132,,0.7512097358703613,0.5593473315238953
18,2.0571924324030988e-05,132,0.5814909934997559,,
19,,139,,0.7427419424057007,0.5503535270690918
19,2.2328211343847215e-05,139,0.5647202730178833,,
20,,146,,0.7411290407180786,0.5530835390090942
20,2.4151308025466278e-05,146,0.5544571280479431,,
21,,153,,0.73830646276474,0.5604983568191528
21,2.603711254778318e-05,153,0.5388022065162659,,
22,,160,,0.7302419543266296,0.5655707120895386
22,2.7981373932561837e-05,160,0.5393961668014526,,
23,,167,,0.7245967388153076,0.577390730381012
23,2.9979719329276122e-05,167,0.5339707136154175,,
24,,174,,0.7217742204666138,0.5770899653434753
24,3.2027644920162857e-05,174,0.5142336487770081,,
25,,181,,0.7157257795333862,0.5888392329216003
25,3.412054866203107e-05,181,0.5198960304260254,,
26,,188,,0.7068548202514648,0.5966951847076416
26,3.625369936344214e-05,188,0.5082787871360779,,
27,,195,,0.7052419185638428,0.6047003865242004
27,3.842230944428593e-05,195,0.5058768391609192,,
28,,202,,0.7052419185638428,0.6255659461021423
28,4.0621500374982134e-05,202,0.5053119659423828,,
29,,209,,0.7012096643447876,0.6109775304794312
29,4.2846299038501456e-05,209,0.48826515674591064,,
30,,216,,0.7044354677200317,0.6237826347351074
30,4.509171412792057e-05,216,0.4713200032711029,,
31,,223,,0.6947580575942993,0.6396321058273315
31,4.735268157674e-05,223,0.45743513107299805,,
