epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
0,,6,,,0.45725807547569275,0.6902418732643127
0,4.0030536183621734e-06,6,0.44755819439888,0.7045451402664185,,
1,,13,,,0.4715725779533386,0.6914397478103638
1,4.063194410264259e-06,13,0.4225834906101227,0.7024595141410828,,
2,,20,,,0.48366934061050415,0.6909463405609131
2,4.2312722143833525e-06,20,0.45576924085617065,0.6976940631866455,,
3,,27,,,0.5012096762657166,0.6913117170333862
3,4.506909135670867e-06,27,0.474215567111969,0.6962782740592957,,
4,,34,,,0.5014113187789917,0.6902170181274414
4,4.889483989245491e-06,34,0.5090334415435791,0.6930980682373047,,
5,,41,,,0.5316532254219055,0.688726544380188
5,5.3781350288772956e-06,41,0.5188006162643433,0.6904715299606323,,
6,,48,,,0.5421371459960938,0.688525378704071
6,5.971763130219188e-06,48,0.5222418904304504,0.6890124678611755,,
7,,55,,,0.5760080814361572,0.6870158910751343
7,6.66903088131221e-06,55,0.5444205403327942,0.6854288578033447,,
8,,62,,,0.5917338728904724,0.6843525767326355
8,7.468368494301103e-06,62,0.5613865852355957,0.684424877166748,,
9,,69,,,0.5995967388153076,0.6850126385688782
9,8.367976079171058e-06,69,0.5636134147644043,0.6811380982398987,,
10,,76,,,0.6052419543266296,0.680949866771698
10,9.365828191221226e-06,76,0.6099696755409241,0.6796788573265076,,
11,,83,,,0.6352822780609131,0.6775822639465332
11,1.0459676559548825e-05,83,0.5858047008514404,0.6771237850189209,,
12,,90,,,0.6191532611846924,0.6736066341400146
12,1.1647061910480261e-05,90,0.650468111038208,0.6726264953613281,,
13,,97,,,0.6012097001075745,0.6704878211021423
13,1.2925307601108216e-05,97,0.6745445728302002,0.6689525842666626,,
14,,104,,,0.6062500476837158,0.6662610173225403
14,1.4291535080701578e-05,104,0.6769737005233765,0.6643738150596619,,
15,,111,,,0.6137096881866455,0.6619385480880737
15,1.5742669347673655e-05,111,0.6905364394187927,0.6600158214569092,,
16,,118,,,0.5919355154037476,0.6537821888923645
16,1.7275442587560974e-05,118,0.6920040845870972,0.6575174331665039,,
17,,125,,,0.600806474685669,0.6499276757240295
17,1.8886405086959712e-05,125,0.704959511756897,0.6505797505378723,,
18,,132,,,0.6078628897666931,0.6459589004516602
18,2.0571924324030988e-05,132,0.7034412622451782,0.6467883586883545,,
19,,139,,,0.5921371579170227,0.6412426829338074
19,2.2328211343847215e-05,139,0.7099696397781372,0.6406698226928711,,
20,,146,,,0.5792338848114014,0.6398957371711731
20,2.4151308025466278e-05,146,0.7163461446762085,0.634649932384491,,
21,,153,,,0.5913306474685669,0.6319762468338013
21,2.603711254778318e-05,153,0.715080976486206,0.6303021907806396,,
22,,160,,,0.5951612591743469,0.6258177757263184
22,2.7981373932561837e-05,160,0.7182439565658569,0.6245582699775696,,
23,,167,,,0.6100805997848511,0.623607873916626
23,2.9979719329276122e-05,167,0.7149797677993774,0.6214554905891418,,
24,,174,,,0.5975806713104248,0.6147656440734863
24,3.2027644920162857e-05,174,0.7229757308959961,0.6137771010398865,,
25,,181,,,0.6072580218315125,0.6121344566345215
25,3.412054866203107e-05,181,0.7287702560424805,0.6086351275444031,,
26,,188,,,0.6379032135009766,0.6143344640731812
26,3.625369936344214e-05,188,0.7261892557144165,0.6023625731468201,,
27,,195,,,0.641532301902771,0.6148934364318848
27,3.842230944428593e-05,195,0.7302631735801697,0.5974246263504028,,
28,,202,,,0.6419354677200317,0.6000247001647949
28,4.0621500374982134e-05,202,0.7300354242324829,0.5928927063941956,,
29,,209,,,0.6334677338600159,0.5971709489822388
29,4.2846299038501456e-05,209,0.7379554510116577,0.5860521793365479,,
30,,216,,,0.6594758033752441,0.593716025352478
30,4.509171412792057e-05,216,0.7361842393875122,0.5820983052253723,,
31,,223,,,0.6542338728904724,0.5974236130714417
31,4.735268157674e-05,223,0.7431679964065552,0.5771353244781494,,
