epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.51955646276474,0.33243295550346375
0,4.0030536183621734e-06,6,0.3344273269176483,,
1,,13,,0.5528225898742676,0.3308463990688324
1,4.063194410264259e-06,13,0.33282411098480225,,
2,,20,,0.5489919185638428,0.32950225472450256
2,4.2312722143833525e-06,20,0.33133310079574585,,
3,,27,,0.555443525314331,0.3282358646392822
3,4.506909135670867e-06,27,0.33032506704330444,,
4,,34,,0.57036292552948,0.32705822587013245
4,4.889483989245491e-06,34,0.3293062746524811,,
5,,41,,0.5864919424057007,0.3260020315647125
5,5.3781350288772956e-06,41,0.3281533420085907,,
6,,48,,0.6034274101257324,0.32496702671051025
6,5.971763130219188e-06,48,0.3272347152233124,,
7,,55,,0.6195564866065979,0.3239384591579437
7,6.66903088131221e-06,55,0.3263017535209656,,
8,,62,,0.64455646276474,0.32281336188316345
8,7.468368494301103e-06,62,0.32554522156715393,,
9,,69,,0.6625000238418579,0.32160720229148865
9,8.367976079171058e-06,69,0.3246029317378998,,
10,,76,,0.6703629493713379,0.3202352821826935
10,9.365828191221226e-06,76,0.32339736819267273,,
11,,83,,0.6872984170913696,0.3186817467212677
11,1.0459676559548825e-05,83,0.32221749424934387,,
12,,90,,0.6856854557991028,0.3170337378978729
12,1.1647061910480261e-05,90,0.32069551944732666,,
13,,97,,0.6792339086532593,0.3151431977748871
13,1.2925307601108216e-05,97,0.3194524347782135,,
14,,104,,0.6774193644523621,0.3132075071334839
14,1.4291535080701578e-05,104,0.3179464638233185,,
15,,111,,0.6590725779533386,0.3111840486526489
15,1.5742669347673655e-05,111,0.3163670003414154,,
16,,118,,0.6512097120285034,0.30896642804145813
16,1.7275442587560974e-05,118,0.3144444227218628,,
17,,125,,0.6417338848114014,0.3066621422767639
17,1.8886405086959712e-05,125,0.31269365549087524,,
18,,132,,0.6586693525314331,0.3045508563518524
18,2.0571924324030988e-05,132,0.3109127879142761,,
19,,139,,0.6548387408256531,0.30205851793289185
19,2.2328211343847215e-05,139,0.30896180868148804,,
20,,146,,0.6042338609695435,0.2995680868625641
20,2.4151308025466278e-05,146,0.3070469796657562,,
21,,153,,0.6106854677200317,0.29703113436698914
21,2.603711254778318e-05,153,0.30477210879325867,,
22,,160,,0.625,0.29420629143714905
22,2.7981373932561837e-05,160,0.30240723490715027,,
23,,167,,0.6370967626571655,0.2914758324623108
23,2.9979719329276122e-05,167,0.29999202489852905,,
24,,174,,0.6502015590667725,0.2888278663158417
24,3.2027644920162857e-05,174,0.29780253767967224,,
25,,181,,0.6578629016876221,0.2863280475139618
25,3.412054866203107e-05,181,0.2950963079929352,,
26,,188,,0.6735886931419373,0.28390276432037354
26,3.625369936344214e-05,188,0.29302161931991577,,
27,,195,,0.6625000238418579,0.2815612852573395
27,3.842230944428593e-05,195,0.29039883613586426,,
28,,202,,0.6895161271095276,0.2792285680770874
28,4.0621500374982134e-05,202,0.2875175476074219,,
29,,209,,0.6893144845962524,0.27734971046447754
29,4.2846299038501456e-05,209,0.28568392992019653,,
30,,216,,0.7032257914543152,0.27559927105903625
30,4.509171412792057e-05,216,0.2837117314338684,,
31,,223,,0.6929435133934021,0.27439719438552856
31,4.735268157674e-05,223,0.2799561023712158,,
