epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.5445564985275269,0.3240518867969513
0,1.2002256880805362e-05,6,0.3390365242958069,,
1,,13,,0.5570564270019531,0.31513217091560364
1,1.2046697520418093e-05,13,0.324350506067276,,
2,,20,,0.5949596762657166,0.3087027966976166
2,1.2170974514447153e-05,20,0.32177138328552246,,
3,,27,,0.6338709592819214,0.30357980728149414
3,1.2375016012811102e-05,27,0.3047671914100647,,
4,,34,,0.6411290168762207,0.3009468615055084
4,1.2658710147661623e-05,34,0.30441349744796753,,
5,,41,,0.6655241250991821,0.29701125621795654
5,1.3021898666920606e-05,41,0.3040579557418823,,
6,,48,,0.6687500476837158,0.2948492765426636
6,1.346438057225896e-05,48,0.2932519316673279,,
7,,55,,0.6762096881866455,0.2939794063568115
7,1.3985911209601909e-05,55,0.2880557179450989,,
8,,62,,0.6820564270019531,0.29339444637298584
8,1.4586200450139586e-05,62,0.2834988236427307,,
9,,69,,0.6818548440933228,0.2936791181564331
9,1.5264915418811142e-05,69,0.2796761095523834,,
10,,76,,0.6949596405029297,0.29639431834220886
10,1.6021678675315343e-05,76,0.2782016694545746,,
11,,83,,0.6935483813285828,0.29638925194740295
11,1.6856074580573477e-05,83,0.27402547001838684,,
12,,90,,0.7048386931419373,0.2984498143196106
12,1.7767637473298237e-05,90,0.2743991017341614,,
13,,97,,0.7036290764808655,0.30830156803131104
13,1.875585803645663e-05,97,0.2679838538169861,,
14,,104,,0.7145161628723145,0.3049418330192566
14,1.9820196030195802e-05,104,0.2657766044139862,,
15,,111,,0.7256048321723938,0.30340123176574707
15,2.0960054825991392e-05,111,0.26068857312202454,,
16,,118,,0.7215725183486938,0.30867132544517517
16,2.217480869148858e-05,118,0.26016661524772644,,
17,,125,,0.7356854677200317,0.3043590784072876
17,2.3463775505661033e-05,125,0.2584633529186249,,
18,,132,,0.7260080575942993,0.3147033751010895
18,2.4826247681630775e-05,132,0.25165560841560364,,
19,,139,,0.7326613068580627,0.3059447705745697
19,2.6261466700816527e-05,139,0.2512432336807251,,
20,,146,,0.7381048202514648,0.312438040971756
20,2.776863402687013e-05,146,0.25336816906929016,,
21,,153,,0.7425402998924255,0.32650482654571533
21,2.9346916562644765e-05,153,0.2508072257041931,,
22,,160,,0.7183467745780945,0.3126668930053711
22,3.0995441193226725e-05,160,0.24608109891414642,,
23,,167,,0.7457661628723145,0.3364066183567047
23,3.2713291147956625e-05,167,0.23791691660881042,,
24,,174,,0.73044353723526,0.32463040947914124
24,3.449951691436581e-05,174,0.24377639591693878,,
25,,181,,0.73830646276474,0.34602996706962585
25,3.635312168626115e-05,181,0.2431667596101761,,
26,,188,,0.7473790645599365,0.33948394656181335
26,3.827307591564022e-05,188,0.23614691197872162,,
27,,195,,0.7203629016876221,0.3351005017757416
27,4.0258324588648975e-05,195,0.22768832743167877,,
28,,202,,0.7233871221542358,0.3482145369052887
28,4.230776903568767e-05,202,0.21809053421020508,,
29,,209,,0.7241935729980469,0.357607901096344
29,4.442025601747446e-05,209,0.217769593000412,,
30,,216,,0.7294354438781738,0.4812656342983246
30,4.659462138079107e-05,216,0.21901151537895203,,
31,,223,,0.7300403118133545,0.38810640573501587
31,4.882966823060997e-05,223,0.22112120687961578,,
32,,230,,0.7252016067504883,0.3894631564617157
32,5.112414510222152e-05,230,0.20417599380016327,,
