epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.4818548560142517,0.33572062849998474
0,4.0030536183621734e-06,6,0.3368668258190155,,
1,,13,,0.48649194836616516,0.3342055380344391
1,4.063194410264259e-06,13,0.3347140848636627,,
2,,20,,0.5062500238418579,0.33274713158607483
2,4.2312722143833525e-06,20,0.33311811089515686,,
3,,27,,0.5205644965171814,0.33157169818878174
3,4.506909135670867e-06,27,0.33185046911239624,,
4,,34,,0.5366935729980469,0.3306915760040283
4,4.889483989245491e-06,34,0.3301221430301666,,
5,,41,,0.5441532135009766,0.3298208713531494
5,5.3781350288772956e-06,41,0.3292137682437897,,
6,,48,,0.5608870983123779,0.3290333151817322
6,5.971763130219188e-06,48,0.3278595507144928,,
7,,55,,0.5768145322799683,0.32824409008026123
7,6.66903088131221e-06,55,0.3267747163772583,,
8,,62,,0.594556450843811,0.3274533152580261
8,7.468368494301103e-06,62,0.32583293318748474,,
9,,69,,0.6088709831237793,0.3266645073890686
9,8.367976079171058e-06,69,0.32450300455093384,,
10,,76,,0.6233870983123779,0.3257611095905304
10,9.365828191221226e-06,76,0.3237585723400116,,
11,,83,,0.6310483813285828,0.3247992694377899
11,1.0459676559548825e-05,83,0.3222079873085022,,
12,,90,,0.634475827217102,0.32364776730537415
12,1.1647061910480261e-05,90,0.3207131326198578,,
13,,97,,0.6290322542190552,0.3224422335624695
13,1.2925307601108216e-05,97,0.31904271245002747,,
14,,104,,0.6177419424057007,0.32116401195526123
14,1.4291535080701578e-05,104,0.3172718286514282,,
15,,111,,0.6352822780609131,0.31976279616355896
15,1.5742669347673655e-05,111,0.315851092338562,,
16,,118,,0.60947585105896,0.31831908226013184
16,1.7275442587560974e-05,118,0.313836932182312,,
17,,125,,0.6145161390304565,0.316711962223053
17,1.8886405086959712e-05,125,0.31170564889907837,,
18,,132,,0.5858871340751648,0.314930260181427
18,2.0571924324030988e-05,132,0.30961400270462036,,
19,,139,,0.5899193286895752,0.3131077289581299
19,2.2328211343847215e-05,139,0.30725207924842834,,
20,,146,,0.5840725898742676,0.3110467791557312
20,2.4151308025466278e-05,146,0.30472269654273987,,
21,,153,,0.5721774101257324,0.309062123298645
21,2.603711254778318e-05,153,0.3021893799304962,,
22,,160,,0.5582661628723145,0.307114839553833
22,2.7981373932561837e-05,160,0.2997674345970154,,
23,,167,,0.5739918947219849,0.30500879883766174
23,2.9979719329276122e-05,167,0.2969578206539154,,
24,,174,,0.5820564031600952,0.3029285967350006
24,3.2027644920162857e-05,174,0.29439741373062134,,
25,,181,,0.5919355154037476,0.3009946644306183
25,3.412054866203107e-05,181,0.2917827069759369,,
26,,188,,0.6044354438781738,0.29846587777137756
26,3.625369936344214e-05,188,0.2895430624485016,,
27,,195,,0.612500011920929,0.2962241768836975
27,3.842230944428593e-05,195,0.2871223986148834,,
28,,202,,0.6245968341827393,0.2937186062335968
28,4.0621500374982134e-05,202,0.283957839012146,,
29,,209,,0.6332660913467407,0.2917579114437103
29,4.2846299038501456e-05,209,0.282970666885376,,
30,,216,,0.6421370506286621,0.29009589552879333
30,4.509171412792057e-05,216,0.27988868951797485,,
31,,223,,0.6518144607543945,0.2884022295475006
31,4.735268157674e-05,223,0.277058869600296,,
