,,count,roc_auc_score,average_precision_score,f1_score,p_value
exp13_conch_phikon_ensemble,0,87,0.5314723590585659,0.423363999199439,0.022727272727272728,0.1545870622428211
exp13_conch_phikon_ensemble,1,147,0.5314723590585659,0.6446917054446711,0.7736842105263158,0.15458706224281438
