epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
0,,6,,,0.6318548321723938,0.6847903728485107
0,4.0030536183621734e-06,6,0.5646888017654419,0.6887471675872803,,
1,,13,,,0.6465725898742676,0.6689471006393433
1,4.063194410264259e-06,13,0.5556427240371704,0.6831231117248535,,
2,,20,,,0.6653225421905518,0.6624398827552795
2,4.2312722143833525e-06,20,0.5914220809936523,0.6778998374938965,,
3,,27,,,0.6820564270019531,0.6586000323295593
3,4.506909135670867e-06,27,0.6022646427154541,0.6756631731987,,
4,,34,,,0.6933467388153076,0.6558830142021179
4,4.889483989245491e-06,34,0.6434842944145203,0.6690725684165955,,
5,,41,,,0.7036290168762207,0.65302574634552
5,5.3781350288772956e-06,41,0.6368926763534546,0.6687043309211731,,
6,,48,,,0.7010080814361572,0.6529000997543335
6,5.971763130219188e-06,48,0.6444964408874512,0.6631549000740051,,
7,,55,,,0.7046371102333069,0.6516784429550171
7,6.66903088131221e-06,55,0.7021001577377319,0.6594769358634949,,
8,,62,,,0.7028225660324097,0.6454396843910217
8,7.468368494301103e-06,62,0.731174111366272,0.6514561772346497,,
9,,69,,,0.6951613426208496,0.6407233476638794
9,8.367976079171058e-06,69,0.7259109020233154,0.6470494866371155,,
10,,76,,,0.6905242204666138,0.6408497095108032
10,9.365828191221226e-06,76,0.7152074575424194,0.6452423930168152,,
11,,83,,,0.6586693525314331,0.6340519785881042
11,1.0459676559548825e-05,83,0.7345141768455505,0.6344907283782959,,
12,,90,,,0.6568548083305359,0.6266177892684937
12,1.1647061910480261e-05,90,0.740156888961792,0.6285957098007202,,
13,,97,,,0.6465725898742676,0.6197461485862732
13,1.2925307601108216e-05,97,0.742586076259613,0.6205719709396362,,
14,,104,,,0.6963709592819214,0.6276876926422119
14,1.4291535080701578e-05,104,0.7413461208343506,0.6150605082511902,,
15,,111,,,0.7010080814361572,0.6193704605102539
15,1.5742669347673655e-05,111,0.7485576868057251,0.6069807410240173,,
16,,118,,,0.6939516067504883,0.6023344993591309
16,1.7275442587560974e-05,118,0.7442307472229004,0.6044623851776123,,
17,,125,,,0.7074596881866455,0.6215587854385376
17,1.8886405086959712e-05,125,0.7618674039840698,0.5886590480804443,,
18,,132,,,0.7078628540039062,0.6185179948806763
18,2.0571924324030988e-05,132,0.7581983804702759,0.5864232778549194,,
19,,139,,,0.7217742204666138,0.5995378494262695
19,2.2328211343847215e-05,139,0.7639676332473755,0.5745512247085571,,
20,,146,,,0.7161290645599365,0.6191380620002747
20,2.4151308025466278e-05,146,0.7709767818450928,0.574717104434967,,
21,,153,,,0.7143145203590393,0.6056354641914368
21,2.603711254778318e-05,153,0.7686488032341003,0.5736247301101685,,
22,,160,,,0.7080645561218262,0.6245012879371643
22,2.7981373932561837e-05,160,0.7820850014686584,0.563166081905365,,
23,,167,,,0.7217742204666138,0.5953584313392639
23,2.9979719329276122e-05,167,0.7793775796890259,0.5646612644195557,,
24,,174,,,0.7122983932495117,0.6210417151451111
24,3.2027644920162857e-05,174,0.7926619052886963,0.5566859245300293,,
25,,181,,,0.7010080814361572,0.624951183795929
25,3.412054866203107e-05,181,0.8033906817436218,0.5522531270980835,,
26,,188,,,0.7046371102333069,0.6053828597068787
26,3.625369936344214e-05,188,0.8124747276306152,0.5438644289970398,,
27,,195,,,0.7554435729980469,0.7307822108268738
27,3.842230944428593e-05,195,0.8155111074447632,0.5442427396774292,,
28,,202,,,0.7572580575942993,0.606078565120697
28,4.0621500374982134e-05,202,0.816244900226593,0.5476784110069275,,
29,,209,,,0.7036290168762207,0.7032198309898376
29,4.2846299038501456e-05,209,0.8489118814468384,0.50960373878479,,
30,,216,,,0.7088709473609924,0.6322159171104431
30,4.509171412792057e-05,216,0.8084766864776611,0.537482500076294,,
31,,223,,,0.6943548917770386,0.6752910017967224
31,4.735268157674e-05,223,0.8275809288024902,0.5285991430282593,,
