epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.49979841709136963,0.33167389035224915
0,4.0030536183621734e-06,6,0.34959107637405396,,
1,,13,,0.5461694002151489,0.3300209939479828
1,4.063194410264259e-06,13,0.3369561731815338,,
2,,20,,0.5927419662475586,0.32450607419013977
2,4.2312722143833525e-06,20,0.33525654673576355,,
3,,27,,0.6368951797485352,0.31758615374565125
3,4.506909135670867e-06,27,0.33018314838409424,,
4,,34,,0.6828628778457642,0.31036221981048584
4,4.889483989245491e-06,34,0.3272518515586853,,
5,,41,,0.7106854915618896,0.30494949221611023
5,5.3781350288772956e-06,41,0.317928671836853,,
6,,48,,0.731249988079071,0.29903486371040344
6,5.971763130219188e-06,48,0.3205540180206299,,
7,,55,,0.7479838728904724,0.2932325005531311
7,6.66903088131221e-06,55,0.3193417191505432,,
8,,62,,0.7489919662475586,0.28870269656181335
8,7.468368494301103e-06,62,0.3136874735355377,,
9,,69,,0.7518144845962524,0.2842330038547516
9,8.367976079171058e-06,69,0.3067922592163086,,
10,,76,,0.7697581052780151,0.2773783504962921
10,9.365828191221226e-06,76,0.304473876953125,,
11,,83,,0.7800403237342834,0.2718120515346527
11,1.0459676559548825e-05,83,0.3073207139968872,,
12,,90,,0.7911290526390076,0.2697719633579254
12,1.1647061910480261e-05,90,0.2982875406742096,,
13,,97,,0.7649194002151489,0.265639066696167
13,1.2925307601108216e-05,97,0.2945469617843628,,
14,,104,,0.7881048917770386,0.26255157589912415
14,1.4291535080701578e-05,104,0.2865656614303589,,
15,,111,,0.7576612830162048,0.2639285624027252
15,1.5742669347673655e-05,111,0.279146283864975,,
16,,118,,0.7669354677200317,0.27152302861213684
16,1.7275442587560974e-05,118,0.27366504073143005,,
17,,125,,0.7469757795333862,0.2684972584247589
17,1.8886405086959712e-05,125,0.272323876619339,,
18,,132,,0.7614919543266296,0.2760056257247925
18,2.0571924324030988e-05,132,0.2652285099029541,,
19,,139,,0.7510080933570862,0.2835366427898407
19,2.2328211343847215e-05,139,0.26746562123298645,,
20,,146,,0.7296371459960938,0.2882497310638428
20,2.4151308025466278e-05,146,0.2624369263648987,,
21,,153,,0.7167338728904724,0.29587435722351074
21,2.603711254778318e-05,153,0.2619982659816742,,
22,,160,,0.7419354915618896,0.3071874976158142
22,2.7981373932561837e-05,160,0.2594864070415497,,
23,,167,,0.7090725898742676,0.3035202622413635
23,2.9979719329276122e-05,167,0.2560676634311676,,
24,,174,,0.7254032492637634,0.31520023941993713
24,3.2027644920162857e-05,174,0.2462356835603714,,
25,,181,,0.7118951678276062,0.3162263333797455
25,3.412054866203107e-05,181,0.2468005269765854,,
26,,188,,0.7092742323875427,0.32015272974967957
26,3.625369936344214e-05,188,0.24609977006912231,,
27,,195,,0.6913306713104248,0.3216106593608856
27,3.842230944428593e-05,195,0.23403459787368774,,
28,,202,,0.7086693048477173,0.3397979736328125
28,4.0621500374982134e-05,202,0.23340941965579987,,
29,,209,,0.7032257914543152,0.3374243676662445
29,4.2846299038501456e-05,209,0.2268476039171219,,
30,,216,,0.7260080575942993,0.4138381779193878
30,4.509171412792057e-05,216,0.2281612753868103,,
