epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.40362900495529175,0.6866534948348999
0,4.0030536183621734e-06,6,0.6918535232543945,,
1,,13,,0.4326612949371338,0.6817853450775146
1,4.063194410264259e-06,13,0.6761486530303955,,
2,,20,,0.471774160861969,0.6775395274162292
2,4.2312722143833525e-06,20,0.672298789024353,,
3,,27,,0.51572585105896,0.6729515790939331
3,4.506909135670867e-06,27,0.6739289164543152,,
4,,34,,0.5604838728904724,0.6672375202178955
4,4.889483989245491e-06,34,0.6683433055877686,,
5,,41,,0.6000000238418579,0.6608725786209106
5,5.3781350288772956e-06,41,0.6662570834159851,,
6,,48,,0.6282258033752441,0.654876708984375
6,5.971763130219188e-06,48,0.6584843993186951,,
7,,55,,0.6439516544342041,0.6496785283088684
7,6.66903088131221e-06,55,0.6553187966346741,,
8,,62,,0.6544355154037476,0.6437950134277344
8,7.468368494301103e-06,62,0.6466869711875916,,
9,,69,,0.6612902879714966,0.6384439468383789
9,8.367976079171058e-06,69,0.638120174407959,,
10,,76,,0.664919376373291,0.6331648230552673
10,9.365828191221226e-06,76,0.6281849145889282,,
11,,83,,0.6669354438781738,0.6280727982521057
11,1.0459676559548825e-05,83,0.6238412261009216,,
12,,90,,0.670161247253418,0.6230700612068176
12,1.1647061910480261e-05,90,0.6178791522979736,,
13,,97,,0.6705645322799683,0.6194398999214172
13,1.2925307601108216e-05,97,0.6096856594085693,,
14,,104,,0.6705645322799683,0.6169383525848389
14,1.4291535080701578e-05,104,0.6045691967010498,,
15,,111,,0.6741935014724731,0.6158546805381775
15,1.5742669347673655e-05,111,0.5896499156951904,,
16,,118,,0.6770161390304565,0.6119349598884583
16,1.7275442587560974e-05,118,0.5831586122512817,,
17,,125,,0.6733870506286621,0.6121354699134827
17,1.8886405086959712e-05,125,0.5672434568405151,,
18,,132,,0.6725805997848511,0.6154356598854065
18,2.0571924324030988e-05,132,0.5621931552886963,,
19,,139,,0.6745967864990234,0.6322344541549683
19,2.2328211343847215e-05,139,0.5566614270210266,,
20,,146,,0.6703628897666931,0.6252905130386353
20,2.4151308025466278e-05,146,0.5537981986999512,,
21,,153,,0.6745967864990234,0.6293144822120667
21,2.603711254778318e-05,153,0.536255955696106,,
22,,160,,0.6749999523162842,0.6311161518096924
22,2.7981373932561837e-05,160,0.533007800579071,,
23,,167,,0.6774193644523621,0.6333743929862976
23,2.9979719329276122e-05,167,0.5374647974967957,,
24,,174,,0.6790322661399841,0.6301098465919495
24,3.2027644920162857e-05,174,0.5193611979484558,,
25,,181,,0.6822580695152283,0.6408519148826599
25,3.412054866203107e-05,181,0.5180138349533081,,
26,,188,,0.686693549156189,0.6310743689537048
26,3.625369936344214e-05,188,0.5158923268318176,,
27,,195,,0.6844757795333862,0.639840304851532
27,3.842230944428593e-05,195,0.5176557302474976,,
28,,202,,0.6963709592819214,0.6980565190315247
28,4.0621500374982134e-05,202,0.5220902562141418,,
29,,209,,0.6987903118133545,0.6267858147621155
29,4.2846299038501456e-05,209,0.5025891065597534,,
30,,216,,0.7012096643447876,0.669777512550354
30,4.509171412792057e-05,216,0.48370444774627686,,
31,,223,,0.7020161151885986,0.643326997756958
31,4.735268157674e-05,223,0.4934995174407959,,
