epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
0,,6,,,0.5635080337524414,0.7054854035377502
0,4.0030536183621734e-06,6,0.39331984519958496,0.7141814827919006,,
1,,13,,,0.5697580575942993,0.6977081298828125
1,4.063194410264259e-06,13,0.4759615361690521,0.702180027961731,,
2,,20,,,0.6449596881866455,0.6845327615737915
2,4.2312722143833525e-06,20,0.5248228907585144,0.694067656993866,,
3,,27,,,0.6290322542190552,0.6844833493232727
3,4.506909135670867e-06,27,0.5588815808296204,0.6865277886390686,,
4,,34,,,0.6631048321723938,0.6737448573112488
4,4.889483989245491e-06,34,0.5853618383407593,0.6751067042350769,,
5,,41,,,0.7080645561218262,0.6640371680259705
5,5.3781350288772956e-06,41,0.6057312488555908,0.6694614291191101,,
6,,48,,,0.7074596881866455,0.6577086448669434
6,5.971763130219188e-06,48,0.6961791515350342,0.6572120189666748,,
7,,55,,,0.70705646276474,0.6505023837089539
7,6.66903088131221e-06,55,0.737727701663971,0.647153913974762,,
8,,62,,,0.6828628778457642,0.6482556462287903
8,7.468368494301103e-06,62,0.7775557041168213,0.6303094625473022,,
9,,69,,,0.6733870506286621,0.6425410509109497
9,8.367976079171058e-06,69,0.755465567111969,0.6244639754295349,,
10,,76,,,0.6552419662475586,0.643598735332489
10,9.365828191221226e-06,76,0.7571609020233154,0.6132227778434753,,
11,,83,,,0.6443548202514648,0.6310887336730957
11,1.0459676559548825e-05,83,0.7665485739707947,0.5986430048942566,,
12,,90,,,0.6699596643447876,0.6172482967376709
12,1.1647061910480261e-05,90,0.7682691812515259,0.5863631963729858,,
13,,97,,,0.673588752746582,0.5989688038825989
13,1.2925307601108216e-05,97,0.7850961685180664,0.5682244300842285,,
14,,104,,,0.6564515829086304,0.6110890507698059
14,1.4291535080701578e-05,104,0.7809969782829285,0.5582913756370544,,
15,,111,,,0.6838709712028503,0.607658326625824
15,1.5742669347673655e-05,111,0.7787702679634094,0.5513297915458679,,
16,,118,,,0.6975806355476379,0.5990297794342041
16,1.7275442587560974e-05,118,0.7797064781188965,0.5447051525115967,,
17,,125,,,0.6834677457809448,0.6071747541427612
17,1.8886405086959712e-05,125,0.7863866686820984,0.5335209369659424,,
18,,132,,,0.7096774578094482,0.5747148394584656
18,2.0571924324030988e-05,132,0.781882643699646,0.5317009687423706,,
19,,139,,,0.7012096643447876,0.5956065058708191
19,2.2328211343847215e-05,139,0.8045040369033813,0.518804669380188,,
20,,146,,,0.7241935729980469,0.6172178983688354
20,2.4151308025466278e-05,146,0.7996457815170288,0.5153272747993469,,
21,,153,,,0.7026209831237793,0.6004689931869507
21,2.603711254778318e-05,153,0.8138411045074463,0.5064858198165894,,
22,,160,,,0.7231854200363159,0.6204439997673035
22,2.7981373932561837e-05,160,0.8267965316772461,0.49460333585739136,,
23,,167,,,0.7358871102333069,0.5896289944648743
23,2.9979719329276122e-05,167,0.8142712116241455,0.5017827749252319,,
24,,174,,,0.741330623626709,0.5987141132354736
24,3.2027644920162857e-05,174,0.826012134552002,0.4928963780403137,,
25,,181,,,0.7114918828010559,0.6139858961105347
25,3.412054866203107e-05,181,0.8351720571517944,0.5021504163742065,,
26,,188,,,0.7510080933570862,0.6062429547309875
26,3.625369936344214e-05,188,0.8433957099914551,0.4932015836238861,,
27,,195,,,0.7372983694076538,0.5609491467475891
27,3.842230944428593e-05,195,0.8572874069213867,0.46619555354118347,,
28,,202,,,0.7342742085456848,0.6098172664642334
28,4.0621500374982134e-05,202,0.8587297201156616,0.46377798914909363,,
29,,209,,,0.7631047964096069,0.6375424265861511
29,4.2846299038501456e-05,209,0.8528339862823486,0.46539250016212463,,
30,,216,,,0.7209677696228027,0.567342221736908
30,4.509171412792057e-05,216,0.8757084608078003,0.44328033924102783,,
31,,223,,,0.7564516067504883,0.6323086619377136
31,4.735268157674e-05,223,0.8840081095695496,0.4311688542366028,,
