epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.6193548440933228,0.3236711025238037
0,1.2002256880805362e-05,6,0.33560240268707275,,
1,,13,,0.6399193406105042,0.3166881203651428
1,1.2046697520418093e-05,13,0.3233553469181061,,
2,,20,,0.6556451916694641,0.31207963824272156
2,1.2170974514447153e-05,20,0.3268170952796936,,
3,,27,,0.6758064031600952,0.3087295591831207
3,1.2375016012811102e-05,27,0.3054278492927551,,
4,,34,,0.6818548440933228,0.3020925223827362
4,1.2658710147661623e-05,34,0.3087885081768036,,
5,,41,,0.6864919662475586,0.30037400126457214
5,1.3021898666920606e-05,41,0.29998019337654114,,
6,,48,,0.6923387050628662,0.2953075170516968
6,1.346438057225896e-05,48,0.29499807953834534,,
7,,55,,0.7004032135009766,0.2937253415584564
7,1.3985911209601909e-05,55,0.2971448004245758,,
8,,62,,0.702217698097229,0.2907455265522003
8,1.4586200450139586e-05,62,0.29704320430755615,,
9,,69,,0.7018145322799683,0.28991109132766724
9,1.5264915418811142e-05,69,0.28788065910339355,,
10,,76,,0.7012096643447876,0.2907741665840149
10,1.6021678675315343e-05,76,0.28648632764816284,,
11,,83,,0.7058467864990234,0.2884596586227417
11,1.6856074580573477e-05,83,0.27974358201026917,,
12,,90,,0.7060483694076538,0.2880248427391052
12,1.7767637473298237e-05,90,0.27716517448425293,,
13,,97,,0.7080645561218262,0.2884214222431183
13,1.875585803645663e-05,97,0.26666632294654846,,
14,,104,,0.7116935849189758,0.2914368212223053
14,1.9820196030195802e-05,104,0.2730308473110199,,
15,,111,,0.7122983932495117,0.2917719781398773
15,2.0960054825991392e-05,111,0.2685881555080414,,
16,,118,,0.7141129374504089,0.2931438386440277
16,2.217480869148858e-05,118,0.2658122777938843,,
17,,125,,0.7185484170913696,0.29499348998069763
17,2.3463775505661033e-05,125,0.25913503766059875,,
18,,132,,0.7191531658172607,0.2960856258869171
18,2.4826247681630775e-05,132,0.26479464769363403,,
19,,139,,0.7268145084381104,0.2985048294067383
19,2.6261466700816527e-05,139,0.26170581579208374,,
20,,146,,0.7256048321723938,0.2941548824310303
20,2.776863402687013e-05,146,0.2650161385536194,,
21,,153,,0.7252016067504883,0.2984985411167145
21,2.9346916562644765e-05,153,0.26274964213371277,,
22,,160,,0.725806474685669,0.2935706377029419
22,3.0995441193226725e-05,160,0.2511990964412689,,
23,,167,,0.7274193167686462,0.3046639859676361
23,3.2713291147956625e-05,167,0.25542712211608887,,
24,,174,,0.7276210188865662,0.30058202147483826
24,3.449951691436581e-05,174,0.2759031355381012,,
25,,181,,0.7360886931419373,0.2921046018600464
25,3.635312168626115e-05,181,0.26361945271492004,,
26,,188,,0.741330623626709,0.3062671720981598
26,3.827307591564022e-05,188,0.2509416937828064,,
27,,195,,0.7425403594970703,0.2913135886192322
27,4.0258324588648975e-05,195,0.250245064496994,,
28,,202,,0.7423387169837952,0.31258466839790344
28,4.230776903568767e-05,202,0.24011889100074768,,
29,,209,,0.7411290407180786,0.32057687640190125
29,4.442025601747446e-05,209,0.23077070713043213,,
30,,216,,0.7435483932495117,0.3180687725543976
30,4.659462138079107e-05,216,0.24551966786384583,,
31,,223,,0.7437500357627869,0.29844245314598083
31,4.882966823060997e-05,223,0.24654416739940643,,
32,,230,,0.735282301902771,0.30903342366218567
32,5.112414510222152e-05,230,0.2254427969455719,,
33,,237,,0.7211693525314331,0.3083861172199249
33,5.3476793254958466e-05,237,0.23154427111148834,,
34,,244,,0.7223790287971497,0.3200475573539734
34,5.5886292102513835e-05,244,0.2144782394170761,,
35,,251,,0.7516129016876221,0.32519614696502686
35,5.835131378262304e-05,251,0.21146222949028015,,
36,,258,,0.7512097358703613,0.3240715563297272
36,6.0870494053233415e-05,258,0.2116268426179886,,
