epoch,learning_rate,step,training_auroc,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,9,,,,,0.5008525848388672,0.695109486579895
0,4.000507033197209e-06,9,0.509242057800293,0.6933368444442749,0.6933368444442749,0.6933368444442749,,
1,,19,,,,,0.5052103400230408,0.6941109299659729
1,4.0182458178605884e-06,19,0.5288987159729004,0.6924546360969543,0.6924546360969543,0.6924546360969543,,
2,,29,,,,,0.5051155686378479,0.692898154258728
2,4.069424903718755e-06,29,0.5233594179153442,0.6927429437637329,0.6927429437637329,0.6927429437637329,,
3,,39,,,,,0.5135468244552612,0.6921684741973877
3,4.154007001488935e-06,39,0.5399054288864136,0.6914873123168945,0.6914873123168945,0.6914873123168945,,
4,,49,,,,,0.51790452003479,0.6907622814178467
4,4.271933448762866e-06,49,0.5455883741378784,0.6911478042602539,0.6911478042602539,0.6911478042602539,,
5,,59,,,,,0.5180939435958862,0.6893929839134216
5,4.4231233005120885e-06,59,0.5696117877960205,0.6885475516319275,0.6885475516319275,0.6885475516319275,,
6,,69,,,,,0.5183781981468201,0.6875742673873901
6,4.607469236361794e-06,69,0.5826045274734497,0.688270628452301,0.688270628452301,0.688270628452301,,
7,,79,,,,,0.5178097486495972,0.6865023970603943
7,4.8248443818010855e-06,79,0.5962194204330444,0.6872475147247314,0.6872475147247314,0.6872475147247314,,
8,,89,,,,,0.5195149779319763,0.685607373714447
8,5.075095941720065e-06,89,0.5763952732086182,0.6884536147117615,0.6884536147117615,0.6884536147117615,,
9,,99,,,,,0.5309776663780212,0.6846528053283691
9,5.358051566872746e-06,99,0.5990488529205322,0.6859903335571289,0.6859903335571289,0.6859903335571289,,
10,,109,,,,,0.535524845123291,0.6834697723388672
10,5.673512532666791e-06,109,0.617754340171814,0.6850038766860962,0.6850038766860962,0.6850038766860962,,
11,,119,,,,,0.5436718463897705,0.6825583577156067
11,6.0212573771423195e-06,119,0.5908117294311523,0.6866120100021362,0.6866120100021362,0.6866120100021362,,
12,,129,,,,,0.5487874150276184,0.6823822259902954
12,6.401047357940115e-06,129,0.6063886880874634,0.6847171187400818,0.6847171187400818,0.6847171187400818,,
13,,139,,,,,0.5508715510368347,0.6820591688156128
13,6.8126159931125585e-06,139,0.6260602474212646,0.6826028227806091,0.6826028227806091,0.6826028227806091,,
14,,149,,,,,0.553429365158081,0.6812262535095215
14,7.255674518091837e-06,149,0.6482383012771606,0.6800025701522827,0.6800025701522827,0.6800025701522827,,
15,,159,,,,,0.5546607971191406,0.6801177859306335
15,7.729918252152856e-06,159,0.6131004095077515,0.6833089590072632,0.6833089590072632,0.6833089590072632,,
16,,169,,,,,0.5630921125411987,0.6790473461151123
16,8.235014320234768e-06,169,0.6487647294998169,0.6804351806640625,0.6804351806640625,0.6804351806640625,,
17,,179,,,,,0.565176248550415,0.677987277507782
17,8.770610293140635e-06,179,0.6449482440948486,0.6792911291122437,0.6792911291122437,0.6792911291122437,,
18,,189,,,,,0.5694392323493958,0.6767944693565369
18,9.336334187537432e-06,189,0.6426153182983398,0.6792263984680176,0.6792263984680176,0.6792263984680176,,
19,,199,,,,,0.5729442834854126,0.6753060817718506
19,9.931789463735186e-06,199,0.6628222465515137,0.6762997508049011,0.6762997508049011,0.6762997508049011,,
20,,209,,,,,0.5755020380020142,0.6723082661628723
20,1.0556563211139292e-05,209,0.6583836674690247,0.6756255030632019,0.6756255030632019,0.6756255030632019,,
21,,219,,,,,0.5767335891723633,0.6700416207313538
21,1.1210221600777004e-05,219,0.6623077988624573,0.6746946573257446,0.6746946573257446,0.6746946573257446,,
22,,229,,,,,0.5800492763519287,0.666087806224823
22,1.1892304428329226e-05,229,0.6981366276741028,0.6704426407814026,0.6704426407814026,0.6704426407814026,,
23,,239,,,,,0.5755020380020142,0.6641972661018372
23,1.2602339666045737e-05,239,0.6999940276145935,0.6696407794952393,0.6696407794952393,0.6696407794952393,,
24,,249,,,,,0.5868700742721558,0.6619789004325867
