epoch,learning_rate,step,training_auroc,training_domain_acc,training_domain_loss,training_domain_weight,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,8,,,,,,,,0.5959677696228027,0.6914710998535156
0,4.0003255890042055e-06,8,0.5104883909225464,0.49638915061950684,0.7338730692863464,0.02500000037252903,1.430658221244812,0.6967851519584656,1.430658221244812,,
1,,17,,,,,,,,0.5788306593894958,0.6820551753044128
1,4.006722974736476e-06,17,0.5389549732208252,0.49217715859413147,0.7224906086921692,0.05000000074505806,1.4088304042816162,0.6863399744033813,1.4088304042816162,,
2,,26,,,,,,,,0.5338709354400635,0.6890572905540466
2,4.024613645015052e-06,26,0.5756325721740723,0.49217715859413147,0.7156108617782593,0.07499998807907104,1.3977657556533813,0.6821549534797668,1.3977657556533813,,
3,,35,,,,,,,,0.6191532611846924,0.6754895448684692
3,4.053995780850528e-06,35,0.6140498518943787,0.49638915061950684,0.701465904712677,0.10000000149011612,1.376862645149231,0.6753969192504883,1.376862645149231,,
4,,44,,,,,,,,0.6437499523162842,0.6716623306274414
4,4.094861196790589e-06,44,0.5919407606124878,0.49217715859413147,0.6980225443840027,0.125,1.377212405204773,0.6791899800300598,1.377212405204773,,
5,,53,,,,,,,,0.6072580814361572,0.6778146624565125
5,4.147197614656761e-06,53,0.6053011417388916,0.49217715859413147,0.695160448551178,0.1499999761581421,1.364804744720459,0.6696444153785706,1.364804744720459,,
6,,62,,,,,,,,0.6558467745780945,0.6714969873428345
6,4.210995030007325e-06,62,0.601366400718689,0.49638915061950684,0.6928443908691406,0.17500001192092896,1.3607078790664673,0.6678634881973267,1.3607078790664673,,
7,,71,,,,,,,,0.5985887050628662,0.6804879903793335
7,4.286238890927052e-06,71,0.6114245653152466,0.4971173405647278,0.6946457624435425,0.20000000298023224,1.3582968711853027,0.6636513471603394,1.3582968711853027,,
8,,80,,,,,,,,0.6441532373428345,0.673410952091217
8,4.372909643279854e-06,80,0.611639678478241,0.49480968713760376,0.6953952312469482,0.20000000298023224,1.3585017919540405,0.6631065011024475,1.3585017919540405,,
9,,89,,,,,,,,0.6247983574867249,0.6665167808532715
9,4.470987278182292e-06,89,0.6309210062026978,0.4912635385990143,0.7029374837875366,0.20000000298023224,1.3605560064315796,0.6576185822486877,1.3605560064315796,,
10,,98,,,,,,,,0.6556451320648193,0.6543715000152588
10,4.5804481487721205e-06,98,0.6463183164596558,0.4892982244491577,0.7087550163269043,0.20000000298023224,1.3598994016647339,0.6511445641517639,1.3598994016647339,,
11,,107,,,,,,,,0.602419376373291,0.6589153409004211
11,4.7012645154609345e-06,107,0.6627277135848999,0.4502326250076294,0.7146173715591431,0.20000000298023224,1.3646223545074463,0.6500049829483032,1.3646223545074463,,
12,,116,,,,,,,,0.63286292552948,0.6547616720199585
12,4.83340863866033e-06,116,0.6966851949691772,0.4099721312522888,0.7247840762138367,0.20000000298023224,1.362527847290039,0.6377435326576233,1.362527847290039,,
13,,125,,,,,,,,0.6318548321723938,0.6486194729804993
13,4.9768509597925e-06,125,0.7460778951644897,0.34303563833236694,0.7330889105796814,0.20000000298023224,1.3688925504684448,0.6358036994934082,1.3688925504684448,,
14,,134,,,,,,,,0.6296371221542358,0.6542795300483704
14,5.1315560085640755e-06,134,0.7258349657058716,0.26887747645378113,0.7409374713897705,0.20000000298023224,1.3767942190170288,0.6358568072319031,1.3767942190170288,,
15,,143,,,,,,,,0.6348789930343628,0.6494383811950684
15,5.297480583976721e-06,143,0.7254301309585571,0.20003661513328552,0.7513070702552795,0.20000000298023224,1.3830347061157227,0.6317277550697327,1.3830347061157227,,
16,,152,,,,,,,,0.6485886573791504,0.6483064293861389
16,5.4745951274526305e-06,152,0.7437499761581421,0.15335354208946228,0.7643739581108093,0.20000000298023224,1.390482783317566,0.6261088252067566,1.390482783317566,,
17,,161,,,,,,,,0.6383064985275269,0.6416818499565125
17,5.662850071530556e-06,161,0.7548582553863525,0.11402283608913422,0.7765179872512817,0.20000000298023224,1.3944790363311768,0.6179611086845398,1.3944790363311768,,
18,,170,,,,,,,,0.653225839138031,0.6446168422698975
18,5.862203579454217e-06,170,0.7651568651199341,0.08167852461338043,0.7866683602333069,0.20000000298023224,1.396061658859253,0.6093933582305908,1.396061658859253,,
19,,179,,,,,,,,0.6635080575942993,0.6313961148262024
19,6.072606993257068e-06,179,0.7573127746582031,0.06362951546907425,0.7989603877067566,0.20000000298023224,1.4024651050567627,0.6035046577453613,1.4024651050567627,,
20,,188,,,,,,,,0.6592742204666138,0.6319718956947327
20,6.2940112002252135e-06,188,0.7503036260604858,0.0455777682363987,0.813273012638092,0.20000000298023224,1.4158413410186768,0.6025686264038086,1.4158413410186768,,
21,,197,,,,,,,,0.6213710308074951,0.6308791041374207
21,6.526358902192442e-06,197,0.7670546770095825,0.04587649181485176,0.8289728760719299,0.20000000298023224,1.4218112230300903,0.5928382277488708,1.4218112230300903,,
22,,206,,,,,,,,0.688306450843811,0.6347891688346863
22,6.769597803213401e-06,206,0.7573127746582031,0.04229554161429405,0.8357540369033813,0.20000000298023224,1.4250242710113525,0.589270293712616,1.4250242710113525,,
23,,215,,,,,,,,0.6689516305923462,0.6446064710617065
23,7.023669695627177e-06,215,0.7555668354034424,0.02858038991689682,0.8492664694786072,0.20000000298023224,1.4387433528900146,0.5894770622253418,1.4387433528900146,,
24,,224,,,,,,,,0.6832661628723145,0.6282246112823486
24,7.288515462278156e-06,224,0.7714574933052063,0.025895610451698303,0.8680070638656616,0.20000000298023224,1.4429025650024414,0.5748956203460693,1.4429025650024414,,
25,,233,,,,,,,,0.6594758033752441,0.6146830320358276
25,7.5640659815690015e-06,233,0.7637652158737183,0.018752381205558777,0.8744276762008667,0.20000000298023224,1.451572299003601,0.5771447420120239,1.451572299003601,,
26,,242,,,,,,,,0.6590725183486938,0.6161389946937561
26,7.85026259109145e-06,242,0.7713562250137329,0.014715876430273056,0.8849040269851685,0.20000000298023224,1.4558987617492676,0.5709949135780334,1.4558987617492676,,
27,,251,,,,,,,,0.6447580456733704,0.6398569941520691
27,8.147028893290553e-06,251,0.765738844871521,0.017374517396092415,0.8957464694976807,0.20000000298023224,1.465378761291504,0.5696324706077576,1.465378761291504,,
28,,260,,,,,,,,0.6586693525314331,0.6334625482559204
28,8.454298949800432e-06,260,0.7750253081321716,0.022288521751761436,0.8948366045951843,0.20000000298023224,1.4522647857666016,0.5574281215667725,1.4522647857666016,,
29,,269,,,,,,,,0.6231855154037476,0.6294169425964355
29,8.771999091550242e-06,269,0.7765182256698608,0.019656019285321236,0.9045318961143494,0.20000000298023224,1.45919930934906,0.5546672940254211,1.45919930934906,,
30,,278,,,,,,,,0.6697580814361572,0.6354466080665588
30,9.100053830479737e-06,278,0.781022310256958,0.01343509927392006,0.904891312122345,0.20000000298023224,1.4563548564910889,0.5514636039733887,1.4563548564910889,,
31,,287,,,,,,,,0.6582661271095276,0.6264693140983582
31,9.438380402571056e-06,287,0.7822115421295166,0.013662874698638916,0.9095641374588013,0.20000000298023224,1.4586682319641113,0.5491041541099548,1.4586682319641113,,
32,,296,,,,,,,,0.6280242204666138,0.626695990562439
32,9.78689786279574e-06,296,0.7837803363800049,0.016269240528345108,0.9089788794517517,0.20000000298023224,1.4548135995864868,0.5458346605300903,1.4548135995864868,,
33,,305,,,,,,,,0.6862903237342834,0.6169537305831909
33,1.0145529813598841e-05,305,0.7811235189437866,0.014742014929652214,0.9044636487960815,0.20000000298023224,1.4475504159927368,0.5430867075920105,1.4475504159927368,,
34,,314,,,,,,,,0.6917338967323303,0.623295247554779
34,1.0514185305510182e-05,314,0.7838815450668335,0.011004234664142132,0.9034301042556763,0.20000000298023224,1.4447429180145264,0.5413129329681396,1.4447429180145264,,
35,,323,,,,,,,,0.6737903356552124,0.6278402805328369
35,1.0892774298554286e-05,323,0.7858046293258667,0.024219023063778877,0.8932374119758606,0.20000000298023224,1.4319376945495605,0.5387002825737,1.4319376945495605,,
36,,332,,,,,,,,0.6820564270019531,0.6411007046699524
36,1.1281209481239785e-05,332,0.7914979457855225,0.019656019285321236,0.8975406885147095,0.20000000298023224,1.4326943159103394,0.5351534485816956,1.4326943159103394,,
37,,341,,,,,,,,0.6905242204666138,0.6295552253723145
37,1.167939535662299e-05,341,0.7904605865478516,0.02349088527262211,0.8927785754203796,0.20000000298023224,1.4262676239013672,0.5334891080856323,1.4262676239013672,,
38,,350,,,,,,,,0.7022177577018738,0.6223934292793274
38,1.2087240975233726e-05,350,0.8051619529724121,0.02364024519920349,0.881656289100647,0.20000000298023224,1.4048055410385132,0.5231491923332214,1.4048055410385132,,
39,,359,,,,,,,,0.6772177815437317,0.62571120262146
39,1.250464265467599e-05,359,0.8021761178970337,0.038233354687690735,0.8704835772514343,0.20000000298023224,1.3953800201416016,0.5248966217041016,1.3953800201416016,,
