epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.4399590492248535,0.3468027114868164
0,4.003178673883667e-06,6,0.346221387386322,,
1,,13,,0.47991806268692017,0.34233951568603516
1,4.06356912208139e-06,13,0.33347785472869873,,
2,,20,,0.48012295365333557,0.3416445255279541
2,4.231895673001418e-06,20,0.32977530360221863,,
3,,27,,0.5114753842353821,0.33669766783714294
3,4.507779976847814e-06,27,0.32987135648727417,,
4,,34,,0.5286885499954224,0.329772412776947
4,4.890600393991917e-06,34,0.32380107045173645,,
5,,41,,0.51352459192276,0.32453447580337524
5,5.379494268709095e-06,41,0.3207559883594513,,
6,,48,,0.526024580001831,0.3211764395236969
6,5.973362021904904e-06,48,0.31766828894615173,,
7,,55,,0.5366803407669067,0.316927045583725
7,6.670866696367739e-06,55,0.31546565890312195,,
8,,62,,0.5860655903816223,0.31158605217933655
8,7.470435775758233e-06,62,0.3095940053462982,,
9,,69,,0.6036885380744934,0.3073889911174774
9,8.370270734303631e-06,69,0.3057749271392822,,
10,,76,,0.6262295246124268,0.30397382378578186
10,9.368345672555733e-06,76,0.29888492822647095,,
11,,83,,0.6366803050041199,0.3008544147014618
11,1.0462411410117056e-05,83,0.29292941093444824,,
12,,90,,0.6606557369232178,0.2964511811733246
12,1.1650006854324602e-05,90,0.2914675772190094,,
13,,97,,0.6629098057746887,0.2941838204860687
13,1.2928455362271052e-05,97,0.2893404960632324,,
14,,104,,0.6608606576919556,0.2903043031692505
14,1.42948802022147e-05,104,0.28502899408340454,,
15,,111,,0.6725410223007202,0.28778985142707825
15,1.5746203644084744e-05,111,0.2784215211868286,,
16,,118,,0.7012295126914978,0.28670942783355713
16,1.7279158782912418e-05,118,0.2751937806606293,,
17,,125,,0.7008196711540222,0.2865370810031891
17,1.889029226731509e-05,125,0.2756052315235138,,
18,,132,,0.7006148099899292,0.2885901629924774
18,2.0575977032422088e-05,132,0.2694508731365204,,
19,,139,,0.716803252696991,0.2847657799720764
19,2.2332418666337617e-05,139,0.2756064236164093,,
20,,146,,0.7204917669296265,0.283139705657959
20,2.4155660867108963e-05,146,0.2677265703678131,,
21,,153,,0.7043032646179199,0.2831898033618927
21,2.604159999464173e-05,153,0.2669033110141754,,
22,,160,,0.7401639223098755,0.27753254771232605
22,2.7985990527668037e-05,160,0.266146719455719,,
23,,167,,0.7356557250022888,0.2749815583229065
23,2.9984450520714745e-05,167,0.2577418386936188,,
24,,174,,0.7192623019218445,0.27403268218040466
24,3.203247979399748e-05,174,0.2550662159919739,,
25,,181,,0.7256147861480713,0.27524393796920776
25,3.412547448533587e-05,181,0.2540154755115509,,
26,,188,,0.7198770642280579,0.271576851606369
26,3.62587088602595e-05,188,0.24753086268901825,,
27,,195,,0.737704873085022,0.2769203782081604
27,3.8427391700679436e-05,195,0.24311038851737976,,
28,,202,,0.730327844619751,0.28785502910614014
28,4.062663720105775e-05,202,0.24422118067741394,,
29,,209,,0.7381147742271423,0.27416953444480896
29,4.285148315830156e-05,209,0.2404737025499344,,
30,,216,,0.7321721315383911,0.2808758616447449
30,4.509693826548755e-05,216,0.23329395055770874,,
31,,223,,0.7233606576919556,0.3237237334251404
31,4.735793481813744e-05,223,0.23520512878894806,,
