,,count,roc_auc_score,average_precision_score,f1_score,p_value
exp21_transmil_dann_w020,0,87,0.6061459066385174,0.4676693225897991,0.022727272727272728,0.01641060688773037
exp21_transmil_dann_w020,1,147,0.6061459066385174,0.7241992407736308,0.7736842105263158,0.016410607074555866
