epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.43893444538116455,0.35721859335899353
0,1.2002348739770241e-05,6,0.353720486164093,,
1,,13,,0.5790983438491821,0.3320292532444
1,1.2046974916302133e-05,13,0.3378439247608185,,
2,,20,,0.6817623376846313,0.30814704298973083
2,1.2171435628260951e-05,20,0.32387441396713257,,
3,,27,,0.6956967115402222,0.3015427589416504
3,1.237566175404936e-05,27,0.3160679340362549,,
4,,34,,0.6766393184661865,0.302847683429718
4,1.265953960682964e-05,34,0.3142198622226715,,
5,,41,,0.6799180507659912,0.30868470668792725
5,1.3022911844018381e-05,41,0.3083498477935791,,
6,,48,,0.6860655546188354,0.29189208149909973
6,1.3465576557791792e-05,48,0.295642614364624,,
7,,55,,0.6831966638565063,0.2886320948600769
7,1.3987289094075095e-05,55,0.292371928691864,,
8,,62,,0.7327868938446045,0.2856345474720001
8,1.4587758414563723e-05,62,0.2971062958240509,,
9,,69,,0.6969262361526489,0.2905607223510742
9,1.5266654372680932e-05,69,0.2901487946510315,,
10,,76,,0.7174180746078491,0.28767144680023193
10,1.6023599528125487e-05,76,0.27945101261138916,,
11,,83,,0.7252049446105957,0.2838428318500519
11,1.6858171875355765e-05,83,0.2826502323150635,,
12,,90,,0.7295081615447998,0.2885917127132416
12,1.7769913029042073e-05,90,0.27634331583976746,,
13,,97,,0.7118852734565735,0.29234135150909424
13,1.8758308215183206e-05,97,0.27648141980171204,,
14,,104,,0.7139344215393066,0.28536510467529297
14,1.9822822650894523e-05,104,0.27410921454429626,,
15,,111,,0.7137295007705688,0.28503209352493286
15,2.096285425068345e-05,111,0.26737266778945923,,
16,,118,,0.7754098176956177,0.2791779637336731
16,2.2177780920173973e-05,118,0.2780793607234955,,
17,,125,,0.7088115215301514,0.2963728606700897
17,2.3466916900360957e-05,125,0.263924777507782,,
18,,132,,0.7524590492248535,0.2741738259792328
18,2.482955824234523e-05,132,0.2618243396282196,,
19,,139,,0.7592213153839111,0.27291563153266907
19,2.6264942789566703e-05,139,0.26606425642967224,,
20,,146,,0.7438524961471558,0.2755292057991028
20,2.7772273824666627e-05,146,0.25839799642562866,,
21,,153,,0.7829917669296265,0.26356735825538635
21,2.935072006948758e-05,153,0.2502795457839966,,
22,,160,,0.7405737638473511,0.2738611102104187
22,3.099940295214765e-05,160,0.25078701972961426,,
23,,167,,0.7848361134529114,0.2665638029575348
23,3.271741297794506e-05,167,0.25699344277381897,,
24,,174,,0.7260245680809021,0.2864599823951721
24,3.450379517744295e-05,174,0.23939655721187592,,
25,,181,,0.7616803646087646,0.27262580394744873
25,3.6357552744448185e-05,181,0.24564126133918762,,
26,,188,,0.7577868700027466,0.2772965133190155
26,3.8277659768937156e-05,188,0.24514396488666534,,
27,,195,,0.7512295246124268,0.28562450408935547
27,4.0263057599077e-05,195,0.24415487051010132,,
28,,202,,0.7817623019218445,0.27811145782470703
28,4.231264756526798e-05,202,0.23630085587501526,,
29,,209,,0.74159836769104,0.31592246890068054
29,4.442527279024944e-05,209,0.22938920557498932,,
30,,216,,0.7317622900009155,0.35382306575775146
30,4.659978367271833e-05,216,0.24119628965854645,,
31,,223,,0.7325819730758667,0.3050135672092438
31,4.88349687657319e-05,223,0.23239745199680328,,
32,,230,,0.723975419998169,0.30216771364212036
32,5.112957660458051e-05,230,0.23043999075889587,,
33,,237,,0.7067623138427734,0.31963056325912476
33,5.3482359362533316e-05,237,0.20887991786003113,,
34,,244,,0.7061475515365601,0.33252137899398804
34,5.589198553934693e-05,244,0.2088700830936432,,
35,,251,,0.7245901823043823,0.44871947169303894
35,5.8357134548714384e-05,251,0.20085152983665466,,
36,,258,,0.6827868819236755,0.38422149419784546
36,6.087643123464659e-05,258,0.21157467365264893,,
37,,265,,0.6831966638565063,0.3907596170902252
37,6.344848225126043e-05,265,0.1946871280670166,,
38,,272,,0.699999988079071,0.4255892336368561
38,6.60718505969271e-05,272,0.18075519800186157,,
39,,279,,0.6993852853775024,0.7016313076019287
39,6.874511745991185e-05,279,0.1681118905544281,,
40,,286,,0.6788934469223022,0.9037599563598633
40,7.14667621650733e-05,286,0.21744376420974731,,
41,,293,,0.6579918265342712,0.4841795861721039
41,7.423528586514294e-05,293,0.23920197784900665,,
42,,300,,0.708196759223938,0.43866831064224243
42,7.704915333306417e-05,300,0.2483508586883545,,
43,,307,,0.7325819730758667,0.44378235936164856
43,7.990680751390755e-05,307,0.23064392805099487,,
44,,314,,0.6997950673103333,0.3238450288772583
44,8.280665497295558e-05,314,0.20404769480228424,,
45,,321,,0.6823770999908447,0.40553736686706543
45,8.574710955144837e-05,321,0.19067275524139404,,
