epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
0,,6,,,0.43004029989242554,0.7340272068977356
0,4.0030536183621734e-06,6,0.4457489848136902,0.7279099225997925,,
1,,13,,,0.41713711619377136,0.7271661162376404
1,4.063194410264259e-06,13,0.4460020065307617,0.7296155095100403,,
2,,20,,,0.4189516305923462,0.7231173515319824
2,4.2312722143833525e-06,20,0.47424089908599854,0.7146704196929932,,
3,,27,,,0.4217742085456848,0.7162774205207825
3,4.506909135670867e-06,27,0.4542003870010376,0.7189632654190063,,
4,,34,,,0.4254032373428345,0.7097007036209106
4,4.889483989245491e-06,34,0.49878543615341187,0.7054522633552551,,
5,,41,,,0.43629032373428345,0.7052001953125
5,5.3781350288772956e-06,41,0.511563777923584,0.7008262276649475,,
6,,48,,,0.4395161271095276,0.7013699412345886
6,5.971763130219188e-06,48,0.5248228311538696,0.6985639929771423,,
7,,55,,,0.45725807547569275,0.6986616253852844
7,6.66903088131221e-06,55,0.5010121464729309,0.7040437459945679,,
8,,62,,,0.47540321946144104,0.696570098400116
8,7.468368494301103e-06,62,0.5382084846496582,0.6971802115440369,,
9,,69,,,0.4979838728904724,0.6925058364868164
9,8.367976079171058e-06,69,0.584843099117279,0.6827163100242615,,
10,,76,,,0.5205644965171814,0.6879157423973083
10,9.365828191221226e-06,76,0.5486083030700684,0.6927105784416199,,
11,,83,,,0.5324596762657166,0.684704601764679
11,1.0459676559548825e-05,83,0.5442054271697998,0.6918292045593262,,
12,,90,,,0.5735887289047241,0.6762365698814392
12,1.1647061910480261e-05,90,0.5823633670806885,0.6847585439682007,,
13,,97,,,0.5923386812210083,0.6689214706420898
13,1.2925307601108216e-05,97,0.5609817504882812,0.6877561211585999,,
14,,104,,,0.633669376373291,0.6611742973327637
14,1.4291535080701578e-05,104,0.5811234712600708,0.6875578165054321,,
15,,111,,,0.6465725898742676,0.6543132662773132
15,1.5742669347673655e-05,111,0.6357287168502808,0.6664482951164246,,
16,,118,,,0.6721774339675903,0.6518065333366394
16,1.7275442587560974e-05,118,0.6228744983673096,0.6689571142196655,,
17,,125,,,0.6826612949371338,0.6480201482772827
17,1.8886405086959712e-05,125,0.5855516195297241,0.6789061427116394,,
18,,132,,,0.6733871102333069,0.6464654803276062
18,2.0571924324030988e-05,132,0.6097671985626221,0.6725136041641235,,
19,,139,,,0.6560484170913696,0.6467904448509216
19,2.2328211343847215e-05,139,0.675202488899231,0.6521775722503662,,
20,,146,,,0.6229838728904724,0.645488977432251
20,2.4151308025466278e-05,146,0.6503795385360718,0.6569783687591553,,
21,,153,,,0.6139112710952759,0.6443055272102356
21,2.603711254778318e-05,153,0.6721153855323792,0.6510692238807678,,
22,,160,,,0.6010080575942993,0.6342506408691406
22,2.7981373932561837e-05,160,0.6699140071868896,0.6520803570747375,,
23,,167,,,0.60161292552948,0.6305667757987976
23,2.9979719329276122e-05,167,0.6662702560424805,0.6519719958305359,,
24,,174,,,0.5778225660324097,0.6174893975257874
24,3.2027644920162857e-05,174,0.7209007740020752,0.6274837851524353,,
25,,181,,,0.553830623626709,0.6189348101615906
25,3.412054866203107e-05,181,0.7126011848449707,0.6328126788139343,,
26,,188,,,0.5794354677200317,0.616283118724823
26,3.625369936344214e-05,188,0.690587043762207,0.636483371257782,,
27,,195,,,0.6014112830162048,0.6100667119026184
27,3.842230944428593e-05,195,0.7387145757675171,0.6123872995376587,,
28,,202,,,0.6274193525314331,0.6053275465965271
28,4.0621500374982134e-05,202,0.7140941619873047,0.6201043128967285,,
29,,209,,,0.632056474685669,0.5999706387519836
29,4.2846299038501456e-05,209,0.7110576629638672,0.6202995777130127,,
30,,216,,,0.663306474685669,0.5910997986793518
30,4.509171412792057e-05,216,0.7244433164596558,0.6125120520591736,,
31,,223,,,0.7153225541114807,0.5895342826843262
31,4.735268157674e-05,223,0.7188258767127991,0.6151357889175415,,
