epoch,learning_rate,step,training_auroc,training_coral_loss,training_coral_weight,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,6,,,,,,,0.5076612830162048,0.6929826140403748
0,4.001942670583958e-06,6,0.4441801905632019,6.23203013674356e-05,0.02500000037252903,0.6980488896369934,0.6980472803115845,0.6980488896369934,,
1,,13,,,,,,,0.5151209831237793,0.693356990814209
1,4.040205567434896e-06,13,0.4596027135848999,6.382933497661725e-05,0.05000000074505806,0.6966006755828857,0.6965974569320679,0.6966006755828857,,
2,,20,,,,,,,0.5306451320648193,0.6930209994316101
2,4.147169875068357e-06,20,0.4915485978126526,6.507214857265353e-05,0.07499999552965164,0.6941556334495544,0.6941506862640381,0.6941556334495544,,
3,,27,,,,,,,0.5385080575942993,0.6932671666145325
3,4.322683253121795e-06,27,0.5128099918365479,6.381593993864954e-05,0.10000000149011612,0.6926377415657043,0.6926313042640686,0.6926377415657043,,
4,,34,,,,,,,0.5491935610771179,0.6925401091575623
4,4.566494226310169e-06,34,0.5481528043746948,6.588010728592053e-05,0.125,0.6905365586280823,0.6905282735824585,0.6905365586280823,,
5,,41,,,,,,,0.5661290287971497,0.6919446587562561
5,4.878252639173297e-06,41,0.5771887302398682,6.752774788765237e-05,0.14999999105930328,0.6885183453559875,0.6885082125663757,0.6885183453559875,,
6,,48,,,,,,,0.576411247253418,0.6903785467147827
6,5.25751283930731e-06,48,0.5984058380126953,6.435604154830799e-05,0.17499999701976776,0.6873072981834412,0.6872959733009338,0.6873072981834412,,
7,,55,,,,,,,0.5887096524238586,0.6904935836791992
7,5.7037318583752494e-06,55,0.6271761059761047,6.363684951793402e-05,0.20000000298023224,0.685146689414978,0.6851339340209961,0.685146689414978,,
8,,62,,,,,,,0.6048387289047241,0.6899908185005188
8,6.2162680478650145e-06,62,0.6393598318099976,6.54070609016344e-05,0.20000000298023224,0.6826156973838806,0.6826026439666748,0.6826156973838806,,
9,,69,,,,,,,0.6217741966247559,0.6881335377693176
9,6.794390628783731e-06,69,0.6731780767440796,5.815674740006216e-05,0.20000000298023224,0.6803585290908813,0.6803469061851501,0.6803585290908813,,
10,,76,,,,,,,0.6320564150810242,0.6883051991462708
10,7.437268777721329e-06,76,0.6915991306304932,6.40365615254268e-05,0.20000000298023224,0.6777852773666382,0.6777724623680115,0.6777852773666382,,
11,,83,,,,,,,0.6524193286895752,0.688004732131958
11,8.143982995534316e-06,83,0.6936488151550293,6.590610428247601e-05,0.20000000298023224,0.676384687423706,0.6763715147972107,0.676384687423706,,
12,,90,,,,,,,0.6463710069656372,0.686120331287384
12,8.913521014619619e-06,90,0.7006072998046875,6.590608973056078e-05,0.20000000298023224,0.6737853288650513,0.6737720966339111,0.6737853288650513,,
13,,97,,,,,,,0.6405242085456848,0.683302104473114
13,9.744779163156636e-06,97,0.7079453468322754,6.413218943635002e-05,0.20000000298023224,0.6709797382354736,0.6709669232368469,0.6709797382354736,,
14,,104,,,,,,,0.6364919543266296,0.6804566383361816
14,1.0636567822075449e-05,104,0.7139929533004761,7.08424995536916e-05,0.20000000298023224,0.6679495573043823,0.6679354310035706,0.6679495573043823,,
15,,111,,,,,,,0.5977822542190552,0.676400899887085
15,1.1587609151320066e-05,111,0.7214827537536621,6.36391487205401e-05,0.20000000298023224,0.6645905375480652,0.664577841758728,0.6645905375480652,,
16,,118,,,,,,,0.5963709950447083,0.673108696937561
16,1.2596541637321934e-05,118,0.7245192527770996,6.7459637648426e-05,0.20000000298023224,0.6612063646316528,0.6611928939819336,0.6612063646316528,,
17,,125,,,,,,,0.6006048917770386,0.6695799827575684
17,1.366191736451583e-05,125,0.727226734161377,6.665984255960211e-05,0.20000000298023224,0.6573434472084045,0.6573300957679749,0.6573434472084045,,
18,,132,,,,,,,0.585080623626709,0.6662022471427917
18,1.4782214748265687e-05,132,0.7285425066947937,7.700401329202577e-05,0.20000000298023224,0.653928279876709,0.6539129018783569,0.653928279876709,,
19,,139,,,,,,,0.5810483694076538,0.6604286432266235
19,1.5955825801938772e-05,139,0.7292004227638245,7.920934876892716e-05,0.20000000298023224,0.6499587297439575,0.6499428153038025,0.6499587297439575,,
20,,146,,,,,,,0.5846774578094482,0.6582890748977661
20,1.7181064322357997e-05,146,0.7324898838996887,7.557776552857831e-05,0.20000000298023224,0.6464436054229736,0.6464285254478455,0.6464436054229736,,
21,,153,,,,,,,0.5901209712028503,0.6550723910331726
21,1.845618498919066e-05,153,0.7305161952972412,7.369594095507637e-05,0.20000000298023224,0.6429745554924011,0.6429598331451416,0.6429745554924011,,
22,,160,,,,,,,0.5802419185638428,0.6520398259162903
22,1.9779357899096794e-05,160,0.7335020303726196,8.757833711570129e-05,0.20000000298023224,0.6380030512809753,0.6379856467247009,0.6380030512809753,,
23,,167,,,,,,,0.5921370983123779,0.6446750164031982
23,2.1148687665117905e-05,167,0.7323886156082153,8.063920540735126e-05,0.20000000298023224,0.6344987750053406,0.6344825625419617,0.6344987750053406,,
