epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.45266392827033997,0.3418601453304291
0,4.003178673883667e-06,6,0.3510897755622864,,
1,,13,,0.51352459192276,0.33477726578712463
1,4.06356912208139e-06,13,0.3399623930454254,,
2,,20,,0.5620901584625244,0.32697606086730957
2,4.231895673001418e-06,20,0.3287997841835022,,
3,,27,,0.6391393542289734,0.3185054361820221
3,4.507779976847814e-06,27,0.32613617181777954,,
4,,34,,0.6954917907714844,0.3099583089351654
4,4.890600393991917e-06,34,0.3216519057750702,,
5,,41,,0.7313524484634399,0.3015430271625519
5,5.379494268709095e-06,41,0.3202911913394928,,
6,,48,,0.7485655546188354,0.29332056641578674
6,5.973362021904904e-06,48,0.3154279291629791,,
7,,55,,0.7620902061462402,0.2845607101917267
7,6.670866696367739e-06,55,0.3031005561351776,,
8,,62,,0.7602459192276001,0.2782631814479828
8,7.470435775758233e-06,62,0.2950349748134613,,
9,,69,,0.7686475515365601,0.2688139081001282
9,8.370270734303631e-06,69,0.2860512137413025,,
10,,76,,0.7700819373130798,0.26054471731185913
10,9.368345672555733e-06,76,0.2764028012752533,,
11,,83,,0.7758196592330933,0.2542928159236908
11,1.0462411410117056e-05,83,0.27708151936531067,,
12,,90,,0.77704918384552,0.2516978681087494
12,1.1650006854324602e-05,90,0.26228076219558716,,
13,,97,,0.7743852138519287,0.2516312897205353
13,1.2928455362271052e-05,97,0.25650593638420105,,
14,,104,,0.7795082330703735,0.2497924417257309
14,1.42948802022147e-05,104,0.25024494528770447,,
15,,111,,0.7799180746078491,0.2527145743370056
15,1.5746203644084744e-05,111,0.24228022992610931,,
16,,118,,0.7762295007705688,0.25810250639915466
16,1.7279158782912418e-05,118,0.23337315022945404,,
17,,125,,0.7766393423080444,0.2613988518714905
17,1.889029226731509e-05,125,0.23092202842235565,,
18,,132,,0.7872951030731201,0.2601280212402344
18,2.0575977032422088e-05,132,0.21938495337963104,,
19,,139,,0.7868852615356445,0.2685251832008362
19,2.2332418666337617e-05,139,0.21687670052051544,,
20,,146,,0.7885246276855469,0.26812517642974854
20,2.4155660867108963e-05,146,0.21037226915359497,,
21,,153,,0.7950819730758667,0.2980843782424927
21,2.604159999464173e-05,153,0.19583909213542938,,
22,,160,,0.7889344692230225,0.3038899302482605
22,2.7985990527668037e-05,160,0.19866806268692017,,
23,,167,,0.7934426069259644,0.30313292145729065
23,2.9984450520714745e-05,167,0.18263091146945953,,
24,,174,,0.8045082092285156,0.29828399419784546
24,3.203247979399748e-05,174,0.16747193038463593,,
25,,181,,0.8069671988487244,0.3328898847103119
25,3.412547448533587e-05,181,0.1597481518983841,,
26,,188,,0.796721339225769,0.35086825489997864
26,3.62587088602595e-05,188,0.1565569043159485,,
27,,195,,0.8036885261535645,0.39498040080070496
27,3.8427391700679436e-05,195,0.13631363213062286,,
28,,202,,0.8008196353912354,0.3927285075187683
28,4.062663720105775e-05,202,0.13939929008483887,,
29,,209,,0.7877049446105957,0.42895594239234924
29,4.285148315830156e-05,209,0.12295450270175934,,
30,,216,,0.7782787084579468,0.5780248045921326
30,4.509693826548755e-05,216,0.11002569645643234,,
