epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.5342742204666138,0.32933250069618225
0,4.0030536183621734e-06,6,0.33077096939086914,,
1,,13,,0.5754032135009766,0.32628750801086426
1,4.063194410264259e-06,13,0.33025792241096497,,
2,,20,,0.6048387289047241,0.32359808683395386
2,4.2312722143833525e-06,20,0.3259407579898834,,
3,,27,,0.625806450843811,0.32062864303588867
3,4.506909135670867e-06,27,0.3204182982444763,,
4,,34,,0.6431452035903931,0.3174751400947571
4,4.889483989245491e-06,34,0.3236297369003296,,
5,,41,,0.6653226017951965,0.31439387798309326
5,5.3781350288772956e-06,41,0.3223845064640045,,
6,,48,,0.682258129119873,0.3112870454788208
6,5.971763130219188e-06,48,0.3213721811771393,,
7,,55,,0.7028225660324097,0.3078678548336029
7,6.66903088131221e-06,55,0.3178032636642456,,
8,,62,,0.7133064270019531,0.30435580015182495
8,7.468368494301103e-06,62,0.312904953956604,,
9,,69,,0.7278225421905518,0.30055704712867737
9,8.367976079171058e-06,69,0.31400957703590393,,
10,,76,,0.7407257556915283,0.2964745759963989
10,9.365828191221226e-06,76,0.3114689588546753,,
11,,83,,0.7516129016876221,0.29242321848869324
11,1.0459676559548825e-05,83,0.30788785219192505,,
12,,90,,0.7556451559066772,0.28894180059432983
12,1.1647061910480261e-05,90,0.3054288327693939,,
13,,97,,0.7528225779533386,0.2833689749240875
13,1.2925307601108216e-05,97,0.298846036195755,,
14,,104,,0.7564516067504883,0.2789277136325836
14,1.4291535080701578e-05,104,0.2960793375968933,,
15,,111,,0.7568548917770386,0.2749266028404236
15,1.5742669347673655e-05,111,0.29239144921302795,,
16,,118,,0.7564516067504883,0.2719945013523102
16,1.7275442587560974e-05,118,0.2856701612472534,,
17,,125,,0.7532258033752441,0.26893648505210876
17,1.8886405086959712e-05,125,0.28271710872650146,,
18,,132,,0.7524193525314331,0.2674086391925812
18,2.0571924324030988e-05,132,0.27963706851005554,,
19,,139,,0.7455645799636841,0.26783835887908936
19,2.2328211343847215e-05,139,0.2773593068122864,,
20,,146,,0.7423387765884399,0.27006131410598755
20,2.4151308025466278e-05,146,0.26746103167533875,,
21,,153,,0.7383064031600952,0.26979899406433105
21,2.603711254778318e-05,153,0.2617185413837433,,
22,,160,,0.7338709831237793,0.27150759100914
22,2.7981373932561837e-05,160,0.2605525553226471,,
23,,167,,0.725806474685669,0.2760268747806549
23,2.9979719329276122e-05,167,0.25795620679855347,,
24,,174,,0.7217742204666138,0.2810155153274536
24,3.2027644920162857e-05,174,0.2481447458267212,,
25,,181,,0.7149193286895752,0.28642401099205017
25,3.412054866203107e-05,181,0.2469201683998108,,
26,,188,,0.7193548679351807,0.29040995240211487
26,3.625369936344214e-05,188,0.24264052510261536,,
27,,195,,0.7112903594970703,0.2960306406021118
27,3.842230944428593e-05,195,0.23669949173927307,,
28,,202,,0.6991935968399048,0.33297672867774963
28,4.0621500374982134e-05,202,0.2298949956893921,,
29,,209,,0.6959677934646606,0.3135605752468109
29,4.2846299038501456e-05,209,0.23577582836151123,,
30,,216,,0.7153226137161255,0.3638915717601776
30,4.509171412792057e-05,216,0.2316373735666275,,
31,,223,,0.710080623626709,0.3021405041217804
31,4.735268157674e-05,223,0.2536237835884094,,
