epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.5274193286895752,0.3403577506542206
0,4.0030536183621734e-06,6,0.3990655839443207,,
1,,13,,0.5772177577018738,0.323213130235672
1,4.063194410264259e-06,13,0.3551912009716034,,
2,,20,,0.46875,0.33894240856170654
2,4.2312722143833525e-06,20,0.3314397633075714,,
3,,27,,0.5689516067504883,0.35566654801368713
3,4.506909135670867e-06,27,0.3303087055683136,,
4,,34,,0.5862903594970703,0.3537507951259613
4,4.889483989245491e-06,34,0.33371660113334656,,
5,,41,,0.5887097120285034,0.33527451753616333
5,5.3781350288772956e-06,41,0.3257797062397003,,
6,,48,,0.6685483455657959,0.3129006326198578
6,5.971763130219188e-06,48,0.31546106934547424,,
7,,55,,0.7237902879714966,0.29582855105400085
7,6.66903088131221e-06,55,0.30299457907676697,,
8,,62,,0.7379032373428345,0.2875092923641205
8,7.468368494301103e-06,62,0.3105252683162689,,
9,,69,,0.747782289981842,0.2817721962928772
9,8.367976079171058e-06,69,0.29440346360206604,,
10,,76,,0.7403225898742676,0.2818209230899811
10,9.365828191221226e-06,76,0.2765223979949951,,
11,,83,,0.7110887169837952,0.288153737783432
11,1.0459676559548825e-05,83,0.27066171169281006,,
12,,90,,0.7256048321723938,0.28316810727119446
12,1.1647061910480261e-05,90,0.27217593789100647,,
13,,97,,0.7362903952598572,0.2833944857120514
13,1.2925307601108216e-05,97,0.2648574411869049,,
14,,104,,0.7405242323875427,0.2832391858100891
14,1.4291535080701578e-05,104,0.2492736130952835,,
15,,111,,0.7453628778457642,0.2890048921108246
15,1.5742669347673655e-05,111,0.24362263083457947,,
16,,118,,0.7832660675048828,0.3070419728755951
16,1.7275442587560974e-05,118,0.23254185914993286,,
17,,125,,0.7866935133934021,0.30750197172164917
17,1.8886405086959712e-05,125,0.23430867493152618,,
18,,132,,0.7786290645599365,0.30636143684387207
18,2.0571924324030988e-05,132,0.22898517549037933,,
19,,139,,0.7800403237342834,0.34526050090789795
19,2.2328211343847215e-05,139,0.22379031777381897,,
20,,146,,0.7528225779533386,0.30645638704299927
20,2.4151308025466278e-05,146,0.21399898827075958,,
21,,153,,0.7685483694076538,0.3536379635334015
21,2.603711254778318e-05,153,0.20763519406318665,,
22,,160,,0.7645161151885986,0.320486456155777
22,2.7981373932561837e-05,160,0.1964622586965561,,
23,,167,,0.7625000476837158,0.3231693208217621
23,2.9979719329276122e-05,167,0.1879320591688156,,
24,,174,,0.7780241966247559,0.416406512260437
24,3.2027644920162857e-05,174,0.1790182888507843,,
25,,181,,0.789919376373291,0.3502238690853119
25,3.412054866203107e-05,181,0.17047110199928284,,
