epoch,learning_rate,step,training_auroc,training_domain_balanced_blend,training_domain_balanced_loss,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
31,1.9227107259212062e-05,319,0.7280285358428955,0.5,0.6533381938934326,0.6498324275016785,0.6498324275016785,0.6498324275016785,,
32,,329,,,,,,,0.6869096159934998,0.6571329236030579
32,2.0164261513855308e-05,329,0.7401071786880493,0.5,0.6488389372825623,0.6451704502105713,0.6451704502105713,0.6451704502105713,,
33,,339,,,,,,,0.6904761791229248,0.6554490923881531
33,2.1123601982253604e-05,339,0.7372007369995117,0.5,0.6476756930351257,0.6436289548873901,0.6436289548873901,0.6436289548873901,,
34,,349,,,,,,,0.6948139667510986,0.6525978446006775
34,2.2104453819338232e-05,349,0.7436093091964722,0.5,0.6450788974761963,0.6403300166130066,0.6403300166130066,0.6403300166130066,,
35,,359,,,,,,,0.6875843405723572,0.6491214632987976
35,2.3106143999029882e-05,359,0.7503871917724609,0.5,0.6415917873382568,0.6367325782775879,0.6367325782775879,0.6367325782775879,,
36,,369,,,,,,,0.6945247650146484,0.64849454164505
36,2.4127974029397592e-05,369,0.7543419003486633,0.5,0.6361007690429688,0.631621778011322,0.631621778011322,0.631621778011322,,
37,,379,,,,,,,0.6862348318099976,0.6440207362174988
37,2.5169232685584575e-05,379,0.7521858215332031,0.5,0.637603759765625,0.6316004395484924,0.6316004395484924,0.6316004395484924,,
38,,389,,,,,,,0.666570246219635,0.6375526189804077
38,2.6229177819914185e-05,389,0.7560333013534546,0.5,0.6317615509033203,0.6266055107116699,0.6266055107116699,0.6266055107116699,,
39,,399,,,,,,,0.6724503636360168,0.6348777413368225
39,2.730709093157202e-05,399,0.7560690641403198,0.5,0.628466010093689,0.6234312653541565,0.6234312653541565,0.6234312653541565,,
