epoch,learning_rate,step,training_auroc,training_coral_loss,training_coral_weight,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
9,6.794390628783731e-06,69,0.6783906817436218,6.406657485058531e-05,0.20000000298023224,0.6770375967025757,0.6770248413085938,0.6770375967025757,,
10,,76,,,,,,,0.6254032254219055,0.6785896420478821
10,7.437268777721329e-06,76,0.6861525774002075,6.571668927790597e-05,0.20000000298023224,0.6750897765159607,0.6750764846801758,0.6750897765159607,,
11,,83,,,,,,,0.6316532492637634,0.6768083572387695
11,8.143982995534316e-06,83,0.6886639595031738,6.358355312841013e-05,0.20000000298023224,0.6736319065093994,0.6736191511154175,0.6736319065093994,,
12,,90,,,,,,,0.63669353723526,0.6756188869476318
12,8.913521014619619e-06,90,0.6947052478790283,6.595332524739206e-05,0.20000000298023224,0.6707863211631775,0.6707731485366821,0.6707863211631775,,
13,,97,,,,,,,0.6405242085456848,0.6737643480300903
13,9.744779163156636e-06,97,0.7048330307006836,6.464468606282026e-05,0.20000000298023224,0.6682459115982056,0.6682329773902893,0.6682459115982056,,
14,,104,,,,,,,0.6610887050628662,0.6696546077728271
14,1.0636567822075449e-05,104,0.7094635963439941,6.584251968888566e-05,0.20000000298023224,0.6656145453453064,0.6656014323234558,0.6656145453453064,,
15,,111,,,,,,,0.6739919185638428,0.6661331057548523
15,1.1587609151320066e-05,111,0.711285412311554,6.6648906795308e-05,0.20000000298023224,0.6632554531097412,0.6632421016693115,0.6632554531097412,,
16,,118,,,,,,,0.673588752746582,0.6635323166847229
16,1.2596541637321934e-05,118,0.7192054986953735,6.973518611630425e-05,0.20000000298023224,0.6602035760879517,0.6601896286010742,0.6602035760879517,,
17,,125,,,,,,,0.6836693286895752,0.658758819103241
17,1.366191736451583e-05,125,0.7205718755722046,6.613189907511696e-05,0.20000000298023224,0.6572038531303406,0.6571906208992004,0.6572038531303406,,
18,,132,,,,,,,0.6967742443084717,0.6544124484062195
18,1.4782214748265687e-05,132,0.7231528759002686,6.951495015528053e-05,0.20000000298023224,0.6541416645050049,0.6541277170181274,0.6541416645050049,,
19,,139,,,,,,,0.698387086391449,0.6516216397285461
19,1.5955825801938772e-05,139,0.730541467666626,7.23860357538797e-05,0.20000000298023224,0.6502259373664856,0.6502115726470947,0.6502259373664856,,
20,,146,,,,,,,0.6939516067504883,0.6524657607078552
20,1.7181064322357997e-05,146,0.7328693866729736,7.98627152107656e-05,0.20000000298023224,0.6461997628211975,0.6461838483810425,0.6461997628211975,,
21,,153,,,,,,,0.6943548917770386,0.6548467874526978
21,1.845618498919066e-05,153,0.7322115302085876,7.620616815984249e-05,0.20000000298023224,0.6423085927963257,0.6422933340072632,0.6423085927963257,,
22,,160,,,,,,,0.6939516067504883,0.6533527970314026
22,1.9779357899096794e-05,160,0.7351467609405518,8.311561396112666e-05,0.20000000298023224,0.6381331086158752,0.6381164789199829,0.6381331086158752,,
23,,167,,,,,,,0.6979838609695435,0.6503554582595825
23,2.1148687665117905e-05,167,0.7347166538238525,8.476126822642982e-05,0.20000000298023224,0.6349883079528809,0.6349713802337646,0.6349883079528809,,
24,,174,,,,,,,0.7016129493713379,0.6418879628181458
24,2.256220977869816e-05,174,0.7385880351066589,9.088150545721874e-05,0.20000000298023224,0.6299529075622559,0.6299347281455994,0.6299529075622559,,
25,,181,,,,,,,0.7040322422981262,0.6355783343315125
25,2.401790152362082e-05,181,0.7377530336380005,0.00010186961299041286,0.20000000298023224,0.6261259317398071,0.626105546951294,0.6261259317398071,,
26,,188,,,,,,,0.6995967626571655,0.6335410475730896
26,2.551367288106121e-05,188,0.7445091009140015,9.604496881365776e-05,0.20000000298023224,0.6205411553382874,0.6205220222473145,0.6205411553382874,,
27,,195,,,,,,,0.7036290168762207,0.6282721757888794
27,2.7047391995438375e-05,195,0.7426619529724121,0.0001102318346966058,0.20000000298023224,0.6167421936988831,0.6167201995849609,0.6167421936988831,,
28,,202,,,,,,,0.7052419185638428,0.6226564645767212
28,2.8616854251595214e-05,202,0.7485829591751099,0.0001149524177890271,0.20000000298023224,0.6107759475708008,0.6107529997825623,0.6107759475708008,,
29,,209,,,,,,,0.7060483694076538,0.6184662580490112
29,3.0219811378628947e-05,209,0.7517712116241455,0.00012086995411664248,0.20000000298023224,0.6064983010292053,0.6064741611480713,0.6064983010292053,,
30,,216,,,,,,,0.7096773982048035,0.6213381886482239
30,3.1853971449891105e-05,216,0.7512146234512329,0.00013499960186891258,0.20000000298023224,0.6009759902954102,0.6009489893913269,0.6009759902954102,,
31,,223,,,,,,,0.7060483694076538,0.6209768652915955
31,3.351698615006171e-05,223,0.7516953945159912,0.0001524132676422596,0.20000000298023224,0.5961593985557556,0.5961289405822754,0.5961593985557556,,
32,,230,,,,,,,0.7112903594970703,0.6185815930366516
32,3.5206474422011524e-05,230,0.7539979815483093,0.0001745338086038828,0.20000000298023224,0.5913668870925903,0.591331958770752,0.5913668870925903,,
33,,237,,,,,,,0.7133064270019531,0.6140425205230713
33,3.692002792377025e-05,237,0.7533906698226929,0.00017639307770878077,0.20000000298023224,0.5882577896118164,0.5882225036621094,0.5882577896118164,,
34,,244,,,,,,,0.709274172782898,0.6127638220787048
34,3.865517646772787e-05,244,0.7578694820404053,0.00019818275177385658,0.20000000298023224,0.580995500087738,0.5809558629989624,0.580995500087738,,
35,,251,,,,,,,0.7185484170913696,0.6071208715438843
35,4.0409446228295565e-05,251,0.7548582553863525,0.00021582109911832958,0.20000000298023224,0.5793728232383728,0.5793296694755554,0.5793728232383728,,
36,,258,,,,,,,0.7076612710952759,0.5990591645240784
36,4.2180319724138826e-05,258,0.7561235427856445,0.00024125534400809556,0.20000000298023224,0.5759679675102234,0.5759197473526001,0.5759679675102234,,
37,,265,,,,,,,0.7084677219390869,0.6174117922782898
37,4.396525037009269e-05,265,0.7603491544723511,0.00026273398543708026,0.20000000298023224,0.5706809759140015,0.5706284046173096,0.5706809759140015,,
38,,272,,,,,,,0.7133064270019531,0.6100161075592041
38,4.5761698856949806e-05,272,0.7636639475822449,0.0003129954857286066,0.20000000298023224,0.5681818723678589,0.5681192874908447,0.5681818723678589,,
39,,279,,,,,,,0.7157257795333862,0.590888261795044
39,4.756708221975714e-05,279,0.7691548466682434,0.00031665657297708094,0.20000000298023224,0.5619533658027649,0.5618901252746582,0.5619533658027649,,
