epoch,learning_rate,step,training_auroc,training_domain_balanced_blend,training_domain_balanced_loss,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
11,6.021874924044823e-06,119,0.6133888959884644,1.0,0.6860158443450928,0.6860158443450928,0.6860158443450928,0.6860158443450928,,
12,,129,,,,,,,0.6307114362716675,0.6862821578979492
12,6.401716291293269e-06,129,0.6254913806915283,1.0,0.6833468675613403,0.6833468675613403,0.6833468675613403,0.6833468675613403,,
13,,139,,,,,,,0.6373626589775085,0.6848573684692383
13,6.813335858169012e-06,139,0.6079213619232178,1.0,0.6867537498474121,0.6867537498474121,0.6867537498474121,0.6867537498474121,,
14,,149,,,,,,,0.6386157274246216,0.6839731931686401
14,7.256446224346291e-06,149,0.6196187734603882,1.0,0.6856781840324402,0.6856781840324402,0.6856781840324402,0.6856781840324402,,
15,,159,,,,,,,0.6541353464126587,0.68240886926651
15,7.730739525868557e-06,159,0.641238808631897,1.0,0.6833192110061646,0.6833192110061646,0.6833192110061646,0.6833192110061646,,
16,,169,,,,,,,0.6595334410667419,0.6803563833236694
16,8.235885616159067e-06,169,0.6351399421691895,1.0,0.684004008769989,0.684004008769989,0.684004008769989,0.684004008769989,,
17,,179,,,,,,,0.670811653137207,0.6791513562202454
17,8.771530701778829e-06,179,0.6556581258773804,1.0,0.6841907501220703,0.6841907501220703,0.6841907501220703,0.6841907501220703,,
18,,189,,,,,,,0.6703296899795532,0.6780698299407959
18,9.33730279939482e-06,189,0.6945443153381348,1.0,0.6803446412086487,0.6803446412086487,0.6803446412086487,0.6803446412086487,,
19,,199,,,,,,,0.6746674180030823,0.6766729354858398
19,9.932806278811768e-06,199,0.6951637864112854,1.0,0.6793228387832642,0.6793228387832642,0.6793228387832642,0.6793228387832642,,
20,,209,,,,,,,0.6771737337112427,0.674900233745575
20,1.0557627319940366e-05,209,0.6857534646987915,1.0,0.6793100237846375,0.6793100237846375,0.6793100237846375,0.6793100237846375,,
21,,219,,,,,,,0.6767880916595459,0.6734876036643982
21,1.1211331184313167e-05,219,0.7011673450469971,1.0,0.6767122745513916,0.6767122745513916,0.6767122745513916,0.6767122745513916,,
22,,229,,,,,,,0.6830537915229797,0.6720784902572632
22,1.1893459486600477e-05,229,0.6994401216506958,1.0,0.6756187677383423,0.6756187677383423,0.6756187677383423,0.6756187677383423,,
23,,239,,,,,,,0.6916329264640808,0.6702548265457153
23,1.2603540199052077e-05,239,0.6983561515808105,1.0,0.6761178374290466,0.6761178374290466,0.6761178374290466,0.6761178374290466,,
24,,249,,,,,,,0.6997301578521729,0.6679940223693848
24,1.3341076737560797e-05,249,0.7258963584899902,1.0,0.6711080074310303,0.6711080074310303,0.6711080074310303,0.6711080074310303,,
25,,259,,,,,,,0.7028146982192993,0.6659982800483704
25,1.4105557966104243e-05,259,0.7291363477706909,1.0,0.6706117987632751,0.6706117987632751,0.6706117987632751,0.6706117987632751,,
26,,269,,,,,,,0.7017543911933899,0.6642172336578369
26,1.4896445463818964e-05,269,0.7329720258712769,1.0,0.6692636013031006,0.6692636013031006,0.6692636013031006,0.6692636013031006,,
27,,279,,,,,,,0.7027183771133423,0.6619766354560852
27,1.571319080539979e-05,279,0.7447647452354431,1.0,0.667395293712616,0.667395293712616,0.667395293712616,0.667395293712616,,
28,,289,,,,,,,0.7033931016921997,0.66126948595047
28,1.6555224647163413e-05,289,0.7408695816993713,1.0,0.6663795113563538,0.6663795113563538,0.6663795113563538,0.6663795113563538,,
29,,299,,,,,,,0.7038750648498535,0.6594194769859314
29,1.7421962184016593e-05,299,0.7474925518035889,1.0,0.6635023951530457,0.6635023951530457,0.6635023951530457,0.6635023951530457,,
30,,309,,,,,,,0.7022363543510437,0.6588531732559204
30,1.8312795873498544e-05,309,0.7344609498977661,1.0,0.662479817867279,0.662479817867279,0.662479817867279,0.662479817867279,,
31,,319,,,,,,,0.7064777612686157,0.6574835777282715
31,1.9227107259212062e-05,319,0.7420130968093872,1.0,0.6596510410308838,0.6596510410308838,0.6596510410308838,0.6596510410308838,,
32,,329,,,,,,,0.7011760473251343,0.6536449790000916
