epoch,learning_rate,step,training_auroc,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,9,,,,,0.5871409177780151,0.7124788761138916
0,4.0005338632909115e-06,9,0.5304704904556274,0.6969394683837891,0.6969394683837891,0.6969394683837891,,
1,,19,,,,,0.6029496788978577,0.7086290121078491
1,4.018327217636397e-06,19,0.5215246677398682,0.6968998312950134,0.6968998312950134,0.6968998312950134,,
2,,29,,,,,0.5941777229309082,0.706041157245636
2,4.069561327924021e-06,29,0.5382965803146362,0.694724440574646,0.694724440574646,0.694724440574646,,
3,,39,,,,,0.5961056351661682,0.7033472657203674
3,4.154197540628957e-06,39,0.5320786237716675,0.6951759457588196,0.6951759457588196,0.6951759457588196,,
4,,49,,,,,0.5960092544555664,0.7002716660499573
4,4.272178102837643e-06,49,0.5637640953063965,0.6918050050735474,0.6918050050735474,0.6918050050735474,,
5,,59,,,,,0.5989011526107788,0.6981943249702454
5,4.423422069521621e-06,59,0.5777844190597534,0.6898041367530823,0.6898041367530823,0.6898041367530823,,
6,,69,,,,,0.6189512014389038,0.6957321166992188
6,4.607821665558731e-06,69,0.55779629945755,0.6908579468727112,0.6908579468727112,0.6908579468727112,,
7,,79,,,,,0.6116251945495605,0.6940085291862488
7,4.825250925932778e-06,79,0.5902441740036011,0.6880695819854736,0.6880695819854736,0.6880695819854736,,
8,,89,,,,,0.5998650193214417,0.691648006439209
8,5.075555691291811e-06,89,0.5709826946258545,0.6887597441673279,0.6887597441673279,0.6887597441673279,,
9,,99,,,,,0.61461341381073,0.6897947192192078
9,5.358564067137195e-06,99,0.6032876968383789,0.6862165927886963,0.6862165927886963,0.6862165927886963,,
10,,109,,,,,0.62039715051651,0.688262403011322
10,5.674077783623943e-06,109,0.6086122989654541,0.6851082444190979,0.6851082444190979,0.6851082444190979,,
11,,119,,,,,0.6363986730575562,0.6863754987716675
11,6.021874924044823e-06,119,0.6335318684577942,0.6827989816665649,0.6827989816665649,0.6827989816665649,,
12,,129,,,,,0.6443994641304016,0.6848020553588867
12,6.401716291293269e-06,129,0.6164502501487732,0.6844204664230347,0.6844204664230347,0.6844204664230347,,
13,,139,,,,,0.6454598307609558,0.6832922697067261
13,6.813335858169012e-06,139,0.6276354789733887,0.6830264925956726,0.6830264925956726,0.6830264925956726,,
14,,149,,,,,0.6509543061256409,0.6819120645523071
14,7.256446224346291e-06,149,0.6504824161529541,0.6801359057426453,0.6801359057426453,0.6801359057426453,,
15,,159,,,,,0.6575092077255249,0.6799342036247253
15,7.730739525868557e-06,159,0.6448123455047607,0.6808032989501953,0.6808032989501953,0.6808032989501953,,
16,,169,,,,,0.6672450304031372,0.677827000617981
16,8.235885616159067e-06,169,0.6538058519363403,0.6798831820487976,0.6798831820487976,0.6798831820487976,,
17,,179,,,,,0.6703296899795532,0.676405668258667
17,8.771530701778829e-06,179,0.6559261083602905,0.6790317893028259,0.6790317893028259,0.6790317893028259,,
18,,189,,,,,0.675438642501831,0.6743767857551575
18,9.33730279939482e-06,189,0.6883859634399414,0.6750043630599976,0.6750043630599976,0.6750043630599976,,
19,,199,,,,,0.6862348318099976,0.6732710003852844
19,9.932806278811768e-06,199,0.6847051382064819,0.6745434403419495,0.6745434403419495,0.6745434403419495,,
20,,209,,,,,0.6908617615699768,0.6708634495735168
20,1.0557627319940366e-05,209,0.6822751760482788,0.6737724542617798,0.6737724542617798,0.6737724542617798,,
21,,219,,,,,0.6983805894851685,0.6681472063064575
21,1.1211331184313167e-05,219,0.6942287683486938,0.6722164750099182,0.6722164750099182,0.6722164750099182,,
22,,229,,,,,0.7074416875839233,0.6659273505210876
22,1.1893459486600477e-05,229,0.7040262222290039,0.6695547103881836,0.6695547103881836,0.6695547103881836,,
23,,239,,,,,0.7031039595603943,0.6637390851974487
23,1.2603540199052077e-05,239,0.7183680534362793,0.6671295762062073,0.6671295762062073,0.6671295762062073,,
24,,249,,,,,0.7031038999557495,0.6631888151168823
24,1.3341076737560797e-05,249,0.7338296175003052,0.6631579995155334,0.6631579995155334,0.6631579995155334,,
25,,259,,,,,0.6964526772499084,0.6633771061897278
25,1.4105557966104243e-05,259,0.7194877862930298,0.6633539199829102,0.6633539199829102,0.6633539199829102,,
26,,269,,,,,0.7013688087463379,0.6619256734848022
26,1.4896445463818964e-05,269,0.7306848764419556,0.6602510809898376,0.6602510809898376,0.6602510809898376,,
27,,279,,,,,0.7014651894569397,0.6587457060813904
27,1.571319080539979e-05,279,0.73067307472229,0.6592928767204285,0.6592928767204285,0.6592928767204285,,
28,,289,,,,,0.7005012631416321,0.6580594778060913
28,1.6555224647163413e-05,289,0.740059494972229,0.6563591957092285,0.6563591957092285,0.6563591957092285,,
29,,299,,,,,0.698477029800415,0.6566319465637207
29,1.7421962184016593e-05,299,0.742620587348938,0.6545668840408325,0.6545668840408325,0.6545668840408325,,
30,,309,,,,,0.7020435333251953,0.6520172953605652
30,1.8312795873498544e-05,309,0.7379511594772339,0.6517072319984436,0.6517072319984436,0.6517072319984436,,
31,,319,,,,,0.7059957981109619,0.6476364135742188
31,1.9227107259212062e-05,319,0.7463489770889282,0.6465293169021606,0.6465293169021606,0.6465293169021606,,
32,,329,,,,,0.7026219367980957,0.6455264687538147
32,2.0164261513855308e-05,329,0.7447766065597534,0.646172046661377,0.646172046661377,0.646172046661377,,
33,,339,,,,,0.7001156806945801,0.6423227190971375
33,2.1123601982253604e-05,339,0.7459797263145447,0.6434067487716675,0.6434067487716675,0.6434067487716675,,
34,,349,,,,,0.7016580104827881,0.639988124370575
34,2.2104453819338232e-05,349,0.7457177042961121,0.6404297947883606,0.6404297947883606,0.6404297947883606,,
35,,359,,,,,0.7005976438522339,0.6409270167350769
35,2.3106143999029882e-05,359,0.752805233001709,0.6349043846130371,0.6349043846130371,0.6349043846130371,,
36,,369,,,,,0.6993445158004761,0.6393997669219971
36,2.4127974029397592e-05,369,0.7389993667602539,0.6349180340766907,0.6349180340766907,0.6349180340766907,,
37,,379,,,,,0.695392370223999,0.6358165740966797
37,2.5169232685584575e-05,379,0.7551637887954712,0.6286612153053284,0.6286612153053284,0.6286612153053284,,
