,,count,roc_auc_score,average_precision_score,f1_score,p_value
exp14_uni2_subbag,0,87,0.5078583157400891,0.40303823107083214,0.022222222222222223,0.4968207365298959
exp14_uni2_subbag,1,147,0.5078583157400891,0.632426420997745,0.7671957671957672,0.49682063510751995
