epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.5955644845962524,0.323271244764328
0,4.0030536183621734e-06,6,0.3275597393512726,,
1,,13,,0.6020161509513855,0.32278162240982056
1,4.063194410264259e-06,13,0.32687339186668396,,
2,,20,,0.6231855154037476,0.322348415851593
2,4.2312722143833525e-06,20,0.32611778378486633,,
3,,27,,0.6243951320648193,0.3218759596347809
3,4.506909135670867e-06,27,0.32537582516670227,,
4,,34,,0.6199597120285034,0.32138577103614807
4,4.889483989245491e-06,34,0.3245013952255249,,
5,,41,,0.6199597120285034,0.3208672106266022
5,5.3781350288772956e-06,41,0.32338833808898926,,
6,,48,,0.624193549156189,0.3202868402004242
6,5.971763130219188e-06,48,0.3228866159915924,,
7,,55,,0.6088709831237793,0.3196161389350891
7,6.66903088131221e-06,55,0.3216760754585266,,
8,,62,,0.6118952035903931,0.3189139664173126
8,7.468368494301103e-06,62,0.3208174705505371,,
9,,69,,0.616330623626709,0.31815531849861145
9,8.367976079171058e-06,69,0.31932327151298523,,
10,,76,,0.6191532611846924,0.3173375129699707
10,9.365828191221226e-06,76,0.31774601340293884,,
11,,83,,0.6266129016876221,0.31643444299697876
11,1.0459676559548825e-05,83,0.31668123602867126,,
12,,90,,0.6223790645599365,0.31542423367500305
12,1.1647061910480261e-05,90,0.31502601504325867,,
13,,97,,0.6233870983123779,0.31438031792640686
13,1.2925307601108216e-05,97,0.3134741485118866,,
14,,104,,0.6254032254219055,0.3133243918418884
14,1.4291535080701578e-05,104,0.31156066060066223,,
15,,111,,0.6274193525314331,0.31215259432792664
15,1.5742669347673655e-05,111,0.3099031448364258,,
16,,118,,0.6266129016876221,0.31107276678085327
16,1.7275442587560974e-05,118,0.30708420276641846,,
17,,125,,0.6316532492637634,0.31000858545303345
17,1.8886405086959712e-05,125,0.3050924241542816,,
18,,132,,0.6366935968399048,0.3090572655200958
18,2.0571924324030988e-05,132,0.30338212847709656,,
19,,139,,0.6296371221542358,0.30762583017349243
19,2.2328211343847215e-05,139,0.3005419671535492,,
20,,146,,0.6225806474685669,0.30601945519447327
20,2.4151308025466278e-05,146,0.29780763387680054,,
21,,153,,0.6221774816513062,0.3046534061431885
21,2.603711254778318e-05,153,0.29554131627082825,,
22,,160,,0.6211693286895752,0.3034657835960388
22,2.7981373932561837e-05,160,0.29248782992362976,,
23,,167,,0.6086693406105042,0.3024592995643616
23,2.9979719329276122e-05,167,0.2907344102859497,,
24,,174,,0.6129032373428345,0.3010859489440918
24,3.2027644920162857e-05,174,0.2876643240451813,,
25,,181,,0.6171371340751648,0.3002588152885437
25,3.412054866203107e-05,181,0.2850402295589447,,
26,,188,,0.6149193048477173,0.29893577098846436
26,3.625369936344214e-05,188,0.282358855009079,,
27,,195,,0.6346774101257324,0.29855790734291077
27,3.842230944428593e-05,195,0.27984413504600525,,
28,,202,,0.6399193406105042,0.2984117865562439
28,4.0621500374982134e-05,202,0.2774585485458374,,
29,,209,,0.6451612710952759,0.2980304956436157
29,4.2846299038501456e-05,209,0.27487099170684814,,
30,,216,,0.6395161151885986,0.29735225439071655
30,4.509171412792057e-05,216,0.2730811834335327,,
31,,223,,0.639717698097229,0.2971450388431549
31,4.735268157674e-05,223,0.27213361859321594,,
