,roc_auc_score,roc_auc_score,roc_auc_score,average_precision_score,average_precision_score,average_precision_score,f1_score,f1_score,f1_score,count
,mean,95%_low,95%_high,mean,95%_low,95%_high,mean,95%_low,95%_high,sum
0,0.7173083024854574,0.6706878124856507,0.7639287924852641,0.5615071327071466,0.5019759802299982,0.6210382851842949,0.6353246101090179,0.5770034866303999,0.6936457335876358,200.0
1,0.7173083024854574,0.6706878124856507,0.7639287924852641,0.833022948895389,0.8063841881741124,0.8596617096166655,0.6846543628844513,0.63271204572932,0.7365966800395825,309.0
