epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.5379098653793335,0.09904946386814117
0,4.003178673883667e-06,6,0.1183854192495346,,
1,,13,,0.5514344573020935,0.08075105398893356
1,4.06356912208139e-06,13,0.08735575526952744,,
2,,20,,0.5731557607650757,0.0855872631072998
2,4.231895673001418e-06,20,0.08313366770744324,,
3,,27,,0.5764344334602356,0.08768977969884872
3,4.507779976847814e-06,27,0.08704736828804016,,
4,,34,,0.5924180746078491,0.08241818845272064
4,4.890600393991917e-06,34,0.08434083312749863,,
5,,41,,0.5965163707733154,0.07753327488899231
5,5.379494268709095e-06,41,0.07932189851999283,,
6,,48,,0.5928278565406799,0.07798003405332565
6,5.973362021904904e-06,48,0.08015745133161545,,
7,,55,,0.6098361015319824,0.07792414724826813
7,6.670866696367739e-06,55,0.07875944674015045,,
8,,62,,0.6133196353912354,0.07558949291706085
8,7.470435775758233e-06,62,0.07663954049348831,,
9,,69,,0.6274589896202087,0.07474275678396225
9,8.370270734303631e-06,69,0.07662489265203476,,
10,,76,,0.6426229476928711,0.07460208982229233
10,9.368345672555733e-06,76,0.07388322800397873,,
11,,83,,0.6409835815429688,0.07378320395946503
11,1.0462411410117056e-05,83,0.07578330487012863,,
12,,90,,0.6479507684707642,0.07381641119718552
12,1.1650006854324602e-05,90,0.07316014915704727,,
13,,97,,0.6528688669204712,0.0735287070274353
13,1.2928455362271052e-05,97,0.07308530062437057,,
14,,104,,0.6522541046142578,0.07357662171125412
14,1.42948802022147e-05,104,0.07162103801965714,,
15,,111,,0.6588114500045776,0.07325813174247742
15,1.5746203644084744e-05,111,0.07157185673713684,,
16,,118,,0.6573770046234131,0.07281777262687683
16,1.7279158782912418e-05,118,0.07026731967926025,,
17,,125,,0.6625000238418579,0.07221335172653198
17,1.889029226731509e-05,125,0.06926295906305313,,
18,,132,,0.6715164184570312,0.07234008610248566
18,2.0575977032422088e-05,132,0.06925371289253235,,
19,,139,,0.6780737638473511,0.07271222770214081
19,2.2332418666337617e-05,139,0.07160551100969315,,
20,,146,,0.6799180507659912,0.07244915515184402
20,2.4155660867108963e-05,146,0.0696919783949852,,
21,,153,,0.6780737638473511,0.07214758545160294
21,2.604159999464173e-05,153,0.06820283085107803,,
22,,160,,0.6780737638473511,0.07137297838926315
22,2.7985990527668037e-05,160,0.06803637742996216,,
23,,167,,0.6817623376846313,0.07205690443515778
23,2.9984450520714745e-05,167,0.06824472546577454,,
24,,174,,0.6840164065361023,0.07126421481370926
24,3.203247979399748e-05,174,0.06534702330827713,,
25,,181,,0.664344310760498,0.07185538858175278
25,3.412547448533587e-05,181,0.06526124477386475,,
26,,188,,0.6545081734657288,0.07193880528211594
26,3.62587088602595e-05,188,0.06626234203577042,,
27,,195,,0.6891393661499023,0.07338729500770569
27,3.8427391700679436e-05,195,0.06608359515666962,,
28,,202,,0.6942622661590576,0.07141080498695374
28,4.062663720105775e-05,202,0.06332508474588394,,
29,,209,,0.6762295365333557,0.06895117461681366
29,4.285148315830156e-05,209,0.06746373325586319,,
30,,216,,0.6946721076965332,0.09493286162614822
30,4.509693826548755e-05,216,0.06654512882232666,,
31,,223,,0.6772540807723999,0.06858839094638824
31,4.735793481813744e-05,223,0.06993492692708969,,
