epoch,learning_rate,step,training_auroc,training_domain_acc,training_domain_loss,training_domain_weight,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,6,,,,,,,,0.7102459073066711,0.7247315049171448
0,4.002022251370363e-06,6,0.6572328805923462,0.535541296005249,0.6885805130004883,0.05000000447034836,1.3844547271728516,0.6958742141723633,1.3844547271728516,,
1,,13,,,,,,,,0.7067623138427734,0.7200319766998291
1,4.04044385504676e-06,13,0.6535786390304565,0.5298763513565063,0.6877512335777283,0.10000000894069672,1.382310152053833,0.69455885887146,1.382310152053833,,
2,,20,,,,,,,,0.6924180388450623,0.7150629162788391
2,4.147566869505681e-06,20,0.657963752746582,0.533758819103241,0.6870342493057251,0.14999999105930328,1.3793914318084717,0.6923571825027466,1.3793914318084717,,
3,,27,,,,,,,,0.6420081853866577,0.7106523513793945
3,4.3232384996372275e-06,27,0.6386340856552124,0.5370211601257324,0.687544047832489,0.20000001788139343,1.37925386428833,0.6917098760604858,1.37925386428833,,
4,,34,,,,,,,,0.6389344334602356,0.7058780789375305
4,4.5672063606616575e-06,34,0.6711945533752441,0.5368613600730896,0.6865496039390564,0.25,1.373978614807129,0.6874287724494934,1.373978614807129,,
5,,41,,,,,,,,0.5588114857673645,0.7015119791030884
5,4.8791207518661395e-06,41,0.6502016186714172,0.5498477816581726,0.6868706345558167,0.29999998211860657,1.3745933771133423,0.6877227425575256,1.3745933771133423,,
6,,48,,,,,,,,0.5586065649986267,0.6977137923240662
6,5.258536020846805e-06,48,0.6535786390304565,0.545408308506012,0.6876808404922485,0.34999996423721313,1.3735212087631226,0.6858402490615845,1.3735212087631226,,
7,,55,,,,,,,,0.5584016442298889,0.6939988136291504
7,5.704908289771993e-06,55,0.6875,0.5437056422233582,0.6886411905288696,0.40000003576278687,1.369823932647705,0.6811826825141907,1.369823932647705,,
8,,62,,,,,,,,0.5711065530776978,0.6904454231262207
8,6.217596819624305e-06,62,0.710181474685669,0.5497847199440002,0.6891265511512756,0.45000001788139343,1.3667911291122437,0.677664577960968,1.3667911291122437,,
9,,69,,,,,,,,0.6229508519172668,0.6870220899581909
9,6.795869012421463e-06,69,0.6880544424057007,0.5345702171325684,0.6918476223945618,0.5,1.37128484249115,0.679436981678009,1.37128484249115,,
10,,76,,,,,,,,0.6276639699935913,0.6840274930000305
10,7.438894499500748e-06,76,0.7136088609695435,0.5196897983551025,0.6935639977455139,0.5,1.369983196258545,0.6764190793037415,1.369983196258545,,
11,,83,,,,,,,,0.6719262599945068,0.6810528635978699
11,8.14575469121337e-06,83,0.7019152641296387,0.5070691704750061,0.694945216178894,0.5,1.372144341468811,0.6771991848945618,1.372144341468811,,
12,,90,,,,,,,,0.6713114976882935,0.6787063479423523
12,8.91543550096685e-06,90,0.7407006025314331,0.47440972924232483,0.6982763409614563,0.5,1.3698893785476685,0.6716129779815674,1.3698893785476685,,
13,,97,,,,,,,,0.6676229238510132,0.6766029000282288
13,9.746833711687941e-06,97,0.7240171432495117,0.4693816602230072,0.702027440071106,0.5,1.3745945692062378,0.6725671887397766,1.3745945692062378,,
14,,104,,,,,,,,0.6440573930740356,0.6741158366203308
14,1.0638760613801423e-05,104,0.7369455695152283,0.43804654479026794,0.7046496272087097,0.5,1.3743467330932617,0.669697105884552,1.3743467330932617,,
15,,111,,,,,,,,0.6293032765388489,0.6720530986785889
15,1.15899347292725e-05,111,0.73432457447052,0.400930792093277,0.7073988318443298,0.5,1.3761725425720215,0.6687735915184021,1.3761725425720215,,
16,,118,,,,,,,,0.6348360776901245,0.6697949767112732
16,1.2598998182511423e-05,118,0.7470262050628662,0.3693244755268097,0.7123112678527832,0.5,1.377483606338501,0.6651725172996521,1.377483606338501,,
17,,125,,,,,,,,0.6352459192276001,0.6679360270500183
17,1.3664502148458268e-05,125,0.74619460105896,0.31416481733322144,0.7155645489692688,0.5,1.3802731037139893,0.6647084355354309,1.3802731037139893,,
18,,132,,,,,,,,0.6315573453903198,0.6667473912239075
18,1.4784923223487567e-05,132,0.7405998110771179,0.2775745689868927,0.72017502784729,0.5,1.3825656175613403,0.6623905897140503,1.3825656175613403,,
