epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
0,,6,,,0.5818548202514648,0.7075834274291992
0,4.0030536183621734e-06,6,0.5160931348800659,0.6937035322189331,,
1,,13,,,0.6080645322799683,0.706021249294281
1,4.063194410264259e-06,13,0.5663714408874512,0.686660885810852,,
2,,20,,,0.6221774220466614,0.7110223770141602
2,4.2312722143833525e-06,20,0.6172571182250977,0.6802968978881836,,
3,,27,,,0.6278225183486938,0.7096635699272156
3,4.506909135670867e-06,27,0.6719635725021362,0.6698795557022095,,
4,,34,,,0.6298387050628662,0.7002370357513428
4,4.889483989245491e-06,34,0.6262146234512329,0.6759463548660278,,
5,,41,,,0.6322580575942993,0.6861084699630737
5,5.3781350288772956e-06,41,0.6668522357940674,0.6671574711799622,,
6,,48,,,0.6338709592819214,0.6799774765968323
6,5.971763130219188e-06,48,0.657970666885376,0.6691733598709106,,
7,,55,,,0.635887086391449,0.6816807389259338
7,6.66903088131221e-06,55,0.7195850610733032,0.6530818939208984,,
8,,62,,,0.6411290168762207,0.6814810037612915
8,7.468368494301103e-06,62,0.6966599225997925,0.6541742086410522,,
9,,69,,,0.646774172782898,0.688332736492157
9,8.367976079171058e-06,69,0.6997216939926147,0.6494596600532532,,
10,,76,,,0.6459677219390869,0.6736315488815308
10,9.365828191221226e-06,76,0.7152074575424194,0.6413297653198242,,
11,,83,,,0.6443548202514648,0.6723139882087708
11,1.0459676559548825e-05,83,0.7282894849777222,0.6321699023246765,,
12,,90,,,0.6439516544342041,0.6715065240859985
12,1.1647061910480261e-05,90,0.7404099702835083,0.6237648725509644,,
13,,97,,,0.6459677219390869,0.6707644462585449
13,1.2925307601108216e-05,97,0.7405869960784912,0.6145140528678894,,
14,,104,,,0.6471773982048035,0.6689480543136597
14,1.4291535080701578e-05,104,0.7418016195297241,0.608817458152771,,
15,,111,,,0.6520161628723145,0.6644493341445923
15,1.5742669347673655e-05,111,0.739296555519104,0.602095901966095,,
16,,118,,,0.6504032611846924,0.6658307313919067
16,1.7275442587560974e-05,118,0.7569838166236877,0.5847757458686829,,
17,,125,,,0.6584677696228027,0.6993682980537415
17,1.8886405086959712e-05,125,0.7442560791969299,0.585163414478302,,
18,,132,,,0.663306474685669,0.6825330853462219
18,2.0571924324030988e-05,132,0.753517210483551,0.5760074257850647,,
19,,139,,,0.6673387289047241,0.6936920285224915
19,2.2328211343847215e-05,139,0.75789475440979,0.5657449960708618,,
20,,146,,,0.6689516305923462,0.6807749271392822
20,2.4151308025466278e-05,146,0.7692813873291016,0.5525149703025818,,
21,,153,,,0.6754032373428345,0.7233570218086243
21,2.603711254778318e-05,153,0.7735829949378967,0.5522564053535461,,
22,,160,,,0.6737903356552124,0.6687951683998108
22,2.7981373932561837e-05,160,0.7802631855010986,0.5456752777099609,,
23,,167,,,0.6778225898742676,0.7602699398994446
23,2.9979719329276122e-05,167,0.7874747514724731,0.5333589911460876,,
24,,174,,,0.6786290407180786,0.6647019982337952
24,3.2027644920162857e-05,174,0.7900810241699219,0.5364285707473755,,
25,,181,,,0.6879031658172607,0.7254418730735779
25,3.412054866203107e-05,181,0.7847925424575806,0.5349099636077881,,
26,,188,,,0.6951613426208496,0.689920961856842
26,3.625369936344214e-05,188,0.7971407175064087,0.5243749022483826,,
27,,195,,,0.6947580575942993,0.6494492888450623
27,3.842230944428593e-05,195,0.8038967847824097,0.5163827538490295,,
28,,202,,,0.69919353723526,0.9172253608703613
28,4.0621500374982134e-05,202,0.8139170408248901,0.5285574197769165,,
29,,209,,,0.7088710069656372,0.6142956018447876
29,4.2846299038501456e-05,209,0.7949392795562744,0.5321733951568604,,
30,,216,,,0.7112903594970703,0.8282036781311035
30,4.509171412792057e-05,216,0.8189271092414856,0.5036754012107849,,
31,,223,,,0.7173386812210083,0.7050443291664124
31,4.735268157674e-05,223,0.8019484281539917,0.5234941244125366,,
