epoch,learning_rate,step,training_auroc,training_distillation_loss,training_distillation_weight,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
15,1.1587609151320066e-05,111,0.7374494075775146,0.04145434871315956,0.3499999940395355,0.6755900382995605,0.6610811352729797,0.6755900382995605,,
16,,118,,,,,,,0.571169376373291,0.6639695763587952
16,1.2596541637321934e-05,118,0.7440030574798584,0.026626242324709892,0.3499999940395355,0.6649840474128723,0.65566486120224,0.6649840474128723,,
17,,125,,,,,,,0.5832661390304565,0.6657387018203735
17,1.366191736451583e-05,125,0.7384109497070312,0.016101311892271042,0.3499999940395355,0.6571676135063171,0.6515322327613831,0.6571676135063171,,
18,,132,,,,,,,0.5804435610771179,0.6661588549613953
18,1.4782214748265687e-05,132,0.7409412860870361,0.008842992596328259,0.3499999940395355,0.6494173407554626,0.6463224291801453,0.6494173407554626,,
19,,139,,,,,,,0.5804435014724731,0.6673621535301208
19,1.5955825801938772e-05,139,0.7435222864151001,0.004161155316978693,0.3499999940395355,0.6431269645690918,0.6416706442832947,0.6431269645690918,,
20,,146,,,,,,,0.5925403833389282,0.6648251414299011
20,1.7181064322357997e-05,146,0.7472165822982788,0.002542107366025448,0.3499999940395355,0.6382381319999695,0.6373483538627625,0.6382381319999695,,
21,,153,,,,,,,0.5939515829086304,0.6657706499099731
21,1.845618498919066e-05,153,0.7440536022186279,0.002673036651685834,0.3499999940395355,0.6356067061424255,0.634671151638031,0.6356067061424255,,
22,,160,,,,,,,0.6036289930343628,0.665205180644989
22,1.9779357899096794e-05,160,0.7457236647605896,0.0037164052482694387,0.3499999940395355,0.6326879262924194,0.6313872337341309,0.6326879262924194,,
23,,167,,,,,,,0.5989919304847717,0.6656628251075745
23,2.1148687665117905e-05,167,0.7473937273025513,0.0049129752442240715,0.3499999940395355,0.6295710206031799,0.6278514266014099,0.6295710206031799,,
24,,174,,,,,,,0.6014112830162048,0.6593040227890015
24,2.256220977869816e-05,174,0.7507843971252441,0.00606570765376091,0.3499999940395355,0.6261246204376221,0.6240015625953674,0.6261246204376221,,
25,,181,,,,,,,0.6056451797485352,0.6545016765594482
25,2.401790152362082e-05,181,0.7505313158035278,0.006588725373148918,0.3499999940395355,0.6235647201538086,0.6212586760520935,0.6235647201538086,,
26,,188,,,,,,,0.6086694002151489,0.6517516374588013
26,2.551367288106121e-05,188,0.7601974010467529,0.006140814162790775,0.3499999940395355,0.61869215965271,0.6165428161621094,0.61869215965271,,
27,,195,,,,,,,0.6042338609695435,0.6553762555122375
27,2.7047391995438375e-05,195,0.7609565258026123,0.004905455745756626,0.3499999940395355,0.6154553294181824,0.613738477230072,0.6154553294181824,,
28,,202,,,,,,,0.6141128540039062,0.6546192765235901
28,2.8616854251595214e-05,202,0.7608553171157837,0.003891491796821356,0.3499999940395355,0.6118775010108948,0.6105154752731323,0.6118775010108948,,
29,,209,,,,,,,0.624193549156189,0.6562602519989014
29,3.0219811378628947e-05,209,0.7632085084915161,0.0029669490177184343,0.3499999940395355,0.6074628829956055,0.6064245104789734,0.6074628829956055,,
30,,216,,,,,,,0.6189516186714172,0.6443273425102234
30,3.1853971449891105e-05,216,0.7610830068588257,0.0031733170617371798,0.3499999940395355,0.6054323315620422,0.6043216586112976,0.6054323315620422,,
31,,223,,,,,,,0.6274193525314331,0.6483007669448853
31,3.351698615006171e-05,223,0.7677631378173828,0.0030904340092092752,0.3499999940395355,0.5999791622161865,0.5988975167274475,0.5999791622161865,,
32,,230,,,,,,,0.6409274339675903,0.6589909195899963
32,3.5206474422011524e-05,230,0.7647013664245605,0.002489021746441722,0.3499999940395355,0.5976953506469727,0.5968241691589355,0.5976953506469727,,
33,,237,,,,,,,0.6322580575942993,0.6523153185844421
33,3.692002792377025e-05,237,0.7691548466682434,0.00251285033300519,0.3499999940395355,0.5927799344062805,0.5919004082679749,0.5927799344062805,,
34,,244,,,,,,,0.633669376373291,0.6484889388084412
34,3.865517646772787e-05,244,0.769180178642273,0.0027178279124200344,0.3499999940395355,0.588823676109314,0.5878724455833435,0.588823676109314,,
35,,251,,,,,,,0.6372984051704407,0.644432544708252
35,4.0409446228295565e-05,251,0.769256055355072,0.003138572908937931,0.3499999940395355,0.5860068202018738,0.5849083662033081,0.5860068202018738,,
36,,258,,,,,,,0.6461693644523621,0.6472331881523132
36,4.2180319724138826e-05,258,0.7701669931411743,0.002839894499629736,0.3499999940395355,0.5820732116699219,0.5810792446136475,0.5820732116699219,,
37,,265,,,,,,,0.6473790407180786,0.6365863084793091
37,4.396525037009269e-05,265,0.768092155456543,0.0029185537714511156,0.3499999940395355,0.5800327062606812,0.5790112018585205,0.5800327062606812,,
38,,272,,,,,,,0.6522177457809448,0.6458529233932495
38,4.5761698856949806e-05,272,0.7743674516677856,0.002643184270709753,0.3499999940395355,0.5740900635719299,0.5731649398803711,0.5740900635719299,,
39,,279,,,,,,,0.6524193286895752,0.642089307308197
39,4.756708221975714e-05,279,0.7760627269744873,0.0022274639923125505,0.3499999940395355,0.5702939629554749,0.5695143342018127,0.5702939629554749,,
