epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
0,,6,,,0.4971774220466614,0.6776722073554993
0,4.000752142019337e-06,6,0.4633350372314453,0.7351521253585815,,
1,,13,,,0.5205645561218262,0.693915069103241
1,4.015565536974464e-06,13,0.48901820182800293,0.7046855092048645,,
2,,20,,,0.5310483574867249,0.7199995517730713
2,4.056991201650817e-06,20,0.5101214647293091,0.6972731947898865,,
3,,27,,,0.5487903356552124,0.7375931739807129
3,4.1250050344388e-06,27,0.5222419500350952,0.6982319355010986,,
4,,34,,,0.5622984170913696,0.7310385704040527
4,4.21956974605564e-06,34,0.5683198571205139,0.6933045387268066,,
5,,41,,,0.5862902998924255,0.7133091688156128
5,4.340632585808635e-06,41,0.6132338047027588,0.6861584782600403,,
6,,48,,,0.58205646276474,0.6886289715766907
6,4.488127160584554e-06,48,0.64726722240448,0.675281286239624,,
7,,55,,,0.579838752746582,0.6730591058731079
7,4.661970706365537e-06,55,0.6279858350753784,0.6765395402908325,,
8,,62,,,0.5735887289047241,0.6612306237220764
8,4.862066361965844e-06,62,0.6660678386688232,0.6676554679870605,,
9,,69,,,0.5909274220466614,0.6563145518302917
9,5.088305442768615e-06,69,0.6745445728302002,0.663185715675354,,
10,,76,,,0.5969758033752441,0.6516180038452148
10,5.340560164768249e-06,76,0.6728998422622681,0.6629921197891235,,
11,,83,,,0.594556450843811,0.6517626643180847
11,5.618691375275375e-06,83,0.7099189758300781,0.6494793891906738,,
12,,90,,,0.6110886931419373,0.654109001159668
12,5.922544914938044e-06,90,0.6849949359893799,0.6545820236206055,,
13,,97,,,0.6118952035903931,0.6559613347053528
13,6.251952981983777e-06,97,0.7132843732833862,0.6450729966163635,,
14,,104,,,0.6177419424057007,0.6533296704292297
14,6.606731403735466e-06,104,0.7039726376533508,0.644132137298584,,
15,,111,,,0.6203628778457642,0.6372710466384888
15,6.986685093579581e-06,111,0.7118420600891113,0.6391903758049011,,
16,,118,,,0.5981854796409607,0.6219739317893982
16,7.39160304874531e-06,118,0.7149291038513184,0.635296106338501,,
17,,125,,,0.6219757795333862,0.6214553713798523
17,7.821258805051912e-06,125,0.7199139595031738,0.6309452056884766,,
18,,132,,,0.634475827217102,0.6248865127563477
18,8.275414984382223e-06,132,0.7199392318725586,0.623616635799408,,
19,,139,,,0.6431452035903931,0.6375198364257812
19,8.753821020945907e-06,139,0.7162449359893799,0.6226045489311218,,
20,,146,,,0.6548386812210083,0.6277914643287659
20,9.256210432795342e-06,146,0.7207995653152466,0.6177670955657959,,
21,,153,,,0.6506048440933228,0.6139324903488159
21,9.782305824046489e-06,153,0.7235829830169678,0.6129428744316101,,
22,,160,,,0.6502016186714172,0.6049720048904419
22,1.0331814337405376e-05,160,0.7270243167877197,0.6082538962364197,,
23,,167,,,0.66794353723526,0.6077563166618347
23,1.0904430382652208e-05,167,0.7356022596359253,0.6016405820846558,,
24,,174,,,0.6697580814361572,0.6107115149497986
24,1.149983836512547e-05,174,0.721204400062561,0.6031699776649475,,
25,,181,,,0.6885080933570862,0.6099976301193237
25,1.2117707228753716e-05,181,0.7349190711975098,0.5927563905715942,,
26,,188,,,0.6893144845962524,0.6043845415115356
26,1.2757694094034377e-05,188,0.7419028282165527,0.5893474221229553,,
27,,195,,,0.6941531896591187,0.6030443906784058
27,1.3419444258033764e-05,195,0.7493927478790283,0.583077609539032,,
28,,202,,,0.6683467626571655,0.5876106023788452
28,1.4102588465902954e-05,202,0.7424848079681396,0.5808956027030945,,
29,,209,,,0.6941531896591187,0.6044087409973145
29,1.480675200582482e-05,209,0.7423076629638672,0.5811114311218262,,
