epoch,learning_rate,step,training_auroc,training_domain_acc,training_domain_loss,training_domain_weight,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,6,,,,,,,,0.49233871698379517,0.6683195233345032
0,4.001942670583958e-06,6,0.4744686186313629,0.4969976246356964,0.6972087025642395,0.06666666269302368,1.4199033975601196,0.7226945757865906,1.4199033975601196,,
1,,13,,,,,,,,0.5060483813285828,0.6682023406028748
1,4.040205567434896e-06,13,0.49441421031951904,0.4806794226169586,0.7001981735229492,0.13333332538604736,1.4160963296890259,0.7158982157707214,1.4160963296890259,,
2,,20,,,,,,,,0.5209677219390869,0.6689138412475586
2,4.147169875068357e-06,20,0.501999020576477,0.4806794226169586,0.6993502974510193,0.20000000298023224,1.4091627597808838,0.7098126411437988,1.4091627597808838,,
3,,27,,,,,,,,0.5334677696228027,0.6691151261329651
3,4.322683253121795e-06,27,0.5318319797515869,0.4919411242008209,0.6973446607589722,0.2666666507720947,1.4016798734664917,0.7043352723121643,1.4016798734664917,,
4,,34,,,,,,,,0.5379032492637634,0.6701552271842957
4,4.566494226310169e-06,34,0.555035412311554,0.4969976246356964,0.6978210806846619,0.3333333432674408,1.396980881690979,0.6991597414016724,1.396980881690979,,
5,,41,,,,,,,,0.5370967388153076,0.670889139175415
5,4.878252639173297e-06,41,0.5529099106788635,0.4806794226169586,0.7041544318199158,0.4000000059604645,1.4011783599853516,0.6970241069793701,1.4011783599853516,,
6,,48,,,,,,,,0.5445564985275269,0.6729995012283325
6,5.25751283930731e-06,48,0.5767965316772461,0.4806794226169586,0.7093241810798645,0.46666666865348816,1.4028534889221191,0.6935293674468994,1.4028534889221191,,
7,,55,,,,,,,,0.5552419424057007,0.6741576194763184
7,5.7037318583752494e-06,55,0.5990384817123413,0.4919411242008209,0.7109909653663635,0.5333333015441895,1.4013478755950928,0.6903567910194397,1.4013478755950928,,
8,,62,,,,,,,,0.5556451678276062,0.6755663752555847
8,6.2162680478650145e-06,62,0.6074645519256592,0.49576911330223083,0.7141878008842468,0.5999999642372131,1.402204990386963,0.6880173683166504,1.402204990386963,,
9,,69,,,,,,,,0.6080645322799683,0.6767119765281677
