,,count,roc_auc_score,average_precision_score,f1_score,p_value
exp11_abmil_subbag,0,87,0.5757291422316053,0.44460187612296853,0.022727272727272728,0.15208969137810321
exp11_abmil_subbag,1,147,0.5757291422316053,0.6938903764158002,0.7736842105263158,0.15208949833074115
