epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.63286292552948,0.3222055733203888
0,4.0030536183621734e-06,6,0.32763609290122986,,
1,,13,,0.6502015590667725,0.31942620873451233
1,4.063194410264259e-06,13,0.32720643281936646,,
2,,20,,0.6665322780609131,0.3178040683269501
2,4.2312722143833525e-06,20,0.3209657669067383,,
3,,27,,0.6802419424057007,0.3160915672779083
3,4.506909135670867e-06,27,0.3196905255317688,,
4,,34,,0.6909273862838745,0.3142506778240204
4,4.889483989245491e-06,34,0.32008641958236694,,
5,,41,,0.7024194002151489,0.3118255138397217
5,5.3781350288772956e-06,41,0.3174911141395569,,
6,,48,,0.6995967626571655,0.30949103832244873
6,5.971763130219188e-06,48,0.3147552013397217,,
7,,55,,0.7084677219390869,0.30698949098587036
7,6.66903088131221e-06,55,0.312025785446167,,
8,,62,,0.7068548202514648,0.3046968877315521
8,7.468368494301103e-06,62,0.3075777590274811,,
9,,69,,0.6915322542190552,0.30205753445625305
9,8.367976079171058e-06,69,0.3024483323097229,,
10,,76,,0.6901209950447083,0.2996896207332611
10,9.365828191221226e-06,76,0.30393186211586,,
11,,83,,0.6798386573791504,0.2973853051662445
11,1.0459676559548825e-05,83,0.2998712658882141,,
12,,90,,0.6729838848114014,0.2945963144302368
12,1.1647061910480261e-05,90,0.29591184854507446,,
13,,97,,0.6713709831237793,0.29191693663597107
13,1.2925307601108216e-05,97,0.29284584522247314,,
14,,104,,0.66008061170578,0.28960350155830383
14,1.4291535080701578e-05,104,0.28752392530441284,,
15,,111,,0.7058467864990234,0.2870486378669739
15,1.5742669347673655e-05,111,0.2839193046092987,,
16,,118,,0.7054436206817627,0.28557905554771423
16,1.7275442587560974e-05,118,0.2763201594352722,,
17,,125,,0.6943548321723938,0.28558000922203064
17,1.8886405086959712e-05,125,0.2783436179161072,,
18,,132,,0.7201612591743469,0.2817324697971344
18,2.0571924324030988e-05,132,0.2736242115497589,,
19,,139,,0.7298387289047241,0.28330016136169434
19,2.2328211343847215e-05,139,0.2728048861026764,,
20,,146,,0.7131048440933228,0.281859815120697
20,2.4151308025466278e-05,146,0.26791930198669434,,
21,,153,,0.73044353723526,0.28317660093307495
21,2.603711254778318e-05,153,0.261319100856781,,
22,,160,,0.7364919185638428,0.28087687492370605
22,2.7981373932561837e-05,160,0.2561191916465759,,
23,,167,,0.7102822065353394,0.28523337841033936
23,2.9979719329276122e-05,167,0.25233426690101624,,
24,,174,,0.7445564866065979,0.28477028012275696
24,3.2027644920162857e-05,174,0.2487356960773468,,
25,,181,,0.7419354915618896,0.28507596254348755
25,3.412054866203107e-05,181,0.25157061219215393,,
26,,188,,0.7124999761581421,0.28789597749710083
26,3.625369936344214e-05,188,0.2449793666601181,,
27,,195,,0.724798321723938,0.29028263688087463
27,3.842230944428593e-05,195,0.24354718625545502,,
28,,202,,0.7568548321723938,0.2944636940956116
28,4.0621500374982134e-05,202,0.23898908495903015,,
29,,209,,0.7409274578094482,0.31880688667297363
29,4.2846299038501456e-05,209,0.22955814003944397,,
30,,216,,0.715725839138031,0.30549144744873047
30,4.509171412792057e-05,216,0.23458920419216156,,
31,,223,,0.731249988079071,0.31573882699012756
31,4.735268157674e-05,223,0.22053180634975433,,
