epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.43299180269241333,0.34693822264671326
0,4.003178673883667e-06,6,0.3489445447921753,,
1,,13,,0.48094263672828674,0.3417089879512787
1,4.06356912208139e-06,13,0.3355765640735626,,
2,,20,,0.5020492076873779,0.34135791659355164
2,4.231895673001418e-06,20,0.3293936550617218,,
3,,27,,0.49918031692504883,0.3381839394569397
3,4.507779976847814e-06,27,0.3282278776168823,,
4,,34,,0.52704918384552,0.3318869471549988
4,4.890600393991917e-06,34,0.32668712735176086,,
5,,41,,0.5272541046142578,0.3254264295101166
5,5.379494268709095e-06,41,0.3216294050216675,,
6,,48,,0.5256147980690002,0.32087045907974243
6,5.973362021904904e-06,48,0.31539756059646606,,
7,,55,,0.5489754676818848,0.3171965777873993
7,6.670866696367739e-06,55,0.31455937027931213,,
8,,62,,0.582172155380249,0.31265518069267273
8,7.470435775758233e-06,62,0.3101573586463928,,
9,,69,,0.6024590134620667,0.3089854419231415
9,8.370270734303631e-06,69,0.30306974053382874,,
10,,76,,0.6295081973075867,0.305569052696228
10,9.368345672555733e-06,76,0.3031802773475647,,
11,,83,,0.6485655307769775,0.3007470369338989
11,1.0462411410117056e-05,83,0.2979593276977539,,
12,,90,,0.6362705230712891,0.29850199818611145
12,1.1650006854324602e-05,90,0.29500266909599304,,
13,,97,,0.6713114976882935,0.2939888834953308
13,1.2928455362271052e-05,97,0.28845933079719543,,
14,,104,,0.6528688669204712,0.29484298825263977
14,1.42948802022147e-05,104,0.289819598197937,,
15,,111,,0.6928278803825378,0.29052260518074036
15,1.5746203644084744e-05,111,0.2813742756843567,,
16,,118,,0.702254056930542,0.2898450195789337
16,1.7279158782912418e-05,118,0.2763127088546753,,
17,,125,,0.7022541165351868,0.28662368655204773
17,1.889029226731509e-05,125,0.27386540174484253,,
18,,132,,0.7213115096092224,0.28401631116867065
18,2.0575977032422088e-05,132,0.2714584469795227,,
19,,139,,0.7284836173057556,0.2816976308822632
19,2.2332418666337617e-05,139,0.2713810205459595,,
20,,146,,0.7262294888496399,0.2805444598197937
20,2.4155660867108963e-05,146,0.2638022303581238,,
21,,153,,0.7170082330703735,0.2795579731464386
21,2.604159999464173e-05,153,0.26000431180000305,,
22,,160,,0.7202868461608887,0.27683529257774353
22,2.7985990527668037e-05,160,0.26834091544151306,,
23,,167,,0.7250000238418579,0.27419236302375793
23,2.9984450520714745e-05,167,0.2712620496749878,,
24,,174,,0.7282786965370178,0.272394061088562
24,3.203247979399748e-05,174,0.2720356583595276,,
25,,181,,0.7112704515457153,0.27480536699295044
25,3.412547448533587e-05,181,0.2617480456829071,,
26,,188,,0.7215163707733154,0.2720450460910797
26,3.62587088602595e-05,188,0.25615260004997253,,
27,,195,,0.7452868819236755,0.27292004227638245
27,3.8427391700679436e-05,195,0.24667973816394806,,
28,,202,,0.6956967115402222,0.2827930748462677
28,4.062663720105775e-05,202,0.24731336534023285,,
29,,209,,0.7295081615447998,0.2824469208717346
29,4.285148315830156e-05,209,0.24313662946224213,,
30,,216,,0.7295081615447998,0.2809045910835266
30,4.509693826548755e-05,216,0.24040058255195618,,
31,,223,,0.73647540807724,0.2817128300666809
31,4.735793481813744e-05,223,0.23538082838058472,,
