epoch,learning_rate,step,training_auroc,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,9,,,,,0.5111818313598633,0.6996704339981079
0,4.0005338632909115e-06,9,0.5005122423171997,0.695020318031311,0.695020318031311,0.695020318031311,,
1,,19,,,,,0.5208213329315186,0.6987506151199341
1,4.018327217636397e-06,19,0.509148359298706,0.6936917901039124,0.6936917901039124,0.6936917901039124,,
2,,29,,,,,0.5229419469833374,0.6974092721939087
2,4.069561327924021e-06,29,0.5251458883285522,0.692419707775116,0.692419707775116,0.692419707775116,,
3,,39,,,,,0.5290148258209229,0.6967135667800903
3,4.154197540628957e-06,39,0.5234544277191162,0.6926348805427551,0.6926348805427551,0.6926348805427551,,
4,,49,,,,,0.5260266065597534,0.6954585313796997
4,4.272178102837643e-06,49,0.5528290271759033,0.6902772188186646,0.6902772188186646,0.6902772188186646,,
5,,59,,,,,0.5264121890068054,0.6938489675521851
5,4.423422069521621e-06,59,0.5519475936889648,0.6902408599853516,0.6902408599853516,0.6902408599853516,,
6,,69,,,,,0.533786416053772,0.6929836273193359
6,4.607821665558731e-06,69,0.5617986917495728,0.6894066333770752,0.6894066333770752,0.6894066333770752,,
7,,79,,,,,0.545305609703064,0.6922120451927185
7,4.825250925932778e-06,79,0.5737820267677307,0.6881851553916931,0.6881851553916931,0.6881851553916931,,
8,,89,,,,,0.5516676306724548,0.6917433738708496
8,5.075555691291811e-06,89,0.5979511737823486,0.6857125163078308,0.6857125163078308,0.6857125163078308,,
9,,99,,,,,0.5530171990394592,0.6914495229721069
9,5.358564067137195e-06,99,0.5864919424057007,0.6863692402839661,0.6863692402839661,0.6863692402839661,,
10,,109,,,,,0.5601503849029541,0.6904502511024475
10,5.674077783623943e-06,109,0.595759391784668,0.68619304895401,0.68619304895401,0.68619304895401,,
11,,119,,,,,0.5670908093452454,0.6893407106399536
11,6.021874924044823e-06,119,0.6181893944740295,0.6836879849433899,0.6836879849433899,0.6836879849433899,,
12,,129,,,,,0.5786582231521606,0.6878103017807007
12,6.401716291293269e-06,129,0.6340678930282593,0.6810112595558167,0.6810112595558167,0.6810112595558167,,
13,,139,,,,,0.5881048440933228,0.6866230368614197
13,6.813335858169012e-06,139,0.6221321821212769,0.6822592616081238,0.6822592616081238,0.6822592616081238,,
14,,149,,,,,0.5961056351661682,0.6851111650466919
14,7.256446224346291e-06,149,0.6281477212905884,0.6807519793510437,0.6807519793510437,0.6807519793510437,,
15,,159,,,,,0.6059378981590271,0.6835868954658508
15,7.730739525868557e-06,159,0.624717116355896,0.6809762120246887,0.6809762120246887,0.6809762120246887,,
16,,169,,,,,0.6075766086578369,0.6824731826782227
16,8.235885616159067e-06,169,0.6749731302261353,0.6751962304115295,0.6751962304115295,0.6751962304115295,,
17,,179,,,,,0.6174089312553406,0.6812687516212463
17,8.771530701778829e-06,179,0.6608219146728516,0.6764511466026306,0.6764511466026306,0.6764511466026306,,
18,,189,,,,,0.6164449453353882,0.6812334060668945
18,9.33730279939482e-06,189,0.675175666809082,0.6738364696502686,0.6738364696502686,0.6738364696502686,,
19,,199,,,,,0.623867392539978,0.678697407245636
19,9.932806278811768e-06,199,0.6784871816635132,0.6721406579017639,0.6721406579017639,0.6721406579017639,,
20,,209,,,,,0.6301330327987671,0.6767194867134094
20,1.0557627319940366e-05,209,0.6883978843688965,0.6699867844581604,0.6699867844581604,0.6699867844581604,,
21,,219,,,,,0.6303257942199707,0.674761950969696
21,1.1211331184313167e-05,219,0.692340612411499,0.6686002612113953,0.6686002612113953,0.6686002612113953,,
22,,229,,,,,0.64073646068573,0.6717901229858398
22,1.1893459486600477e-05,229,0.7043478488922119,0.6660327315330505,0.6660327315330505,0.6660327315330505,,
23,,239,,,,,0.6483516693115234,0.669900119304657
23,1.2603540199052077e-05,239,0.7081357836723328,0.6640756726264954,0.6640756726264954,0.6640756726264954,,
24,,249,,,,,0.6512435078620911,0.6684028506278992
24,1.3341076737560797e-05,249,0.7127218246459961,0.6623545289039612,0.6623545289039612,0.6623545289039612,,
25,,259,,,,,0.662328839302063,0.6679103374481201
25,1.4105557966104243e-05,259,0.7020131349563599,0.6621731519699097,0.6621731519699097,0.6621731519699097,,
26,,269,,,,,0.6554848551750183,0.6676965951919556
26,1.4896445463818964e-05,269,0.7134246826171875,0.6573869585990906,0.6573869585990906,0.6573869585990906,,
27,,279,,,,,0.6657991409301758,0.6674576997756958
27,1.571319080539979e-05,279,0.7099225521087646,0.656754195690155,0.656754195690155,0.656754195690155,,
28,,289,,,,,0.6620396971702576,0.6667932868003845
28,1.6555224647163413e-05,289,0.72745680809021,0.6504979729652405,0.6504979729652405,0.6504979729652405,,
29,,299,,,,,0.6775592565536499,0.6654213070869446
29,1.7421962184016593e-05,299,0.7183085680007935,0.6505404710769653,0.6505404710769653,0.6505404710769653,,
30,,309,,,,,0.7004048824310303,0.6610741019248962
30,1.8312795873498544e-05,309,0.7346039414405823,0.6476240754127502,0.6476240754127502,0.6476240754127502,,
31,,319,,,,,0.7040678262710571,0.6604174375534058
31,1.9227107259212062e-05,319,0.7405717968940735,0.6442881226539612,0.6442881226539612,0.6442881226539612,,
32,,329,,,,,0.6961634755134583,0.6573250889778137
32,2.0164261513855308e-05,329,0.740702748298645,0.6424669027328491,0.6424669027328491,0.6424669027328491,,
33,,339,,,,,0.6898977756500244,0.656242847442627
33,2.1123601982253604e-05,339,0.7455747127532959,0.6385728120803833,0.6385728120803833,0.6385728120803833,,
34,,349,,,,,0.7026219367980957,0.6498827338218689
34,2.2104453819338232e-05,349,0.7431566715240479,0.6367201209068298,0.6367201209068298,0.6367201209068298,,
35,,359,,,,,0.6858491897583008,0.6490775942802429
35,2.3106143999029882e-05,359,0.7490798234939575,0.6303741931915283,0.6303741931915283,0.6303741931915283,,
36,,369,,,,,0.6870059967041016,0.6419575214385986
36,2.4127974029397592e-05,369,0.748469352722168,0.6282665133476257,0.6282665133476257,0.6282665133476257,,
37,,379,,,,,0.6936572194099426,0.6426065564155579
37,2.5169232685584575e-05,379,0.7558428049087524,0.624112069606781,0.624112069606781,0.624112069606781,,
38,,389,,,,,0.7073452472686768,0.64620441198349
38,2.6229177819914185e-05,389,0.752721905708313,0.6200379729270935,0.6200379729270935,0.6200379729270935,,
39,,399,,,,,0.7053210139274597,0.6448928713798523
39,2.730709093157202e-05,399,0.7516260147094727,0.6178126931190491,0.6178126931190491,0.6178126931190491,,
