epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.5911290645599365,0.32473525404930115
0,4.0030536183621734e-06,6,0.3350716531276703,,
1,,13,,0.6092742085456848,0.3220941424369812
1,4.063194410264259e-06,13,0.33215010166168213,,
2,,20,,0.6254032850265503,0.31909292936325073
2,4.2312722143833525e-06,20,0.3276073634624481,,
3,,27,,0.6399193406105042,0.31646621227264404
3,4.506909135670867e-06,27,0.31960538029670715,,
4,,34,,0.6439516544342041,0.31420931220054626
4,4.889483989245491e-06,34,0.32153964042663574,,
5,,41,,0.6508064866065979,0.31202131509780884
5,5.3781350288772956e-06,41,0.3168356418609619,,
6,,48,,0.6524193286895752,0.31103792786598206
6,5.971763130219188e-06,48,0.3155016601085663,,
7,,55,,0.6548386812210083,0.3094188868999481
7,6.66903088131221e-06,55,0.31452351808547974,,
8,,62,,0.6588709354400635,0.30564507842063904
8,7.468368494301103e-06,62,0.3133378028869629,,
9,,69,,0.6592742204666138,0.3026333749294281
9,8.367976079171058e-06,69,0.3065098226070404,,
10,,76,,0.6620967388153076,0.30039143562316895
10,9.365828191221226e-06,76,0.3016134202480316,,
11,,83,,0.6572580337524414,0.2990874946117401
11,1.0459676559548825e-05,83,0.2941228747367859,,
12,,90,,0.6600806713104248,0.29788070917129517
12,1.1647061910480261e-05,90,0.29463860392570496,,
13,,97,,0.663306474685669,0.2962595522403717
13,1.2925307601108216e-05,97,0.2920478880405426,,
14,,104,,0.665725827217102,0.296598345041275
14,1.4291535080701578e-05,104,0.28980982303619385,,
15,,111,,0.664919376373291,0.29940804839134216
15,1.5742669347673655e-05,111,0.285946249961853,,
16,,118,,0.6677418947219849,0.30262017250061035
16,1.7275442587560974e-05,118,0.28027287125587463,,
17,,125,,0.6701613068580627,0.30555984377861023
17,1.8886405086959712e-05,125,0.2702849209308624,,
18,,132,,0.6754032373428345,0.30848896503448486
18,2.0571924324030988e-05,132,0.2733266353607178,,
19,,139,,0.6774193644523621,0.31022143363952637
19,2.2328211343847215e-05,139,0.2765619456768036,,
20,,146,,0.6822580695152283,0.32223084568977356
20,2.4151308025466278e-05,146,0.2636641561985016,,
21,,153,,0.6834677457809448,0.30504199862480164
21,2.603711254778318e-05,153,0.26248058676719666,,
22,,160,,0.6891129016876221,0.3043496608734131
22,2.7981373932561837e-05,160,0.260647714138031,,
23,,167,,0.6915322542190552,0.3054247796535492
23,2.9979719329276122e-05,167,0.2582755982875824,,
24,,174,,0.6919354796409607,0.31493595242500305
24,3.2027644920162857e-05,174,0.25569671392440796,,
25,,181,,0.6955645084381104,0.3131074607372284
25,3.412054866203107e-05,181,0.25085538625717163,,
26,,188,,0.7016129493713379,0.315623939037323
26,3.625369936344214e-05,188,0.2495914101600647,,
27,,195,,0.7028225660324097,0.3547899127006531
27,3.842230944428593e-05,195,0.24508918821811676,,
28,,202,,0.7048386931419373,0.32156309485435486
28,4.0621500374982134e-05,202,0.24560999870300293,,
29,,209,,0.7133064270019531,0.30705299973487854
29,4.2846299038501456e-05,209,0.24937433004379272,,
