epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
0,,6,,,0.5592741966247559,0.67767733335495
0,4.0030536183621734e-06,6,0.45776820182800293,0.7021483778953552,,
1,,13,,,0.5979838371276855,0.6708980798721313
1,4.063194410264259e-06,13,0.46791499853134155,0.6985069513320923,,
2,,20,,,0.6270161271095276,0.6658245325088501
2,4.2312722143833525e-06,20,0.5357286930084229,0.6906633377075195,,
3,,27,,,0.6584677696228027,0.6630120873451233
3,4.506909135670867e-06,27,0.5520749092102051,0.6891484260559082,,
4,,34,,,0.6858870983123779,0.6570698022842407
4,4.889483989245491e-06,34,0.6010375022888184,0.6821877956390381,,
5,,41,,,0.7060483694076538,0.6529033184051514
5,5.3781350288772956e-06,41,0.6205465793609619,0.6795290112495422,,
6,,48,,,0.7189515829086304,0.6488901972770691
6,5.971763130219188e-06,48,0.6142712831497192,0.6788143515586853,,
7,,55,,,0.7302418947219849,0.6415244340896606
7,6.66903088131221e-06,55,0.645546555519104,0.6728991270065308,,
8,,62,,,0.733467698097229,0.6308600306510925
8,7.468368494301103e-06,62,0.6333502531051636,0.6733217239379883,,
9,,69,,,0.7379032373428345,0.6196593642234802
9,8.367976079171058e-06,69,0.6496710181236267,0.6679283976554871,,
10,,76,,,0.7439515590667725,0.6124026775360107
10,9.365828191221226e-06,76,0.6571356058120728,0.6657586693763733,,
11,,83,,,0.7479838132858276,0.6100276112556458
11,1.0459676559548825e-05,83,0.6950911283493042,0.6552945971488953,,
12,,90,,,0.7512096166610718,0.6064150333404541
12,1.1647061910480261e-05,90,0.6816801428794861,0.6520274877548218,,
13,,97,,,0.7524193525314331,0.5955982208251953
13,1.2925307601108216e-05,97,0.7027075290679932,0.6394327878952026,,
14,,104,,,0.7536290884017944,0.5826136469841003
14,1.4291535080701578e-05,104,0.6930668354034424,0.6407455801963806,,
15,,111,,,0.7536290884017944,0.5810691714286804
15,1.5742669347673655e-05,111,0.7099696397781372,0.6274298429489136,,
16,,118,,,0.7471774816513062,0.5684232711791992
16,1.7275442587560974e-05,118,0.7155364155769348,0.6185493469238281,,
17,,125,,,0.7451612949371338,0.5652305483818054
17,1.8886405086959712e-05,125,0.7286689877510071,0.6085880994796753,,
18,,132,,,0.7435483932495117,0.5721697807312012
18,2.0571924324030988e-05,132,0.7529098987579346,0.5902376174926758,,
19,,139,,,0.7350806593894958,0.5871320366859436
19,2.2328211343847215e-05,139,0.7563512325286865,0.5826392769813538,,
20,,146,,,0.7290322780609131,0.5641308426856995
20,2.4151308025466278e-05,146,0.7464321851730347,0.5789662599563599,,
21,,153,,,0.725806474685669,0.5907694101333618
21,2.603711254778318e-05,153,0.7548836469650269,0.5674453973770142,,
22,,160,,,0.7225806713104248,0.5854102373123169
22,2.7981373932561837e-05,160,0.7594382762908936,0.5595732927322388,,
23,,167,,,0.7141128778457642,0.5965612530708313
23,2.9979719329276122e-05,167,0.7716852426528931,0.552178144454956,,
24,,174,,,0.7064516544342041,0.6462072730064392
24,3.2027644920162857e-05,174,0.7800101041793823,0.5536377429962158,,
25,,181,,,0.7024194002151489,0.6076364517211914
25,3.412054866203107e-05,181,0.7875000238418579,0.5557352900505066,,
26,,188,,,0.7112903594970703,0.6890026926994324
26,3.625369936344214e-05,188,0.7952176332473755,0.5451369881629944,,
27,,195,,,0.699999988079071,0.6140684485435486
27,3.842230944428593e-05,195,0.7775303721427917,0.5436650514602661,,
28,,202,,,0.6987903118133545,0.6834951639175415
28,4.0621500374982134e-05,202,0.8100455403327942,0.5158970952033997,,
29,,209,,,0.70322585105896,0.6430242657661438
29,4.2846299038501456e-05,209,0.8217611312866211,0.5081676244735718,,
30,,216,,,0.6987903118133545,0.7772008180618286
30,4.509171412792057e-05,216,0.8081225156784058,0.5253879427909851,,
31,,223,,,0.6975806355476379,0.6956174969673157
31,4.735268157674e-05,223,0.8397014141082764,0.4863482713699341,,
