,roc_auc_score,roc_auc_score,roc_auc_score,average_precision_score,average_precision_score,average_precision_score,f1_score,f1_score,f1_score,count
,mean,95%_low,95%_high,mean,95%_low,95%_high,mean,95%_low,95%_high,sum
0,0.7111991010047594,0.6603214212779515,0.7620767807315673,0.5536277048861578,0.5149000002575795,0.592355409514736,0.5949018410783117,0.4993319857581967,0.6904716963984266,200.0
1,0.7111991010047594,0.6603214212779516,0.7620767807315671,0.8225647145924058,0.7739723620881794,0.8711570670966321,0.7091545672845735,0.6708759450117098,0.7474331895574372,309.0
