epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
0,,6,,,0.4989919364452362,0.6745826601982117
0,4.0030536183621734e-06,6,0.48018723726272583,0.7724254131317139,,
1,,13,,,0.5064516067504883,0.6726191639900208
1,4.063194410264259e-06,13,0.4857540428638458,0.7354764938354492,,
2,,20,,,0.44596773386001587,0.679912269115448
2,4.2312722143833525e-06,20,0.485779345035553,0.7121200561523438,,
3,,27,,,0.5052419304847717,0.6882028579711914
3,4.506909135670867e-06,27,0.5207553505897522,0.6926867365837097,,
4,,34,,,0.4903225898742676,0.7009605765342712
4,4.889483989245491e-06,34,0.5112854242324829,0.6909665465354919,,
5,,41,,,0.49153226613998413,0.710744321346283
5,5.3781350288772956e-06,41,0.5204833149909973,0.692560613155365,,
6,,48,,,0.5104838609695435,0.7071718573570251
6,5.971763130219188e-06,48,0.5319585204124451,0.6896990537643433,,
7,,55,,,0.49979838728904724,0.7036787867546082
7,6.66903088131221e-06,55,0.5066928267478943,0.692876398563385,,
8,,62,,,0.4877016246318817,0.6981156468391418
8,7.468368494301103e-06,62,0.5326923131942749,0.6877562999725342,,
9,,69,,,0.5135080218315125,0.6879624128341675
9,8.367976079171058e-06,69,0.5747216939926147,0.6844791173934937,,
10,,76,,,0.4838709533214569,0.6859304308891296
10,9.365828191221226e-06,76,0.5357287526130676,0.6876096725463867,,
11,,83,,,0.5199596881866455,0.6860263347625732
11,1.0459676559548825e-05,83,0.5602479577064514,0.6822500228881836,,
12,,90,,,0.49737900495529175,0.6894767880439758
12,1.1647061910480261e-05,90,0.6251771450042725,0.6784132719039917,,
13,,97,,,0.5473790168762207,0.68965083360672
13,1.2925307601108216e-05,97,0.5959007740020752,0.6780160665512085,,
14,,104,,,0.5727822780609131,0.6915625929832458
14,1.4291535080701578e-05,104,0.5946356058120728,0.6746569275856018,,
15,,111,,,0.5169354677200317,0.6850690841674805
15,1.5742669347673655e-05,111,0.6187753677368164,0.6734585165977478,,
16,,118,,,0.5606855154037476,0.6832085251808167
16,1.7275442587560974e-05,118,0.6356275081634521,0.66799396276474,,
17,,125,,,0.5594757795333862,0.6756659746170044
17,1.8886405086959712e-05,125,0.6348810791969299,0.662525475025177,,
