epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.6306451559066772,0.32110124826431274
0,4.0030536183621734e-06,6,0.3257017135620117,,
1,,13,,0.6487903594970703,0.3194997012615204
1,4.063194410264259e-06,13,0.3228675425052643,,
2,,20,,0.6697580814361572,0.3176957666873932
2,4.2312722143833525e-06,20,0.32464006543159485,,
3,,27,,0.6836693286895752,0.3156426250934601
3,4.506909135670867e-06,27,0.3207007646560669,,
4,,34,,0.6931451559066772,0.31314918398857117
4,4.889483989245491e-06,34,0.3182172179222107,,
5,,41,,0.7012096643447876,0.31103724241256714
5,5.3781350288772956e-06,41,0.31496089696884155,,
6,,48,,0.699999988079071,0.3089979887008667
6,5.971763130219188e-06,48,0.3115047514438629,,
7,,55,,0.6887096762657166,0.3072023391723633
7,6.66903088131221e-06,55,0.31164202094078064,,
8,,62,,0.6919355392456055,0.3052016794681549
8,7.468368494301103e-06,62,0.3077678680419922,,
9,,69,,0.6915322542190552,0.30223140120506287
9,8.367976079171058e-06,69,0.3067930042743683,,
10,,76,,0.6663306951522827,0.30000483989715576
10,9.365828191221226e-06,76,0.3045582175254822,,
11,,83,,0.6645160913467407,0.2972627282142639
11,1.0459676559548825e-05,83,0.30160167813301086,,
12,,90,,0.6602822542190552,0.2941131591796875
12,1.1647061910480261e-05,90,0.2949645519256592,,
13,,97,,0.6665322780609131,0.2921063303947449
13,1.2925307601108216e-05,97,0.2944437265396118,,
14,,104,,0.6673387289047241,0.28890445828437805
14,1.4291535080701578e-05,104,0.28791093826293945,,
15,,111,,0.6931451559066772,0.2868414521217346
15,1.5742669347673655e-05,111,0.28211456537246704,,
16,,118,,0.7016128897666931,0.2844807207584381
16,1.7275442587560974e-05,118,0.2811005711555481,,
17,,125,,0.7072581052780151,0.2831819951534271
17,1.8886405086959712e-05,125,0.2763684093952179,,
18,,132,,0.7318548560142517,0.28197500109672546
18,2.0571924324030988e-05,132,0.2705998420715332,,
19,,139,,0.7233871221542358,0.2814781963825226
19,2.2328211343847215e-05,139,0.26855504512786865,,
20,,146,,0.717943549156189,0.2797762453556061
20,2.4151308025466278e-05,146,0.26224732398986816,,
21,,153,,0.7181451916694641,0.2792706787586212
21,2.603711254778318e-05,153,0.2603592872619629,,
22,,160,,0.7264112234115601,0.2796090543270111
22,2.7981373932561837e-05,160,0.2565956115722656,,
23,,167,,0.7145161032676697,0.2819995582103729
23,2.9979719329276122e-05,167,0.2533343732357025,,
24,,174,,0.7328628301620483,0.2827666103839874
24,3.2027644920162857e-05,174,0.2504577040672302,,
25,,181,,0.7262096405029297,0.28967607021331787
25,3.412054866203107e-05,181,0.24577943980693817,,
26,,188,,0.7334677577018738,0.31625890731811523
26,3.625369936344214e-05,188,0.24570459127426147,,
27,,195,,0.7223790287971497,0.30711451172828674
27,3.842230944428593e-05,195,0.24589838087558746,,
28,,202,,0.731249988079071,0.3052895963191986
28,4.0621500374982134e-05,202,0.24534964561462402,,
29,,209,,0.7284274101257324,0.2938597500324249
29,4.2846299038501456e-05,209,0.23780250549316406,,
30,,216,,0.7377016544342041,0.29869866371154785
30,4.509171412792057e-05,216,0.22758270800113678,,
31,,223,,0.7264113426208496,0.30800119042396545
31,4.735268157674e-05,223,0.22687117755413055,,
