,roc_auc_score,roc_auc_score,roc_auc_score,average_precision_score,average_precision_score,average_precision_score,f1_score,f1_score,f1_score,count
,mean,95%_low,95%_high,mean,95%_low,95%_high,mean,95%_low,95%_high,sum
0,0.5248260223629682,,,0.41464072352785586,,,0.549520766773163,,,87.0
1,0.5248260223629682,,,0.6580836187907457,,,0.09032258064516129,,,147.0
