epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
0,,6,,,0.586693525314331,0.6958585381507874
0,1.2000650713162031e-05,6,0.5586285591125488,0.7223798632621765,,
1,,13,,,0.6338709592819214,0.7636736631393433
1,1.2013448213110678e-05,13,0.5944331884384155,0.6887930035591125,,
2,,20,,,0.6435483694076538,0.7116420269012451
2,1.2049237739120144e-05,20,0.6368167996406555,0.6917917132377625,,
3,,27,,,0.6342742443084717,0.6544413566589355
3,1.2108017472201027e-05,27,0.6988613605499268,0.657034158706665,,
4,,34,,,0.6691532135009766,0.6342664361000061
4,1.2189776498416904e-05,34,0.7250252962112427,0.6483379006385803,,
5,,41,,,0.647580623626709,0.6332802772521973
5,1.229450117534725e-05,41,0.7171558141708374,0.6460938453674316,,
6,,48,,,0.6737903356552124,0.6486958265304565
6,1.2422175132087432e-05,48,0.7386639714241028,0.6257423758506775,,
7,,55,,,0.6733871102333069,0.6620262861251831
7,1.2572776540764607e-05,55,0.7104756832122803,0.6273841857910156,,
8,,62,,,0.688306450843811,0.6357468366622925
8,1.2746284483000636e-05,62,0.7250000238418579,0.6210173964500427,,
9,,69,,,0.685282289981842,0.6162441968917847
9,1.2942666216986254e-05,69,0.7242156267166138,0.6133285760879517,,
10,,76,,,0.6858870983123779,0.6092259287834167
10,1.316189536737511e-05,76,0.7361588478088379,0.603943407535553,,
11,,83,,,0.7030242085456848,0.6151349544525146
11,1.3403935554379132e-05,83,0.7484817504882812,0.5926746726036072,,
12,,90,,,0.7052419185638428,0.616733968257904
12,1.3668749488715548e-05,90,0.738208532333374,0.5914088487625122,,
13,,97,,,0.7088709473609924,0.6156265139579773
13,1.3956288967165165e-05,97,0.7553643584251404,0.5780280232429504,,
14,,104,,,0.7090725898742676,0.6046708226203918
14,1.4266513971961103e-05,104,0.7566295862197876,0.5740971565246582,,
15,,111,,,0.7110887169837952,0.6026798486709595
15,1.4599373571400065e-05,111,0.754807710647583,0.5673263669013977,,
16,,118,,,0.7127016186714172,0.6084802150726318
16,1.4954813195799943e-05,118,0.7606022357940674,0.5609533190727234,,
17,,125,,,0.7151209712028503,0.6056098341941833
17,1.5332776456489228e-05,125,0.7555415034294128,0.5631235241889954,,
18,,132,,,0.7177419662475586,0.6074508428573608
18,1.5733203326817602e-05,132,0.7667510509490967,0.5516694188117981,,
19,,139,,,0.7193548083305359,0.6101565361022949
