epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.5403225421905518,0.32919374108314514
0,4.0030536183621734e-06,6,0.32968869805336,,
1,,13,,0.5737903118133545,0.32719865441322327
1,4.063194410264259e-06,13,0.3289336860179901,,
2,,20,,0.6048387289047241,0.3238108158111572
2,4.2312722143833525e-06,20,0.3274458944797516,,
3,,27,,0.625806450843811,0.3208773136138916
3,4.506909135670867e-06,27,0.32572469115257263,,
4,,34,,0.6455645561218262,0.3178413212299347
4,4.889483989245491e-06,34,0.3223969042301178,,
5,,41,,0.6673387289047241,0.3149374723434448
5,5.3781350288772956e-06,41,0.3198869824409485,,
6,,48,,0.6870967745780945,0.3120403587818146
6,5.971763130219188e-06,48,0.322277307510376,,
7,,55,,0.7064516544342041,0.3082944452762604
7,6.66903088131221e-06,55,0.3196788728237152,,
8,,62,,0.7189515829086304,0.30498364567756653
8,7.468368494301103e-06,62,0.31921929121017456,,
9,,69,,0.7346774339675903,0.3013353645801544
9,8.367976079171058e-06,69,0.3119640648365021,,
10,,76,,0.7487903237342834,0.2970288097858429
10,9.365828191221226e-06,76,0.31080371141433716,,
11,,83,,0.7560483813285828,0.29254159331321716
11,1.0459676559548825e-05,83,0.3083004355430603,,
12,,90,,0.7584677338600159,0.2882872223854065
12,1.1647061910480261e-05,90,0.30736494064331055,,
13,,97,,0.7596774101257324,0.28511616587638855
13,1.2925307601108216e-05,97,0.30540865659713745,,
14,,104,,0.7616935968399048,0.280304878950119
14,1.4291535080701578e-05,104,0.30056241154670715,,
15,,111,,0.7580645084381104,0.27581271529197693
15,1.5742669347673655e-05,111,0.2932613790035248,,
16,,118,,0.7580645084381104,0.2721247673034668
16,1.7275442587560974e-05,118,0.2878124713897705,,
17,,125,,0.7572580575942993,0.2705588936805725
17,1.8886405086959712e-05,125,0.28500303626060486,,
18,,132,,0.7540322542190552,0.2679363489151001
18,2.0571924324030988e-05,132,0.2776976227760315,,
19,,139,,0.7475806474685669,0.26858869194984436
19,2.2328211343847215e-05,139,0.27912530303001404,,
20,,146,,0.7435483932495117,0.2727630138397217
20,2.4151308025466278e-05,146,0.2742895781993866,,
21,,153,,0.7387096881866455,0.2719711363315582
21,2.603711254778318e-05,153,0.26746031641960144,,
22,,160,,0.7354838848114014,0.27343377470970154
22,2.7981373932561837e-05,160,0.2644903361797333,,
23,,167,,0.7278226017951965,0.2751210629940033
23,2.9979719329276122e-05,167,0.26021718978881836,,
24,,174,,0.7209677696228027,0.2811719477176666
24,3.2027644920162857e-05,174,0.2541695535182953,,
25,,181,,0.7141128778457642,0.28471148014068604
25,3.412054866203107e-05,181,0.2510271668434143,,
26,,188,,0.704032301902771,0.28997206687927246
26,3.625369936344214e-05,188,0.24815507233142853,,
27,,195,,0.70322585105896,0.2917064428329468
27,3.842230944428593e-05,195,0.24224743247032166,,
28,,202,,0.7028225660324097,0.31398552656173706
28,4.0621500374982134e-05,202,0.2379741221666336,,
29,,209,,0.704032301902771,0.3153446912765503
29,4.2846299038501456e-05,209,0.2389742136001587,,
30,,216,,0.6991935968399048,0.30567219853401184
30,4.509171412792057e-05,216,0.2367377132177353,,
31,,223,,0.6931451559066772,0.34691277146339417
31,4.735268157674e-05,223,0.2328922301530838,,
