epoch,learning_rate,step,training_auroc,training_coral_loss,training_coral_weight,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,6,,,,,,,0.47197583317756653,0.8428599238395691
0,4.000557510153158e-06,6,0.5299088954925537,0.00013547434355132282,0.02500000223517418,0.7952016592025757,0.7951982021331787,0.7952016592025757,,
1,,13,,,,,,,0.5026209354400635,0.77093505859375
1,4.011530563730048e-06,13,0.5079959630966187,0.00013189604214858264,0.05000000447034836,0.7421849966049194,0.7421784996986389,0.7421849966049194,,
2,,20,,,,,,,0.4346774220466614,0.7303555607795715
2,4.042216914967867e-06,20,0.5234438180923462,0.0001296061382163316,0.07499999552965164,0.7078729271888733,0.7078632712364197,0.7078729271888733,,
3,,27,,,,,,,0.4667338728904724,0.7033528089523315
3,4.092603376193438e-06,27,0.5109944343566895,0.00012659066123887897,0.10000000894069672,0.6984153985977173,0.6984027028083801,0.6984153985977173,,
4,,34,,,,,,,0.47822579741477966,0.6846811175346375
4,4.162671302765375e-06,34,0.5126898288726807,0.00014987782924436033,0.125,0.6938285231590271,0.6938098073005676,0.6938285231590271,,
5,,41,,,,,,,0.5306451320648193,0.6790266036987305
5,4.252387952874415e-06,41,0.569762110710144,0.00012542703188955784,0.14999999105930328,0.686067521572113,0.6860487461090088,0.686067521572113,,
6,,48,,,,,,,0.5911290645599365,0.6680306196212769
6,4.3617214942059945e-06,48,0.5565283298492432,0.0001391302648698911,0.17499998211860657,0.6883872747421265,0.6883628964424133,0.6883872747421265,,
7,,55,,,,,,,0.5737903118133545,0.6722769141197205
7,4.49062326879357e-06,55,0.5711411833763123,0.00015034255920909345,0.20000001788139343,0.6854793429374695,0.6854493021965027,0.6854793429374695,,
8,,62,,,,,,,0.5836693048477173,0.6752337217330933
8,4.639040525944438e-06,62,0.6163967847824097,0.000127272549434565,0.20000001788139343,0.6751711964607239,0.6751458048820496,0.6751711964607239,,
9,,69,,,,,,,0.6370967626571655,0.6747299432754517
9,4.806915057997685e-06,69,0.6263158321380615,0.0001342041650786996,0.20000001788139343,0.672516405582428,0.6724895238876343,0.672516405582428,,
10,,76,,,,,,,0.5780242085456848,0.6894724369049072
10,4.99417456012452e-06,76,0.6294281482696533,0.00013285999011714011,0.20000001788139343,0.6727108359336853,0.6726841926574707,0.6727108359336853,,
11,,83,,,,,,,0.6036290526390076,0.6888964772224426
11,5.200744453759398e-06,83,0.6270875334739685,0.0001328455109614879,0.20000001788139343,0.6688048243522644,0.6687782406806946,0.6688048243522644,,
12,,90,,,,,,,0.6064516305923462,0.6847559809684753
12,5.4265392464003526e-06,90,0.6455339193344116,0.00013035185111220926,0.20000001788139343,0.6661128997802734,0.6660867929458618,0.6661128997802734,,
13,,97,,,,,,,0.6048387289047241,0.6864039897918701
13,5.671465714840451e-06,97,0.6504554748535156,0.0001349356462014839,0.20000001788139343,0.6637776494026184,0.6637506484985352,0.6637776494026184,,
14,,104,,,,,,,0.6471773386001587,0.6714566349983215
14,5.9354233599151485e-06,104,0.6741143465042114,0.00014231025124900043,0.20000001788139343,0.6574390530586243,0.6574106216430664,0.6574390530586243,,
15,,111,,,,,,,0.6499999761581421,0.6686443090438843
15,6.218304861249635e-06,111,0.7300607562065125,0.0001506027183495462,0.20000001788139343,0.6431613564491272,0.6431312561035156,0.6431613564491272,,
16,,118,,,,,,,0.6153225898742676,0.6651085019111633
16,6.519993348774733e-06,118,0.682350754737854,0.00013972015585750341,0.20000001788139343,0.6496073603630066,0.6495794653892517,0.6496073603630066,,
17,,125,,,,,,,0.6270161271095276,0.6593079566955566
17,6.840362857474247e-06,125,0.6986588835716248,0.00018677947809919715,0.20000001788139343,0.6423437595367432,0.6423063278198242,0.6423437595367432,,
18,,132,,,,,,,0.6401209831237793,0.6517179012298584
18,7.179284239100525e-06,132,0.7394610047340393,0.00014189485227689147,0.20000001788139343,0.6349552273750305,0.6349268555641174,0.6349552273750305,,
19,,139,,,,,,,0.6407257914543152,0.6579267382621765
19,7.536617886216845e-06,139,0.7087803483009338,0.00017235917039215565,0.20000001788139343,0.6357894539833069,0.6357549428939819,0.6357894539833069,,
20,,146,,,,,,,0.6409274339675903,0.662381112575531
20,7.912217370176222e-06,146,0.7351341247558594,0.00017086166189983487,0.20000001788139343,0.6266874670982361,0.626653254032135,0.6266874670982361,,
21,,153,,,,,,,0.6592742204666138,0.6536108255386353
21,8.3059258031426e-06,153,0.7425607442855835,0.00016259800759144127,0.20000001788139343,0.621204137802124,0.6211715936660767,0.621204137802124,,
22,,160,,,,,,,0.6360887289047241,0.6546947956085205
22,8.71758493303787e-06,160,0.7447115182876587,0.00017679165466688573,0.20000001788139343,0.6180301904678345,0.6179947853088379,0.6180301904678345,,
23,,167,,,,,,,0.6288306713104248,0.6482317447662354
23,9.147023774858098e-06,167,0.738208532333374,0.00017617967387195677,0.20000001788139343,0.6130667328834534,0.6130315065383911,0.6130667328834534,,
24,,174,,,,,,,0.6481854915618896,0.6469180583953857
24,9.594067705620546e-06,174,0.7538714408874512,0.00017668049258645624,0.20000001788139343,0.6029994487762451,0.6029641032218933,0.6029994487762451,,
25,,181,,,,,,,0.6675403118133545,0.6387790441513062
25,1.0058528459921945e-05,181,0.7486083507537842,0.00020819506607949734,0.20000001788139343,0.6002671122550964,0.6002255082130432,0.6002671122550964,,
26,,188,,,,,,,0.6913306713104248,0.6302669644355774
26,1.0540221410337836e-05,188,0.7452934980392456,0.00020779801707249135,0.20000001788139343,0.5973185896873474,0.597277045249939,0.5973185896873474,,
27,,195,,,,,,,0.6721774339675903,0.6523013114929199
27,1.1038943739549723e-05,195,0.7590587139129639,0.00022371966042555869,0.20000001788139343,0.5851151943206787,0.5850704312324524,0.5851151943206787,,
28,,202,,,,,,,0.6661289930343628,0.6348562240600586
