epoch,learning_rate,step,training_auroc,training_domain_acc,training_domain_loss,training_domain_weight,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,6,,,,,,,,0.49637097120285034,0.6685505509376526
0,4.001942670583958e-06,6,0.4753289222717285,0.4969976246356964,0.6972066164016724,0.05000000074505806,1.4197840690612793,0.7225774526596069,1.4197840690612793,,
1,,13,,,,,,,,0.5189516544342041,0.6679663062095642
1,4.040205567434896e-06,13,0.49382591247558594,0.4806794226169586,0.7002630829811096,0.10000000149011612,1.4157875776290894,0.715524435043335,1.4157875776290894,,
2,,20,,,,,,,,0.5221774578094482,0.6687266826629639
2,4.147169875068357e-06,20,0.5175101161003113,0.4806794226169586,0.6990755200386047,0.14999999105930328,1.408164143562317,0.7090886831283569,1.408164143562317,,
3,,27,,,,,,,,0.534274160861969,0.6694815158843994
3,4.322683253121795e-06,27,0.5297824144363403,0.4919411242008209,0.6962406039237976,0.20000000298023224,1.4003114700317383,0.7040708065032959,1.4003114700317383,,
4,,34,,,,,,,,0.5229839086532593,0.6704360246658325
4,4.566494226310169e-06,34,0.5660425424575806,0.4969976246356964,0.6965585947036743,0.25,1.3949562311172485,0.6983974575996399,1.3949562311172485,,
5,,41,,,,,,,,0.5415322780609131,0.67210453748703
5,4.878252639173297e-06,41,0.5750505924224854,0.4806794226169586,0.7009421586990356,0.29999998211860657,1.3960907459259033,0.6951485276222229,1.3960907459259033,,
6,,48,,,,,,,,0.5411290526390076,0.6744722127914429
6,5.25751283930731e-06,48,0.5761640071868896,0.4806794226169586,0.7059339880943298,0.3499999940395355,1.3988711833953857,0.6929373145103455,1.3988711833953857,,
7,,55,,,,,,,,0.5594757795333862,0.6757896542549133
7,5.7037318583752494e-06,55,0.5971660017967224,0.4919411242008209,0.7064971327781677,0.4000000059604645,1.395937442779541,0.6894403696060181,1.395937442779541,,
8,,62,,,,,,,,0.5774193406105042,0.6781712770462036
8,6.2162680478650145e-06,62,0.6114625930786133,0.4969976246356964,0.7087231874465942,0.45000001788139343,1.3955079317092896,0.6867846846580505,1.3955079317092896,,
9,,69,,,,,,,,0.5975806713104248,0.6791027784347534
9,6.794390628783731e-06,69,0.6239877939224243,0.4806794226169586,0.7203122973442078,0.5,1.4053599834442139,0.6850476264953613,1.4053599834442139,,
10,,76,,,,,,,,0.6145160794258118,0.6798093914985657
