epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,6,,0.49395161867141724,0.11451766639947891
0,4.0030536183621734e-06,6,0.15086908638477325,,
1,,13,,0.47661292552948,0.08947528898715973
1,4.063194410264259e-06,13,0.11465727537870407,,
2,,20,,0.46854835748672485,0.0873437225818634
2,4.2312722143833525e-06,20,0.09299752861261368,,
3,,27,,0.4604838490486145,0.1001461073756218
3,4.506909135670867e-06,27,0.08571381866931915,,
4,,34,,0.47056448459625244,0.11304808408021927
4,4.889483989245491e-06,34,0.0893188938498497,,
5,,41,,0.49919354915618896,0.11313521862030029
5,5.3781350288772956e-06,41,0.09134621918201447,,
6,,48,,0.5463709831237793,0.1015867218375206
6,5.971763130219188e-06,48,0.08821509778499603,,
7,,55,,0.57822585105896,0.08886685222387314
7,6.66903088131221e-06,55,0.08268585801124573,,
8,,62,,0.5959677696228027,0.0821608155965805
8,7.468368494301103e-06,62,0.08052416145801544,,
9,,69,,0.6004031896591187,0.08070743083953857
9,8.367976079171058e-06,69,0.08111440390348434,,
10,,76,,0.6124999523162842,0.0817452222108841
10,9.365828191221226e-06,76,0.07998502254486084,,
11,,83,,0.6213709712028503,0.08374728262424469
11,1.0459676559548825e-05,83,0.07721183449029922,,
12,,90,,0.6270161867141724,0.08526721596717834
12,1.1647061910480261e-05,90,0.07556727528572083,,
13,,97,,0.6334677338600159,0.08472166210412979
13,1.2925307601108216e-05,97,0.07629293948411942,,
14,,104,,0.6358871459960938,0.08079201728105545
14,1.4291535080701578e-05,104,0.07409162819385529,,
15,,111,,0.6354838609695435,0.07993706315755844
15,1.5742669347673655e-05,111,0.07213003188371658,,
16,,118,,0.6399193406105042,0.07902965694665909
16,1.7275442587560974e-05,118,0.07277598977088928,,
17,,125,,0.6411290168762207,0.0799044817686081
17,1.8886405086959712e-05,125,0.07132908701896667,,
18,,132,,0.641532301902771,0.07785848528146744
18,2.0571924324030988e-05,132,0.07126513123512268,,
19,,139,,0.6427419185638428,0.07876552641391754
19,2.2328211343847215e-05,139,0.06998955458402634,,
20,,146,,0.6443548202514648,0.08032805472612381
20,2.4151308025466278e-05,146,0.06869291514158249,,
21,,153,,0.6459677219390869,0.078971266746521
21,2.603711254778318e-05,153,0.06844012439250946,,
22,,160,,0.647580623626709,0.07920755445957184
22,2.7981373932561837e-05,160,0.06765644997358322,,
23,,167,,0.6495968103408813,0.07939683645963669
23,2.9979719329276122e-05,167,0.06584098935127258,,
24,,174,,0.6532257795333862,0.07914253324270248
24,3.2027644920162857e-05,174,0.0693606287240982,,
25,,181,,0.6596773862838745,0.08093209564685822
25,3.412054866203107e-05,181,0.06638531386852264,,
26,,188,,0.6665322780609131,0.07941745966672897
26,3.625369936344214e-05,188,0.06434588134288788,,
27,,195,,0.6681451797485352,0.07981684058904648
27,3.842230944428593e-05,195,0.06380095332860947,,
28,,202,,0.6629031896591187,0.0827348455786705
28,4.0621500374982134e-05,202,0.06269281357526779,,
29,,209,,0.6665322780609131,0.08009536564350128
29,4.2846299038501456e-05,209,0.06449148058891296,,
30,,216,,0.670967698097229,0.08026978373527527
30,4.509171412792057e-05,216,0.06118287518620491,,
31,,223,,0.6713709831237793,0.07916916906833649
31,4.735268157674e-05,223,0.06337003409862518,,
