epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
0,,6,,,0.53125,0.7528046369552612
0,4.0030536183621734e-06,6,0.5539726614952087,0.7225821614265442,,
1,,13,,,0.5377016067504883,0.7148623466491699
1,4.063194410264259e-06,13,0.5915359258651733,0.6966826915740967,,
2,,20,,,0.5588710308074951,0.6930703520774841
2,4.2312722143833525e-06,20,0.5677884817123413,0.6856772899627686,,
3,,27,,,0.5731854438781738,0.6803359985351562
3,4.506909135670867e-06,27,0.5927378535270691,0.6773211359977722,,
4,,34,,,0.6129032373428345,0.6674522161483765
4,4.889483989245491e-06,34,0.617155909538269,0.6722232103347778,,
5,,41,,,0.5991935729980469,0.667317807674408
5,5.3781350288772956e-06,41,0.6359817981719971,0.664986789226532,,
6,,48,,,0.5854839086532593,0.6702402234077454
6,5.971763130219188e-06,48,0.6641194820404053,0.6563587188720703,,
7,,55,,,0.670161247253418,0.6568410396575928
7,6.66903088131221e-06,55,0.7094888687133789,0.6445781588554382,,
8,,62,,,0.6889113187789917,0.651080310344696
8,7.468368494301103e-06,62,0.6924341917037964,0.6433722376823425,,
9,,69,,,0.67177414894104,0.6435834169387817
9,8.367976079171058e-06,69,0.7562500238418579,0.6258866786956787,,
10,,76,,,0.7328628897666931,0.6196051836013794
10,9.365828191221226e-06,76,0.7772393822669983,0.615882396697998,,
11,,83,,,0.7427419424057007,0.6084238886833191
11,1.0459676559548825e-05,83,0.7909919023513794,0.6033176183700562,,
12,,90,,,0.6842741966247559,0.6201533675193787
12,1.1647061910480261e-05,90,0.7894231081008911,0.5882489085197449,,
13,,97,,,0.7465725541114807,0.5960896611213684
13,1.2925307601108216e-05,97,0.8076417446136475,0.5711840391159058,,
14,,104,,,0.725806474685669,0.5896422863006592
14,1.4291535080701578e-05,104,0.8131072521209717,0.5537534952163696,,
15,,111,,,0.7143145203590393,0.5888141393661499
15,1.5742669347673655e-05,111,0.8093370199203491,0.5406605005264282,,
16,,118,,,0.7385080456733704,0.5882152318954468
16,1.7275442587560974e-05,118,0.8257591128349304,0.5196338891983032,,
17,,125,,,0.7550402879714966,0.5770637392997742
17,1.8886405086959712e-05,125,0.8267205953598022,0.5074836015701294,,
18,,132,,,0.7354838848114014,0.5817068815231323
18,2.0571924324030988e-05,132,0.835425078868866,0.49108389019966125,,
19,,139,,,0.6858870983123779,0.6016828417778015
19,2.2328211343847215e-05,139,0.843977689743042,0.47457802295684814,,
20,,146,,,0.7352822422981262,0.5800133347511292
20,2.4151308025466278e-05,146,0.8579453229904175,0.4612533152103424,,
21,,153,,,0.7487903237342834,0.6072725653648376
21,2.603711254778318e-05,153,0.8636640310287476,0.45253440737724304,,
22,,160,,,0.7431451678276062,0.5778180956840515
22,2.7981373932561837e-05,160,0.8700658082962036,0.43878695368766785,,
23,,167,,,0.7556451559066772,0.5670068860054016
23,2.9979719329276122e-05,167,0.8861842155456543,0.4251636564731598,,
24,,174,,,0.7649194002151489,0.5994786620140076
24,3.2027644920162857e-05,174,0.8947116136550903,0.40460601449012756,,
25,,181,,,0.7641129493713379,0.5963005423545837
25,3.412054866203107e-05,181,0.9190536737442017,0.3673623204231262,,
26,,188,,,0.7788306474685669,0.6039970517158508
26,3.625369936344214e-05,188,0.9216599464416504,0.35214948654174805,,
27,,195,,,0.7643145322799683,0.6506755352020264
27,3.842230944428593e-05,195,0.9435222148895264,0.30868402123451233,,
28,,202,,,0.778225839138031,0.6302082538604736
28,4.0621500374982134e-05,202,0.9399291276931763,0.3054482042789459,,
29,,209,,,0.7675403356552124,0.7170059084892273
29,4.2846299038501456e-05,209,0.9581224918365479,0.26762670278549194,,
30,,216,,,0.7564516067504883,0.7049560546875
30,4.509171412792057e-05,216,0.9466092586517334,0.2905355989933014,,
31,,223,,,0.7520161271095276,0.8642622232437134
31,4.735268157674e-05,223,0.9565030336380005,0.2609385550022125,,
