epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
0,,6,,,0.5467742085456848,0.6960827112197876
0,4.0030536183621734e-06,6,0.5487284660339355,0.6923866868019104,,
1,,13,,,0.5862903594970703,0.6879568099975586
1,4.063194410264259e-06,13,0.5256073474884033,0.693304181098938,,
2,,20,,,0.61330646276474,0.6806619763374329
2,4.2312722143833525e-06,20,0.5248734951019287,0.6941700577735901,,
3,,27,,,0.6326613426208496,0.6764427423477173
3,4.506909135670867e-06,27,0.5947368144989014,0.6830824613571167,,
4,,34,,,0.6487903594970703,0.671333372592926
4,4.889483989245491e-06,34,0.618243932723999,0.680290699005127,,
5,,41,,,0.6689516305923462,0.6664549708366394
5,5.3781350288772956e-06,41,0.6275556683540344,0.6760696768760681,,
6,,48,,,0.6846774220466614,0.6550366282463074
6,5.971763130219188e-06,48,0.6243420839309692,0.6765525341033936,,
7,,55,,,0.7052419185638428,0.6477073431015015
7,6.66903088131221e-06,55,0.6795546412467957,0.6668812036514282,,
8,,62,,,0.7173386812210083,0.6433383226394653
8,7.468368494301103e-06,62,0.6945850253105164,0.6617779731750488,,
9,,69,,,0.7318548560142517,0.637752890586853
9,8.367976079171058e-06,69,0.7163461446762085,0.654689610004425,,
10,,76,,,0.7411290407180786,0.636358380317688
10,9.365828191221226e-06,76,0.6836285591125488,0.6578040719032288,,
11,,83,,,0.749193549156189,0.6376349329948425
11,1.0459676559548825e-05,83,0.69539475440979,0.6503989696502686,,
12,,90,,,0.7544354200363159,0.62400883436203
12,1.1647061910480261e-05,90,0.7160677909851074,0.6399460434913635,,
13,,97,,,0.7532258033752441,0.6064034104347229
13,1.2925307601108216e-05,97,0.7188764810562134,0.6332985162734985,,
14,,104,,,0.7540322542190552,0.5976668000221252
14,1.4291535080701578e-05,104,0.7357794046401978,0.6260347962379456,,
15,,111,,,0.7540322542190552,0.5987235307693481
15,1.5742669347673655e-05,111,0.7360576391220093,0.6159824132919312,,
16,,118,,,0.7532258033752441,0.6086257696151733
16,1.7275442587560974e-05,118,0.7333501577377319,0.6108153462409973,,
17,,125,,,0.7479838728904724,0.5866007208824158
17,1.8886405086959712e-05,125,0.7511892318725586,0.5974113345146179,,
18,,132,,,0.7439516186714172,0.6006849408149719
18,2.0571924324030988e-05,132,0.7597925066947937,0.5900168418884277,,
19,,139,,,0.7379032373428345,0.5964077115058899
19,2.2328211343847215e-05,139,0.7536437511444092,0.5873977541923523,,
20,,146,,,0.7342742085456848,0.6094703078269958
20,2.4151308025466278e-05,146,0.7576416730880737,0.5796545743942261,,
21,,153,,,0.7350806593894958,0.607660174369812
21,2.603711254778318e-05,153,0.7877529859542847,0.56209796667099,,
22,,160,,,0.7298387289047241,0.6017867922782898
22,2.7981373932561837e-05,160,0.7686234712600708,0.5791753530502319,,
23,,167,,,0.7254031896591187,0.6247187852859497
23,2.9979719329276122e-05,167,0.7927125692367554,0.5664573907852173,,
24,,174,,,0.7193548679351807,0.6096096634864807
24,3.2027644920162857e-05,174,0.7942054271697998,0.5695624947547913,,
25,,181,,,0.7193548679351807,0.6167142391204834
25,3.412054866203107e-05,181,0.8113107681274414,0.5511918663978577,,
26,,188,,,0.7181451916694641,0.6131737232208252
26,3.625369936344214e-05,188,0.8086285591125488,0.5443151593208313,,
27,,195,,,0.7213709354400635,0.6459071636199951
27,3.842230944428593e-05,195,0.8198380470275879,0.5362395644187927,,
28,,202,,,0.7181451320648193,0.628690242767334
28,4.0621500374982134e-05,202,0.8175860643386841,0.5328096151351929,,
29,,209,,,0.7044354677200317,0.6422831416130066
29,4.2846299038501456e-05,209,0.8409665822982788,0.5157157182693481,,
30,,216,,,0.7040322422981262,0.8062208294868469
30,4.509171412792057e-05,216,0.8390941619873047,0.5191901326179504,,
31,,223,,,0.7213709354400635,0.6459831595420837
31,4.735268157674e-05,223,0.8313511610031128,0.5240307450294495,,
