epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
0,,6,,,0.4560483694076538,0.683708131313324
0,4.0030536183621734e-06,6,0.4244433045387268,0.7058237195014954,,
1,,13,,,0.510887086391449,0.6875110864639282
1,4.063194410264259e-06,13,0.5033527612686157,0.6973825693130493,,
2,,20,,,0.553830623626709,0.6793825030326843
2,4.2312722143833525e-06,20,0.5310222506523132,0.6904762387275696,,
3,,27,,,0.5885080099105835,0.6684364676475525
3,4.506909135670867e-06,27,0.5458248853683472,0.6870010495185852,,
4,,34,,,0.6030241847038269,0.6614059805870056
4,4.889483989245491e-06,34,0.5658527612686157,0.6775948405265808,,
5,,41,,,0.6272177696228027,0.6565935611724854
5,5.3781350288772956e-06,41,0.5648152828216553,0.6762823462486267,,
6,,48,,,0.6379032135009766,0.6503883600234985
6,5.971763130219188e-06,48,0.6833755373954773,0.6672677397727966,,
7,,55,,,0.6302419304847717,0.6414704918861389
7,6.66903088131221e-06,55,0.700430154800415,0.6608359813690186,,
8,,62,,,0.6493951678276062,0.6293742656707764
8,7.468368494301103e-06,62,0.7184463739395142,0.6519991159439087,,
9,,69,,,0.6768145561218262,0.6213856339454651
9,8.367976079171058e-06,69,0.7348178625106812,0.6420316696166992,,
10,,76,,,0.6814516186714172,0.61693274974823
10,9.365828191221226e-06,76,0.7280111312866211,0.6364052295684814,,
11,,83,,,0.7096773982048035,0.6179546117782593
11,1.0459676559548825e-05,83,0.7463056445121765,0.6226845979690552,,
12,,90,,,0.6993951797485352,0.6383404731750488
12,1.1647061910480261e-05,90,0.7376012206077576,0.61700040102005,,
13,,97,,,0.6862902641296387,0.6201027631759644
13,1.2925307601108216e-05,97,0.7288714647293091,0.6151937246322632,,
14,,104,,,0.6794354915618896,0.5966564416885376
14,1.4291535080701578e-05,104,0.7360830307006836,0.6013116836547852,,
15,,111,,,0.6842741966247559,0.5925011038780212
15,1.5742669347673655e-05,111,0.7311488389968872,0.5989388823509216,,
16,,118,,,0.6985887289047241,0.6203317046165466
16,1.7275442587560974e-05,118,0.7486588954925537,0.5800846219062805,,
17,,125,,,0.6893144845962524,0.6230835914611816
17,1.8886405086959712e-05,125,0.7502783536911011,0.5735653042793274,,
18,,132,,,0.6858870983123779,0.6043748259544373
18,2.0571924324030988e-05,132,0.7492408752441406,0.5680754780769348,,
19,,139,,,0.6830645203590393,0.6135099530220032
19,2.2328211343847215e-05,139,0.7563259601593018,0.563792884349823,,
20,,146,,,0.711693525314331,0.6413066983222961
20,2.4151308025466278e-05,146,0.7573127746582031,0.5532132387161255,,
21,,153,,,0.7151209115982056,0.6271011233329773
21,2.603711254778318e-05,153,0.7689018249511719,0.5458216667175293,,
22,,160,,,0.7122983932495117,0.6828600764274597
22,2.7981373932561837e-05,160,0.7711791396141052,0.5447348952293396,,
23,,167,,,0.7068548202514648,0.6550329327583313
23,2.9979719329276122e-05,167,0.7765688896179199,0.5436068177223206,,
24,,174,,,0.7114919424057007,0.6462728381156921
24,3.2027644920162857e-05,174,0.7799595594406128,0.5375301241874695,,
25,,181,,,0.7381048202514648,0.6289424300193787
25,3.412054866203107e-05,181,0.7947874665260315,0.5208830833435059,,
26,,188,,,0.7330645322799683,0.7493282556533813
26,3.625369936344214e-05,188,0.8052125573158264,0.5168509483337402,,
27,,195,,,0.7155241966247559,0.6706867814064026
27,3.842230944428593e-05,195,0.7949392795562744,0.5239967703819275,,
28,,202,,,0.7310484051704407,0.6370165348052979
28,4.0621500374982134e-05,202,0.8169786930084229,0.5081225037574768,,
29,,209,,,0.749193549156189,0.670015811920166
29,4.2846299038501456e-05,209,0.8097418546676636,0.5049800872802734,,
30,,216,,,0.7447580099105835,0.7257252931594849
30,4.509171412792057e-05,216,0.8266953229904175,0.4911070168018341,,
31,,223,,,0.7395161390304565,0.7460737824440002
31,4.735268157674e-05,223,0.8384362459182739,0.4797922372817993,,
