epoch,learning_rate,step,training_auroc,training_coral_loss,training_coral_weight,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
21,8.3059258031426e-06,153,0.7280870676040649,0.00022996420739218593,0.20000001788139343,0.6087119579315186,0.6086658835411072,0.6087119579315186,,
22,,160,,,,,,,0.7131048440933228,0.5998895764350891
22,8.71758493303787e-06,160,0.7363107204437256,0.0002585671900305897,0.20000001788139343,0.6017544269561768,0.6017027497291565,0.6017544269561768,,
23,,167,,,,,,,0.7062499523162842,0.6016854047775269
23,9.147023774858098e-06,167,0.7359564900398254,0.00027225384837947786,0.20000001788139343,0.597533643245697,0.5974791646003723,0.597533643245697,,
24,,174,,,,,,,0.72258061170578,0.6055420637130737
24,9.594067705620546e-06,174,0.7406123280525208,0.00025712561910040677,0.20000001788139343,0.5897549986839294,0.5897035002708435,0.5897549986839294,,
25,,181,,,,,,,0.7223790287971497,0.5954537391662598
25,1.0058528459921945e-05,181,0.7403086423873901,0.0002933215000666678,0.20000001788139343,0.5859332084655762,0.585874617099762,0.5859332084655762,,
26,,188,,,,,,,0.7423387169837952,0.5938814878463745
26,1.0540221410337836e-05,188,0.7535930871963501,0.00029757319134660065,0.20000001788139343,0.5780492424964905,0.5779896974563599,0.5780492424964905,,
27,,195,,,,,,,0.7106854915618896,0.583434522151947
27,1.1038943739549723e-05,195,0.7443572878837585,0.0003271419554948807,0.20000001788139343,0.5783552527427673,0.578289806842804,0.5783552527427673,,
28,,202,,,,,,,0.7233871221542358,0.5875093936920166
28,1.155449263023911e-05,202,0.752226710319519,0.00034543711808510125,0.20000001788139343,0.565944254398346,0.5658751726150513,0.565944254398346,,
29,,209,,,,,,,0.7122983932495117,0.583639919757843
29,1.2086656170140486e-05,209,0.7528592944145203,0.00035812210990116,0.20000001788139343,0.5672406554222107,0.5671689510345459,0.5672406554222107,,
30,,216,,,,,,,0.7143145203590393,0.5932343602180481
30,1.2635216990020126e-05,216,0.7658147811889648,0.00037721279659308493,0.20000001788139343,0.556934118270874,0.5568587183952332,0.556934118270874,,
31,,223,,,,,,,0.717943549156189,0.5798614025115967
31,1.3199948625697289e-05,223,0.7616649866104126,0.00037930012331344187,0.20000001788139343,0.5552781224250793,0.555202305316925,0.5552781224250793,,
32,,230,,,,,,,0.7135080099105835,0.5844166278839111
32,1.3780617337033618e-05,230,0.7668015956878662,0.0004048124828841537,0.20000001788139343,0.5510080456733704,0.5509271025657654,0.5510080456733704,,
33,,237,,,,,,,0.7215725779533386,0.582836925983429
33,1.4376986655406654e-05,237,0.7651063203811646,0.00044371827971190214,0.20000001788139343,0.550621747970581,0.5505329966545105,0.550621747970581,,
34,,244,,,,,,,0.7485887408256531,0.5778340101242065
34,1.498881283623632e-05,244,0.7732034921646118,0.00041891037835739553,0.20000001788139343,0.5418590307235718,0.5417752265930176,0.5418590307235718,,
35,,251,,,,,,,0.7510080933570862,0.5680645108222961
35,1.5615842130500823e-05,251,0.7633349895477295,0.0005032421904616058,0.20000001788139343,0.5477696657180786,0.547668993473053,0.5477696657180786,,
36,,258,,,,,,,0.7153226137161255,0.5877758264541626
36,1.6257819879683666e-05,258,0.7796305418014526,0.00045585373300127685,0.20000001788139343,0.5355043411254883,0.5354131460189819,0.5355043411254883,,
37,,265,,,,,,,0.71088707447052,0.583357036113739
37,1.691447505436372e-05,265,0.7790485620498657,0.0004758561262860894,0.20000001788139343,0.5333983898162842,0.5333032011985779,0.5333983898162842,,
38,,272,,,,,,,0.7542338967323303,0.5855005979537964
38,1.758554753905628e-05,272,0.786285400390625,0.0004912964650429785,0.20000001788139343,0.5283576250076294,0.5282593369483948,0.5283576250076294,,
39,,279,,,,,,,0.7465726137161255,0.5652130842208862
39,1.8270755390403792e-05,279,0.7893978357315063,0.0005533709190785885,0.20000001788139343,0.5283408164978027,0.5282301306724548,0.5283408164978027,,
