epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
0,,6,,,0.509475827217102,0.6784560084342957
0,4.0030536183621734e-06,6,0.44037196040153503,0.7123927474021912,,
1,,13,,,0.5393145084381104,0.6693538427352905
1,4.063194410264259e-06,13,0.47135627269744873,0.7028278708457947,,
2,,20,,,0.5778226256370544,0.664398729801178
2,4.2312722143833525e-06,20,0.4891953468322754,0.6959880590438843,,
3,,27,,,0.6118952035903931,0.6564322710037231
3,4.506909135670867e-06,27,0.524215579032898,0.6877545714378357,,
4,,34,,,0.6298387050628662,0.6492549180984497
4,4.889483989245491e-06,34,0.5575531721115112,0.6824488043785095,,
5,,41,,,0.6324596405029297,0.6434860825538635
5,5.3781350288772956e-06,41,0.5841219425201416,0.6722380518913269,,
6,,48,,,0.6433467864990234,0.6421866416931152
6,5.971763130219188e-06,48,0.6454832553863525,0.6662032008171082,,
7,,55,,,0.6377016305923462,0.6314289569854736
7,6.66903088131221e-06,55,0.7189524173736572,0.6584126353263855,,
8,,62,,,0.6334677934646606,0.6220166683197021
8,7.468368494301103e-06,62,0.723557710647583,0.650524377822876,,
9,,69,,,0.6298387050628662,0.6187835931777954
9,8.367976079171058e-06,69,0.7271255254745483,0.6460121273994446,,
10,,76,,,0.6449596881866455,0.6189507842063904
10,9.365828191221226e-06,76,0.7377277612686157,0.635405421257019,,
11,,83,,,0.6608871221542358,0.6199182868003845
11,1.0459676559548825e-05,83,0.7480769157409668,0.6236526370048523,,
12,,90,,,0.6639113426208496,0.6280210018157959
12,1.1647061910480261e-05,90,0.7480263113975525,0.6144495606422424,,
13,,97,,,0.6820564270019531,0.6148545742034912
13,1.2925307601108216e-05,97,0.7505060434341431,0.6037957668304443,,
14,,104,,,0.6889112591743469,0.6106342077255249
14,1.4291535080701578e-05,104,0.7597166299819946,0.5929082632064819,,
15,,111,,,0.6868951916694641,0.6273980736732483
15,1.5742669347673655e-05,111,0.7593117952346802,0.5840616822242737,,
16,,118,,,0.6872984170913696,0.6436216235160828
16,1.7275442587560974e-05,118,0.7605010271072388,0.5776708722114563,,
17,,125,,,0.6810483932495117,0.62900710105896
17,1.8886405086959712e-05,125,0.7619686126708984,0.5672544240951538,,
18,,132,,,0.6681451797485352,0.6531544923782349
18,2.0571924324030988e-05,132,0.7679909467697144,0.5597090721130371,,
19,,139,,,0.6671371459960938,0.6605417132377625
19,2.2328211343847215e-05,139,0.7733047008514404,0.553514301776886,,
20,,146,,,0.6862903237342834,0.6520922780036926
20,2.4151308025466278e-05,146,0.7796558141708374,0.5455498695373535,,
21,,153,,,0.6885080337524414,0.6791819930076599
21,2.603711254778318e-05,153,0.7852985858917236,0.5466118454933167,,
22,,160,,,0.6919354796409607,0.7204349637031555
22,2.7981373932561837e-05,160,0.7973431348800659,0.5268803238868713,,
23,,167,,,0.6939516067504883,0.7173371315002441
23,2.9979719329276122e-05,167,0.7822368144989014,0.5409037470817566,,
24,,174,,,0.6852822303771973,0.7061410546302795
24,3.2027644920162857e-05,174,0.80242919921875,0.5519583225250244,,
25,,181,,,0.6937500238418579,0.6596177220344543
25,3.412054866203107e-05,181,0.81141197681427,0.5286534428596497,,
26,,188,,,0.6987903118133545,0.7378531098365784
26,3.625369936344214e-05,188,0.8021001815795898,0.5206689238548279,,
27,,195,,,0.7104839086532593,0.6717998385429382
27,3.842230944428593e-05,195,0.8135627508163452,0.512900710105896,,
28,,202,,,0.6987903714179993,0.730329155921936
28,4.0621500374982134e-05,202,0.8263411521911621,0.4966617822647095,,
29,,209,,,0.7118951678276062,0.6922809481620789
29,4.2846299038501456e-05,209,0.8213562965393066,0.4997011125087738,,
30,,216,,,0.7062499523162842,0.6930740475654602
30,4.509171412792057e-05,216,0.8309210538864136,0.49286964535713196,,
