epoch,learning_rate,step,training_auroc,training_loss,validation_auroc,validation_loss
0,,6,,,0.7302418947219849,0.6673716902732849
0,1.2000650713162031e-05,6,0.5561487674713135,0.6992700099945068,,
1,,13,,,0.7689516544342041,0.6990906000137329
1,1.2013448213110678e-05,13,0.6100708246231079,0.6840479969978333,,
2,,20,,,0.7943547964096069,0.6441218852996826
2,1.2049237739120144e-05,20,0.6444078683853149,0.6728588938713074,,
3,,27,,,0.8040322661399841,0.613788366317749
3,1.2108017472201027e-05,27,0.6683957576751709,0.6609499454498291,,
4,,34,,,0.8036290407180786,0.5981234908103943
4,1.2189776498416904e-05,34,0.7036943435668945,0.6480509042739868,,
5,,41,,,0.8028225898742676,0.5908071398735046
5,1.229450117534725e-05,41,0.6858805418014526,0.6460199952125549,,
6,,48,,,0.7971774339675903,0.5951331853866577
6,1.2422175132087432e-05,48,0.7269736528396606,0.6276568174362183,,
7,,55,,,0.7979838848114014,0.5866074562072754
7,1.2572776540764607e-05,55,0.7174088954925537,0.623705267906189,,
8,,62,,,0.7947580814361572,0.5731708407402039
8,1.2746284483000636e-05,62,0.7225708961486816,0.6167435646057129,,
9,,69,,,0.7935484051704407,0.5572419762611389
9,1.2942666216986254e-05,69,0.7411943674087524,0.6045789122581482,,
10,,76,,,0.7879031896591187,0.5553289651870728
10,1.316189536737511e-05,76,0.723127543926239,0.6066871881484985,,
11,,83,,,0.7858871221542358,0.5658275485038757
11,1.3403935554379132e-05,83,0.7470648288726807,0.5918654203414917,,
12,,90,,,0.7826613187789917,0.5571544170379639
12,1.3668749488715548e-05,90,0.748203456401825,0.5871031284332275,,
13,,97,,,0.7838709354400635,0.545613706111908
13,1.3956288967165165e-05,97,0.7521255016326904,0.5777050852775574,,
14,,104,,,0.7826613187789917,0.5394799113273621
14,1.4266513971961103e-05,104,0.748000979423523,0.5780270099639893,,
15,,111,,,0.7818548679351807,0.5550798177719116
15,1.4599373571400065e-05,111,0.7593876123428345,0.5671886205673218,,
16,,118,,,0.7766128778457642,0.5579853057861328
16,1.4954813195799943e-05,118,0.7670799493789673,0.5619412064552307,,
17,,125,,,0.771774172782898,0.5503782629966736
17,1.5332776456489228e-05,125,0.7601720690727234,0.5622317790985107,,
18,,132,,,0.7689516544342041,0.5470203757286072
18,1.5733203326817602e-05,132,0.7736588716506958,0.5520914196968079,,
19,,139,,,0.7669354677200317,0.5511128902435303
19,1.6156032870640047e-05,139,0.7905364036560059,0.5405573844909668,,
20,,146,,,0.7616935968399048,0.5689852237701416
20,1.6601194147369824e-05,146,0.7891700267791748,0.5416870713233948,,
21,,153,,,0.7564516067504883,0.5641916394233704
21,1.7068616216420196e-05,153,0.7837803363800049,0.5377650856971741,,
22,,160,,,0.7483870983123779,0.5557124018669128
22,1.755822631821502e-05,160,0.7964322566986084,0.5300813913345337,,
23,,167,,,0.749193549156189,0.5736545324325562
23,1.8069940779241733e-05,167,0.7932945489883423,0.5314736366271973,,
24,,174,,,0.7455645799636841,0.5842007398605347
24,1.8603683201945387e-05,174,0.8037702441215515,0.5243343710899353,,
25,,181,,,0.7431451678276062,0.5639570355415344
25,1.915937173180282e-05,181,0.809058666229248,0.5211737751960754,,
26,,188,,,0.7443548440933228,0.5906270146369934
26,1.973690996237565e-05,188,0.8115131855010986,0.5152918696403503,,
27,,195,,,0.7419354915618896,0.5905437469482422
27,2.0336208763183095e-05,195,0.8204200267791748,0.5108557939529419,,
28,,202,,,0.73427414894104,0.5771345496177673
28,2.095716990879737e-05,202,0.824291467666626,0.5056097507476807,,
29,,209,,,0.73427414894104,0.5871528387069702
29,2.159970063075889e-05,209,0.820622444152832,0.5093441605567932,,
30,,216,,,0.7318548560142517,0.598314642906189
30,2.226368997071404e-05,216,0.8398278951644897,0.4871354401111603,,
31,,223,,,0.72661292552948,0.5890433192253113
31,2.2949041522224434e-05,223,0.8368167877197266,0.4891014099121094,,
32,,230,,,0.7245967388153076,0.6273413300514221
32,2.3655640688957646e-05,230,0.8474949598312378,0.4768352210521698,,
33,,237,,,0.7197580337524414,0.6023805141448975
33,2.4383367417613044e-05,237,0.8444584608078003,0.48167291283607483,,
34,,244,,,0.7217742204666138,0.6234976649284363
34,2.513211984478403e-05,244,0.846331000328064,0.480450838804245,,
35,,251,,,0.7173386812210083,0.6157836318016052
35,2.5901768822222948e-05,251,0.8563512563705444,0.4667026698589325,,
36,,258,,,0.7177419662475586,0.6293420791625977
36,2.669219065865036e-05,258,0.86171555519104,0.4605471193790436,,
37,,265,,,0.7157257795333862,0.6489688158035278
37,2.750326893874444e-05,265,0.8724949359893799,0.44677838683128357,,
38,,272,,,0.710080623626709,0.6569051742553711
38,2.8334859962342307e-05,272,0.8809969425201416,0.4362807273864746,,
