epoch,learning_rate,step,training_auroc,training_inbatch_coral_loss,training_inbatch_coral_weight,training_inbatch_domain_count,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
10,5.673512532666791e-06,109,0.5652890205383301,7.088395796017721e-05,0.05000000447034836,2.0,0.6882410049438477,0.6882374286651611,0.6882410049438477,,
11,,119,,,,,,,,0.5257437229156494,0.6910338997840881
11,6.0212573771423195e-06,119,0.5623148679733276,6.983833736740053e-05,0.05000000447034836,2.0,0.6883134841918945,0.6883100271224976,0.6883134841918945,,
12,,129,,,,,,,,0.5298436880111694,0.6906474828720093
12,6.401047357940115e-06,129,0.5891901254653931,6.699060759274289e-05,0.05000000447034836,2.0,0.6853891611099243,0.6853858828544617,0.6853891611099243,,
13,,139,,,,,,,,0.5304157137870789,0.690000057220459
13,6.8126159931125585e-06,139,0.575059711933136,6.548717647092417e-05,0.05000000447034836,2.0,0.6871904730796814,0.687187135219574,0.6871904730796814,,
14,,149,,,,,,,,0.5375667810440063,0.6883009076118469
14,7.255674518091837e-06,149,0.5747849941253662,6.925907655386254e-05,0.05000000447034836,2.0,0.6867440938949585,0.6867405772209167,0.6867440938949585,,
15,,159,,,,,,,,0.5390923023223877,0.686676561832428
15,7.729918252152856e-06,159,0.6069756746292114,7.28630693629384e-05,0.05000000447034836,2.0,0.6832051873207092,0.6832016110420227,0.6832051873207092,,
16,,169,,,,,,,,0.5404271483421326,0.6848928928375244
16,8.235014320234768e-06,169,0.619792103767395,6.871469668112695e-05,0.05000000447034836,2.0,0.6820254325866699,0.6820220351219177,0.6820254325866699,,
17,,179,,,,,,,,0.5455759167671204,0.6830314993858337
17,8.770610293140635e-06,179,0.624080240726471,7.207975431811064e-05,0.05000000447034836,2.0,0.6819021105766296,0.6818984746932983,0.6819021105766296,,
18,,189,,,,,,,,0.5658848285675049,0.6818925142288208
18,9.336334187537432e-06,189,0.6275322437286377,6.937080615898594e-05,0.05000000447034836,2.0,0.6812582015991211,0.6812546849250793,0.6812582015991211,,
19,,199,,,,,,,,0.5661708116531372,0.6805207133293152
19,9.931789463735186e-06,199,0.6404682397842407,7.519334030803293e-05,0.05000000447034836,2.0,0.6790364980697632,0.6790326833724976,0.6790364980697632,,
20,,209,,,,,,,,0.561689555644989,0.6792498826980591
20,1.0556563211139292e-05,209,0.6683707237243652,7.652009662706405e-05,0.05000000447034836,2.0,0.6761375665664673,0.6761337518692017,0.6761375665664673,,
21,,219,,,,,,,,0.5729405283927917,0.6773416996002197
21,1.1210221600777004e-05,219,0.6721213459968567,7.827478111721575e-05,0.05000000447034836,2.0,0.6755127310752869,0.6755089163780212,0.6755127310752869,,
22,,229,,,,,,,,0.5778031945228577,0.6754230260848999
22,1.1892304428329226e-05,229,0.6699354648590088,7.74281143094413e-05,0.05000000447034836,2.0,0.6744405031204224,0.6744365692138672,0.6744405031204224,,
23,,239,,,,,,,,0.585049569606781,0.6722461581230164
23,1.2602339666045737e-05,239,0.6853559613227844,7.689126505283639e-05,0.05000000447034836,2.0,0.6712559461593628,0.6712521910667419,0.6712559461593628,,
24,,249,,,,,,,,0.5911518335342407,0.6699240207672119
24,1.333983163931407e-05,249,0.7053631544113159,8.9999295596499e-05,0.05000000447034836,2.0,0.6677297353744507,0.667725145816803,0.6677297353744507,,
25,,259,,,,,,,,0.5986841917037964,0.666910707950592
25,1.4104270121606532e-05,259,0.6963210701942444,9.438068082090467e-05,0.05000000447034836,2.0,0.6682673096656799,0.6682626008987427,0.6682673096656799,,
26,,269,,,,,,,,0.5966818928718567,0.6642004251480103
26,1.4895115782564972e-05,269,0.7048256397247314,0.00010367701906943694,0.05000000447034836,2.0,0.6664449572563171,0.6664397120475769,0.6664449572563171,,
27,,279,,,,,,,,0.6052631139755249,0.6636365056037903
27,1.5711817468400113e-05,279,0.7201147079467773,9.724813571665436e-05,0.05000000447034836,2.0,0.6624431610107422,0.6624382734298706,0.6624431610107422,,
28,,289,,,,,,,,0.6199465990066528,0.6630937457084656
28,1.6553813111386262e-05,289,0.7108456492424011,0.00010621708497637883,0.05000000447034836,2.0,0.6600437760353088,0.6600385308265686,0.6600437760353088,,
29,,299,,,,,,,,0.6229023933410645,0.6601793766021729
29,1.7420510630472563e-05,299,0.71733158826828,0.0001173881464637816,0.05000000447034836,2.0,0.6564386487007141,0.6564328074455261,0.6564386487007141,,
30,,309,,,,,,,,0.6287185549736023,0.6563358902931213
30,1.831130612117704e-05,309,0.7104276418685913,0.00012415542732924223,0.05000000447034836,2.0,0.65645432472229,0.6564481854438782,0.65645432472229,,
31,,319,,,,,,,,0.6239511966705322,0.6531022787094116
31,1.9225581127102487e-05,319,0.7229932546615601,0.00013161814422346652,0.05000000447034836,2.0,0.6528916358947754,0.6528850197792053,0.6528916358947754,,
32,,329,,,,,,,,0.6317696571350098,0.6483914256095886
32,2.0162699001957662e-05,329,0.7280936241149902,0.00013494794256985188,0.05000000447034836,2.0,0.6484768986701965,0.6484701633453369,0.6484768986701965,,
33,,339,,,,,,,,0.6382532119750977,0.6467800140380859
33,2.112200490955729e-05,339,0.7319278717041016,0.00014844024553894997,0.05000000447034836,2.0,0.6459416151046753,0.6459341049194336,0.6459416151046753,,
34,,349,,,,,,,,0.6522692441940308,0.647831916809082
34,2.2102824004832655e-05,349,0.7344959378242493,0.00016055506421253085,0.05000000447034836,2.0,0.6424877047538757,0.642479658126831,0.6424877047538757,,
35,,359,,,,,,,,0.6453089714050293,0.6425071358680725
35,2.310448144271504e-05,359,0.7405996322631836,0.00018165510846301913,0.05000000447034836,2.0,0.6378516554832458,0.63784259557724,0.6378516554832458,,
36,,369,,,,,,,,0.6489320993423462,0.6370187997817993
36,2.4126278731273487e-05,369,0.7485308051109314,0.00018629258556757122,0.05000000447034836,2.0,0.6329242587089539,0.6329150199890137,0.6329242587089539,,
37,,379,,,,,,,,0.6580854654312134,0.6322231292724609
37,2.516750646464061e-05,379,0.7371118068695068,0.00021547485084738582,0.05000000447034836,2.0,0.634128987789154,0.6341182589530945,0.634128987789154,,
38,,389,,,,,,,,0.6701945066452026,0.634647786617279
38,2.6227422495139763e-05,389,0.7405877113342285,0.0002319492632523179,0.05000000447034836,2.0,0.6281877756118774,0.6281761527061462,0.6281877756118774,,
39,,399,,,,,,,,0.6828756928443909,0.635233998298645
39,2.7305308321956545e-05,399,0.7389154434204102,0.0002786417317111045,0.05000000447034836,2.0,0.6253319978713989,0.6253181099891663,0.6253319978713989,,
