epoch,learning_rate,step,training_auroc,training_domain_acc,training_domain_loss,training_domain_weight,training_loss,training_source_loss,training_total_loss,validation_auroc,validation_loss
0,,6,,,,,,,,0.42741936445236206,0.6784964799880981
0,4.001942670583958e-06,6,0.487575888633728,0.5021684765815735,0.6965694427490234,0.05000000074505806,1.3976378440856934,0.7010683417320251,1.3976378440856934,,
1,,13,,,,,,,,0.4370967745780945,0.6792078018188477
1,4.040205567434896e-06,13,0.49830466508865356,0.49957185983657837,0.6977725625038147,0.10000000149011612,1.3974567651748657,0.6996842622756958,1.3974567651748657,,
2,,20,,,,,,,,0.4653226137161255,0.6797694563865662
2,4.147169875068357e-06,20,0.5502024292945862,0.5042308568954468,0.695823073387146,0.14999999105930328,1.3915618658065796,0.6957389712333679,1.3915618658065796,,
3,,27,,,,,,,,0.4754032492637634,0.6804614067077637
3,4.322683253121795e-06,27,0.5701543092727661,0.5042308568954468,0.6969643235206604,0.20000000298023224,1.390011191368103,0.6930469870567322,1.390011191368103,,
4,,34,,,,,,,,0.49879032373428345,0.6805971264839172
4,4.566494226310169e-06,34,0.5459767580032349,0.5066878795623779,0.6966844201087952,0.25,1.389509677886963,0.6928253769874573,1.389509677886963,,
5,,41,,,,,,,,0.5286290645599365,0.6812390089035034
5,4.878252639173297e-06,41,0.5446609258651733,0.4990619122982025,0.7001308798789978,0.29999998211860657,1.3930290937423706,0.6928980946540833,1.3930290937423706,,
6,,48,,,,,,,,0.5447580814361572,0.6816497445106506
6,5.25751283930731e-06,48,0.5982287526130676,0.49317437410354614,0.7026281952857971,0.3499999940395355,1.3918957710266113,0.689267635345459,1.3918957710266113,,
7,,55,,,,,,,,0.561693549156189,0.681860625743866
7,5.7037318583752494e-06,55,0.6117346286773682,0.5017738938331604,0.7027918100357056,0.4000000059604645,1.3907051086425781,0.6879131197929382,1.3907051086425781,,
8,,62,,,,,,,,0.5762096643447876,0.682611346244812
8,6.2162680478650145e-06,62,0.625,0.4968598783016205,0.7055444121360779,0.45000001788139343,1.3915935754776,0.6860490441322327,1.3915935754776,,
9,,69,,,,,,,,0.5739918947219849,0.6829141974449158
9,6.794390628783731e-06,69,0.6381452679634094,0.5005453824996948,0.7086856365203857,0.5,1.392465353012085,0.6837796568870544,1.392465353012085,,
10,,76,,,,,,,,0.585080623626709,0.6833667159080505
10,7.437268777721329e-06,76,0.6080718636512756,0.4956313669681549,0.7126325964927673,0.5,1.3991791009902954,0.6865464448928833,1.3991791009902954,,
11,,83,,,,,,,,0.5963709950447083,0.6826451420783997
11,8.143982995534316e-06,83,0.647545576095581,0.49447184801101685,0.7163779735565186,0.5,1.400205135345459,0.6838271021842957,1.400205135345459,,
12,,90,,,,,,,,0.5955645442008972,0.6833500862121582
12,8.913521014619619e-06,90,0.6629554629325867,0.4783860146999359,0.7205536365509033,0.5,1.4018129110336304,0.6812593936920166,1.4018129110336304,,
13,,97,,,,,,,,0.6169354915618896,0.6834781765937805
13,9.744779163156636e-06,97,0.7048835754394531,0.48070335388183594,0.7243367433547974,0.5,1.4009958505630493,0.676659107208252,1.4009958505630493,,
14,,104,,,,,,,,0.618951678276062,0.6832242012023926
14,1.0636567822075449e-05,104,0.6940536499023438,0.4815373122692108,0.7313708662986755,0.5,1.4079927206039429,0.6766218543052673,1.4079927206039429,,
15,,111,,,,,,,,0.6239919662475586,0.682983934879303
15,1.1587609151320066e-05,111,0.7188259363174438,0.46603041887283325,0.7357007265090942,0.5,1.4092298746109009,0.6735290884971619,1.4092298746109009,,
16,,118,,,,,,,,0.6391129493713379,0.6818336844444275
16,1.2596541637321934e-05,118,0.7092611789703369,0.4430128037929535,0.7427144050598145,0.5,1.4158992767333984,0.6731849312782288,1.4158992767333984,,
17,,125,,,,,,,,0.6439515948295593,0.6805391311645508
17,1.366191736451583e-05,125,0.7399291396141052,0.3944280445575714,0.7496175765991211,0.5,1.418717861175537,0.6691002249717712,1.418717861175537,,
18,,132,,,,,,,,0.6532257795333862,0.678516685962677
18,1.4782214748265687e-05,132,0.7200405597686768,0.4007548987865448,0.7549423575401306,0.5,1.4237741231918335,0.6688317060470581,1.4237741231918335,,
19,,139,,,,,,,,0.6552419662475586,0.6770942807197571
19,1.5955825801938772e-05,139,0.7316548824310303,0.3249344825744629,0.7612685561180115,0.5,1.4274845123291016,0.6662161350250244,1.4274845123291016,,
20,,146,,,,,,,,0.6608871221542358,0.6735163927078247
20,1.7181064322357997e-05,146,0.7279858589172363,0.3130887746810913,0.7646088600158691,0.5,1.4295557737350464,0.6649470329284668,1.4295557737350464,,
21,,153,,,,,,,,0.6665322780609131,0.670952320098877
21,1.845618498919066e-05,153,0.7404099106788635,0.24456873536109924,0.7727006077766418,0.5,1.433529019355774,0.6608282327651978,1.433529019355774,,
22,,160,,,,,,,,0.675000011920929,0.6680773496627808
22,1.9779357899096794e-05,160,0.7488360404968262,0.2007599025964737,0.7759943604469299,0.5,1.433624029159546,0.6576294898986816,1.433624029159546,,
23,,167,,,,,,,,0.6754032373428345,0.6654375195503235
23,2.1148687665117905e-05,167,0.7608552575111389,0.14199726283550262,0.7810614705085754,0.5,1.4330555200576782,0.6519941091537476,1.4330555200576782,,
24,,174,,,,,,,,0.6782258152961731,0.6631434559822083
24,2.256220977869816e-05,174,0.7536942958831787,0.10549044609069824,0.7847793698310852,0.5,1.4359503984451294,0.6511709690093994,1.4359503984451294,,
25,,181,,,,,,,,0.6790322661399841,0.6610178351402283
25,2.401790152362082e-05,181,0.7440283298492432,0.08889462798833847,0.7876500487327576,0.5,1.4368197917938232,0.6491698622703552,1.4368197917938232,,
26,,188,,,,,,,,0.6862903833389282,0.6577937602996826
26,2.551367288106121e-05,188,0.760931134223938,0.08634436875581741,0.7852826118469238,0.5,1.4281748533248901,0.6428923606872559,1.4281748533248901,,
27,,195,,,,,,,,0.6858870983123779,0.6568469405174255
27,2.7047391995438375e-05,195,0.7608046531677246,0.059016019105911255,0.7822990417480469,0.5,1.4219127893447876,0.6396137475967407,1.4219127893447876,,
28,,202,,,,,,,,0.6927419900894165,0.6536223292350769
28,2.8616854251595214e-05,202,0.7640688419342041,0.05695199593901634,0.7774624228477478,0.5,1.4130131006240845,0.6355504393577576,1.4130131006240845,,
29,,209,,,,,,,,0.6935483813285828,0.6464629769325256
29,3.0219811378628947e-05,209,0.7579200267791748,0.06061485409736633,0.7682747840881348,0.5,1.40068781375885,0.6324129104614258,1.40068781375885,,
30,,216,,,,,,,,0.6979838609695435,0.6451010704040527
30,3.1853971449891105e-05,216,0.7590334415435791,0.04944298043847084,0.7582393884658813,0.5,1.3875070810317993,0.6292675733566284,1.3875070810317993,,
31,,223,,,,,,,,0.6995967626571655,0.6425243616104126
31,3.351698615006171e-05,223,0.7532641887664795,0.07353050261735916,0.7421363592147827,0.5,1.3692915439605713,0.6271553039550781,1.3692915439605713,,
32,,230,,,,,,,,0.7028225660324097,0.6345407366752625
32,3.5206474422011524e-05,230,0.7580971717834473,0.1807468682527542,0.7257595062255859,0.5,1.348496913909912,0.6227374076843262,1.348496913909912,,
33,,237,,,,,,,,0.7024194002151489,0.6318025588989258
33,3.692002792377025e-05,237,0.7720394730567932,0.40251681208610535,0.7040873765945435,0.5,1.316349744796753,0.6122621893882751,1.316349744796753,,
34,,244,,,,,,,,0.6991935968399048,0.6259558200836182
34,3.865517646772787e-05,244,0.768319845199585,0.5684155821800232,0.6834993362426758,0.5,1.2944526672363281,0.6109532713890076,1.2944526672363281,,
35,,251,,,,,,,,0.7044354677200317,0.6244800686836243
