,roc_auc_score,roc_auc_score,roc_auc_score,average_precision_score,average_precision_score,average_precision_score,f1_score,f1_score,f1_score,count
,mean,95%_low,95%_high,mean,95%_low,95%_high,mean,95%_low,95%_high,sum
0,0.7604825489159175,0.710726299542999,0.8102387982888359,0.6005100043094943,0.526409751730852,0.6746102568881366,0.646318074862758,0.5855875538042445,0.7070485959212716,200.0
1,0.7604825489159175,0.710726299542999,0.8102387982888359,0.8623090145271931,0.8373588081350731,0.8872592209193131,0.6998024924033807,0.6427375948051791,0.7568673900015822,309.0
