epoch,learning_rate,step,training_loss,validation_auroc,validation_loss
0,,12,,0.6116803288459778,0.32063621282577515
0,1.2000677998003084e-05,12,0.33101072907447815,,
1,,25,,0.5987704992294312,0.3121264576911926
1,1.2013528248644434e-05,25,0.3156536817550659,,
2,,38,,0.6163934469223022,0.305696576833725
2,1.2049370525346603e-05,38,0.3091041147708893,,
3,,51,,0.6254098415374756,0.30019211769104004
3,1.210820391861489e-05,51,0.2971488833427429,,
4,,64,,0.6663934588432312,0.29431551694869995
4,1.219001569552347e-05,64,0.2959047257900238,,
5,,77,,0.6766393780708313,0.29131102561950684
5,1.2294793123146519e-05,77,0.2859019339084625,,
6,,90,,0.6780737638473511,0.2877427339553833
6,1.2422518921084702e-05,90,0.2838503122329712,,
7,,103,,0.6952868700027466,0.2862534523010254
7,1.2573175808938686e-05,103,0.27770498394966125,,
8,,116,,0.6963114738464355,0.28550973534584045
8,1.2746734682878014e-05,116,0.27123701572418213,,
9,,129,,0.70102459192276,0.2810089886188507
9,1.2943170986545738e-05,129,0.26977136731147766,,
10,,142,,0.7086066007614136,0.27865859866142273
10,1.3162452887627296e-05,142,0.26901954412460327,,
11,,155,,0.7221311330795288,0.27706122398376465
11,1.340454491582932e-05,155,0.2650774419307709,,
12,,168,,0.7213114500045776,0.27476993203163147
12,1.3669411600858439e-05,168,0.26189422607421875,,
13,,181,,0.7196720838546753,0.27039793133735657
13,1.3957002920506056e-05,181,0.25903695821762085,,
14,,194,,0.727868914604187,0.27061763405799866
14,1.4267280675994698e-05,194,0.25962820649147034,,
15,,207,,0.7256147861480713,0.27031028270721436
15,1.460019211663166e-05,207,0.25528374314308167,,
16,,220,,0.7475409507751465,0.26783043146133423
16,1.4955684491724242e-05,220,0.25323429703712463,,
17,,233,,0.7278687953948975,0.2686587870121002
17,1.5333698684116825e-05,233,0.24470561742782593,,
18,,246,,0.7594262361526489,0.2666681110858917
18,1.5734178305137902e-05,246,0.24494220316410065,,
19,,259,,0.748975396156311,0.2661608159542084
19,1.6157058780663647e-05,259,0.244970440864563,,
20,,272,,0.7422131299972534,0.26782697439193726
20,1.6602270989096723e-05,272,0.23698092997074127,,
21,,285,,0.7405737638473511,0.26800045371055603
21,1.7069745808839798e-05,285,0.23800788819789886,,
22,,298,,0.7313524484634399,0.273562490940094
22,1.755940684233792e-05,298,0.24068063497543335,,
23,,311,,0.75840163230896,0.26766809821128845
23,1.8071174054057337e-05,311,0.232344388961792,,
24,,324,,0.7346311807632446,0.2695895731449127
24,1.8604965589474887e-05,324,0.22750484943389893,,
25,,337,,0.7204918265342712,0.2780136168003082
25,1.916070505103562e-05,337,0.2290377914905548,,
26,,350,,0.7467213273048401,0.2725676894187927
26,1.973829603230115e-05,350,0.22031356394290924,,
27,,363,,0.7098360657691956,0.2882695496082306
27,2.033764212683309e-05,363,0.2123379111289978,,
28,,376,,0.7399590015411377,0.2796487808227539
28,2.0958652385161258e-05,376,0.21186576783657074,,
29,,389,,0.7245901823043823,0.28837403655052185
29,2.1601232219836675e-05,389,0.20860262215137482,,
30,,402,,0.7215163707733154,0.2893408536911011
30,2.226527067250572e-05,402,0.21236561238765717,,
31,,415,,0.6956967115402222,0.2965210974216461
31,2.2950673155719414e-05,415,0.19974790513515472,,
32,,428,,0.700819730758667,0.3149445354938507
32,2.3657321435166523e-05,428,0.20568165183067322,,
33,,441,,0.7077869176864624,0.29706457257270813
33,2.4385097276535816e-05,441,0.19034525752067566,,
34,,454,,0.7079918384552002,0.29800939559936523
34,2.5133896997431293e-05,454,0.19433271884918213,,
35,,467,,0.6985656023025513,0.3110341429710388
35,2.5903593268594705e-05,467,0.19869893789291382,,
36,,480,,0.7055327892303467,0.30815935134887695
36,2.6694066036725417e-05,480,0.1857457309961319,,
37,,493,,0.7073770761489868,0.30791935324668884
37,2.7505189791554585e-05,493,0.19984449446201324,,
38,,506,,0.7075819969177246,0.31773486733436584
38,2.8336829927866347e-05,506,0.1842430680990219,,
39,,519,,0.7211065292358398,0.33082765340805054
39,2.9188860935391858e-05,519,0.179100900888443,,
40,,532,,0.7172131538391113,0.31621506810188293
40,3.0061142751947045e-05,532,0.16975894570350647,,
41,,545,,0.6877049207687378,0.33610036969184875
41,3.095353895332664e-05,545,0.1713966280221939,,
42,,558,,0.7272540926933289,0.3228648602962494
42,3.186589674442075e-05,558,0.15694376826286316,,
43,,571,,0.7002049088478088,0.34338563680648804
43,3.279808515799232e-05,571,0.15000802278518677,,
